Interval,Regulation Up,Regulation Down,Spinning Reserve,Nonspinning reserve
1,0,0,0.83,0.09
2,0,0,2,0.09
3,0,0,1,0.09
4,0,0,2.5,0.09
5,0,0,2.5,0.09
6,0,0,3.49653,0.09
7,0,0,6.41,0.09
8,0,0,2,0.09
9,0,0,7.58674,0.09
10,0,0,6.64198,0.09
11,0,0,6.13156,0.09
12,0,0,5.54049,0.09
13,0,0,2.5,0.09
14,0,0,0.5,0.09
15,0,0,2.94483,0.09
16,0,0,8.89,0.09
17,0,0,9.24346,0.09
18,0,0,9.58879,0.09
19,0,0,6.80656,0.09
20,0,0,4.96263,0.09
21,0,0,5.69794,0.09
22,0,0,5,0.09
23,0,0,3,0.09
24,0,0,10,0.09
25,0,0,0.73932,0.09
26,0,0,1,0.09
27,0,0,1.35,0.09
28,0,0,2.5,0.09
29,0,0,3.56115,0.09
30,0,0,4.48188,0.09
31,0,0,9.42041,0.09
32,0,0,10,0.09
33,0,0,10,0.09
34,0,0,10.84259,0.09
35,0,0,9.63712,0.09
36,0,0,1,0.09
37,0,0,2.5,0.09
38,0,0,2,0.09
39,0,0,3.59946,0.09
40,0,0,7.02628,0.09
41,0,0,9.06486,0.09
42,0,0,14.42461,0.09
43,0,0,11.13636,0.09
44,0,0,6.67033,0.09
45,0,0,8.68904,0.09
46,0,0,7.95115,0.09
47,0,0,4.30916,0.09
48,0,0,2.5,0.09
49,0,0,0.56485,0.09
50,0,0,0.45094,0.09
51,0,0,0.47121,0.09
52,0,0,0.5,0.09
53,0,0,4.40444,0.09
54,0,0,5.62035,0.09
55,0,0,14.33818,0.09
56,0,0,7.41361,0.09
57,0,0,6.74354,0.09
58,0,0,8.09723,0.09
59,0,0,4.47068,0.09
60,0,0,2.5,0.09
61,0,0,2.834,0.09
62,0,0,5,0.09
63,0,0,5,0.09
64,0,0,9.46646,0.09
65,0,0,16.58556,0.09
66,0,0,18.23948,0.09
67,0,0,10.90566,0.09
68,0,0,10.44638,0.09
69,0,0,7.27386,0.09
70,0,0,6.15962,0.09
71,0,0,3,0.09
72,0,0,4,0.09
73,0,0,0.5,0.09
74,0,0,0.7,0.09
75,0,0,0.25,0.09
76,0,0,2.5,0.09
77,0,0,10.42,0.09
78,0,0,9.31977,0.09
79,0,0,13.80114,0.09
80,0,0,7.97763,0.09
81,0,0,5.36786,0.09
82,0,0,9.46838,0.09
83,0,0,9.3,0.09
84,0,0,1,0.09
85,0,0,3.78302,0.09
86,0,0,10,0.09
87,0,0,8.70791,0.09
88,0,0,9.60599,0.09
89,0,0,11.1038,0.09
90,0,0,13.03435,0.09
91,0,0,4.65617,0.09
92,0,0,6.81859,0.09
93,0,0,9.46117,0.09
94,0,0,6.98,0.09
95,0,0,8.14069,0.09
96,0,0,4.09903,0.09
97,0,0,2.5,0.09
98,0,0,1.30807,0.09
99,0,0,1,0.09
100,0,0,1.5571,0.09
101,0,0,9.22225,0.09
102,0,0,10,0.09
103,0,0,13.32253,0.09
104,0,0,10,0.09
105,0,0,8.01474,0.09
106,0,0,4.55706,0.09
107,0,0,2.25,0.09
108,0,0,0.4304,0.09
109,0,0,2.94163,0.09
110,0,0,4.6787,0.09
111,0,0,6,0.09
112,0,0,7.31376,0.09
113,0,0,12.44562,0.09
114,0,0,10.92271,0.09
115,0,0,6.60585,0.09
116,0,0,6,0.09
117,0,0,6,0.09
118,0,0,7.26,0.09
119,0,0,4.81146,0.09
120,0,0,4.78284,0.09
121,0,0,0.89487,0.09
122,0,0,0.305,0.09
123,0,0,0.39129,0.09
124,0,0,3.38229,0.09
125,0,0,9.42033,0.09
126,0,0,7.99262,0.09
127,0,0,12.25728,0.09
128,0,0,10,0.09
129,0,0,8.77925,0.09
130,0,0,3.62848,0.09
131,0,0,6.63126,0.09
132,0,0,1,0.09
133,0,0,1.93896,0.09
134,0,0,4.57756,0.09
135,0,0,6,0.09
136,0,0,8.38694,0.09
137,0,0,19.49247,0.09
138,0,0,14.49499,0.09
139,0,0,11.86259,0.09
140,0,0,6.44089,0.09
141,0,0,8.33117,0.09
142,0,0,7.66225,0.09
143,0,0,9.41588,0.09
144,0,0,4.71153,0.09
145,0,0,2.5,0.09
146,0,0,1.42712,0.09
147,0,0,0.7,0.09
148,0,0,1.88416,0.09
149,0,0,2.5,0.09
150,0,0,8.36629,0.09
151,0,0,10,0.09
152,0,0,13.68251,0.09
153,0,0,8.22427,0.09
154,0,0,6.84159,0.09
155,0,0,3.87484,0.09
156,0,0,2.51694,0.09
157,0,0,3.67291,0.09
158,0,0,5.1833,0.09
159,0,0,6,0.09
160,0,0,7.90163,0.09
161,0,0,17.39293,0.09
162,0,0,14.08369,0.09
163,0,0,8.10243,0.09
164,0,0,6,0.09
165,0,0,10,0.09
166,0,0,6.87961,0.09
167,0,0,8.40778,0.09
168,0,0,17.26,0.09
169,0,0,4.01599,0.09
170,0,0,2.5,0.09
171,0,0,2.5,0.09
172,0,0,2.5,0.09
173,0,0,5,0.09
174,0,0,10.81782,0.09
175,0,0,12.91054,0.09
176,0,0,6.43287,0.09
177,0,0,2.5,0.09
178,0,0,10,0.09
179,0,0,2.5,0.09
180,0,0,2.5,0.09
181,0,0,10,0.09
182,0,0,3.25099,0.09
183,0,0,10,0.09
184,0,0,10,0.09
185,0,0,12.50312,0.09
186,0,0,12.98136,0.09
187,0,0,10.54866,0.09
188,0,0,8.33746,0.09
189,0,0,10,0.09
190,0,0,4.39677,0.09
191,0,0,2.04386,0.09
192,0,0,5,0.09
193,0,0,5,0.09
194,0,0,4.74259,0.09
195,0,0,5.34689,0.09
196,0,0,0.7,0.09
197,0,0,10,0.09
198,0,0,8.87408,0.09
199,0,0,11.57186,0.09
200,0,0,6.26299,0.09
201,0,0,9.07721,0.09
202,0,0,7.11942,0.09
203,0,0,7.92345,0.09
204,0,0,5,0.09
205,0,0,4.13072,0.09
206,0,0,5.0876,0.09
207,0,0,7.5251,0.09
208,0,0,7.58039,0.09
209,0,0,19.45942,0.09
210,0,0,12.50769,0.09
211,0,0,10.34369,0.09
212,0,0,7.53653,0.09
213,0,0,9.72382,0.09
214,0,0,6.79267,0.09
215,0,0,6.44641,0.09
216,0,0,10,0.09
217,0,0,4.15008,0.09
218,0,0,3.4553,0.09
219,0,0,3.44,0.09
220,0,0,3.44,0.09
221,0,0,8.28343,0.09
222,0,0,5,0.09
223,0,0,14.23042,0.09
224,0,0,10,0.09
225,0,0,5,0.09
226,0,0,5,0.09
227,0,0,5,0.09
228,0,0,5,0.09
229,0,0,5.12965,0.09
230,0,0,5,0.09
231,0,0,5.06981,0.09
232,0,0,8.18192,0.09
233,0,0,17.37187,0.09
234,0,0,13.71748,0.09
235,0,0,10.32457,0.09
236,0,0,6,0.09
237,0,0,5,0.09
238,0,0,5,0.09
239,0,0,10,0.09
240,0,0,10,0.09
241,0,0,4,0.09
242,0,0,4,0.09
243,0,0,4,0.09
244,0,0,4,0.09
245,0,0,8,0.09
246,0,0,10,0.09
247,0,0,13.72406,0.09
248,0,0,10,0.09
249,0,0,7.29061,0.09
250,0,0,10,0.09
251,0,0,9.04,0.09
252,0,0,3.46403,0.09
253,0,0,4.26,0.09
254,0,0,2.65367,0.09
255,0,0,10,0.09
256,0,0,10.12273,0.09
257,0,0,16.66847,0.09
258,0,0,14.65711,0.09
259,0,0,10.67182,0.09
260,0,0,6.12622,0.09
261,0,0,8.63238,0.09
262,0,0,8,0.09
263,0,0,10,0.09
264,0,0,9.6031,0.09
265,0,0,2.3717,0.09
266,0,0,0.88,0.09
267,0,0,0.88,0.09
268,0,0,2.71959,0.09
269,0,0,10.22832,0.09
270,0,0,9.04907,0.09
271,0,0,10.25435,0.09
272,0,0,8.24761,0.09
273,0,0,8.57169,0.09
274,0,0,8,0.09
275,0,0,6.33153,0.09
276,0,0,5,0.09
277,0,0,3.85043,0.09
278,0,0,3.64876,0.09
279,0,0,6,0.09
280,0,0,7.45675,0.09
281,0,0,17.18501,0.09
282,0,0,17.55711,0.09
283,0,0,13.36935,0.09
284,0,0,13.23445,0.09
285,0,0,7.87606,0.09
286,0,0,7.31,0.09
287,0,0,7,0.09
288,0,0,10.83505,0.09
289,0,0,3,0.09
290,0,0,1,0.09
291,0,0,1,0.09
292,0,0,3,0.09
293,0,0,5.6208,0.09
294,0,0,7.64797,0.09
295,0,0,15.88617,0.09
296,0,0,7.4212,0.09
297,0,0,8.11282,0.09
298,0,0,11.33988,0.09
299,0,0,6.2,0.09
300,0,0,4.55713,0.09
301,0,0,3.8,0.09
302,0,0,4.25808,0.09
303,0,0,10,0.09
304,0,0,8.5,0.09
305,0,0,15.6993,0.09
306,0,0,16.38074,0.09
307,0,0,12.47427,0.09
308,0,0,8.17107,0.09
309,0,0,7.89,0.09
310,0,0,4.90856,0.09
311,0,0,7,0.09
312,0,0,8,0.09
313,0,0,3,0.09
314,0,0,3,0.09
315,0,0,3,0.09
316,0,0,3,0.09
317,0,0,8,0.09
318,0,0,5.09426,0.09
319,0,0,11.86884,0.09
320,0,0,7.82403,0.09
321,0,0,3.39258,0.09
322,0,0,0.55082,0.09
323,0,0,6.2,0.09
324,0,0,4.9,0.09
325,0,0,3.8,0.09
326,0,0,1,0.09
327,0,0,5.99,0.09
328,0,0,6.89297,0.09
329,0,0,13.22651,0.09
330,0,0,12.00729,0.09
331,0,0,8.69933,0.09
332,0,0,7.18006,0.09
333,0,0,7.89,0.09
334,0,0,7.29,0.09
335,0,0,7,0.09
336,0,0,2.20738,0.09
337,0,0,5.64784,0.09
338,0,0,5.04165,0.09
339,0,0,4.84238,0.09
340,0,0,3.918,0.09
341,0,0,4.84382,0.09
342,0,0,11.06009,0.09
343,0,0,8.60488,0.09
344,0,0,10,0.09
345,0,0,25,0.09
346,0,0,10,0.09
347,0,0,10,0.09
348,0,0,5.15713,0.09
349,0,0,0.7,0.09
350,0,0,0.7,0.09
351,0,0,8.97604,0.09
352,0,0,7.66339,0.09
353,0,0,16.6939,0.09
354,0,0,13.39093,0.09
355,0,0,10.34613,0.09
356,0,0,10.67221,0.09
357,0,0,8.84991,0.09
358,0,0,7.29,0.09
359,0,0,10,0.09
360,0,0,10,0.09
361,0,0,4,0.09
362,0,0,4,0.09
363,0,0,4,0.09
364,0,0,3.52754,0.09
365,0,0,10,0.09
366,0,0,6.42068,0.09
367,0,0,12.34963,0.09
368,0,0,9.02732,0.09
369,0,0,7.21144,0.09
370,0,0,5.75064,0.09
371,0,0,6.08465,0.09
372,0,0,6.24533,0.09
373,0,0,3.46904,0.09
374,0,0,3.59649,0.09
375,0,0,12.81174,0.09
376,0,0,5,0.09
377,0,0,15.66436,0.09
378,0,0,13.87364,0.09
379,0,0,13.45659,0.09
380,0,0,11.65149,0.09
381,0,0,6.94232,0.09
382,0,0,4.45423,0.09
383,0,0,1,0.09
384,0,0,12.36682,0.09
385,0,0,2.5,0.09
386,0,0,1.11543,0.09
387,0,0,1.26817,0.09
388,0,0,2.5,0.09
389,0,0,6.85048,0.09
390,0,0,6.9558,0.09
391,0,0,14.3429,0.09
392,0,0,9.38741,0.09
393,0,0,6.33277,0.09
394,0,0,7.32328,0.09
395,0,0,6.32547,0.09
396,0,0,4.9,0.09
397,0,0,5.37,0.09
398,0,0,3.5,0.09
399,0,0,8.91869,0.09
400,0,0,7.17927,0.09
401,0,0,13.53954,0.09
402,0,0,13.07398,0.09
403,0,0,10.81946,0.09
404,0,0,6.86386,0.09
405,0,0,5.8427,0.09
406,0,0,8.10601,0.09
407,0,0,7,0.09
408,0,0,15.86,0.09
409,0,0,2.5,0.09
410,0,0,2.5,0.09
411,0,0,2.5,0.09
412,0,0,2.5,0.09
413,0,0,8,0.09
414,0,0,7.52459,0.09
415,0,0,14.5085,0.09
416,0,0,7.81677,0.09
417,0,0,8.5,0.09
418,0,0,8.30141,0.09
419,0,0,6.2,0.09
420,0,0,4.07299,0.09
421,0,0,5.28276,0.09
422,0,0,3.70314,0.09
423,0,0,3.32088,0.09
424,0,0,8.18913,0.09
425,0,0,14.39502,0.09
426,0,0,11.96517,0.09
427,0,0,9.81444,0.09
428,0,0,6,0.09
