Interval,Regulation Up,Regulation Down,Spinning Reserve,Nonspinning reserve
158,0,0,7.02628,0.09
159,0,0,7.02628,0.09
160,0,0,7.02628,0.09
161,0,0,9.06486,0.09
162,0,0,9.06486,0.09
163,0,0,9.06486,0.09
164,0,0,9.06486,0.09
165,0,0,14.42461,0.09
166,0,0,14.42461,0.09
167,0,0,14.42461,0.09
168,0,0,14.42461,0.09
169,0,0,11.13636,0.09
170,0,0,11.13636,0.09
171,0,0,11.13636,0.09
172,0,0,11.13636,0.09
173,0,0,6.67033,0.09
174,0,0,6.67033,0.09
175,0,0,6.67033,0.09
176,0,0,6.67033,0.09
177,0,0,8.68904,0.09
178,0,0,8.68904,0.09
179,0,0,8.68904,0.09
180,0,0,8.68904,0.09
181,0,0,7.95115,0.09
182,0,0,7.95115,0.09
183,0,0,7.95115,0.09
184,0,0,7.95115,0.09
185,0,0,4.30916,0.09
186,0,0,4.30916,0.09
187,0,0,4.30916,0.09
188,0,0,4.30916,0.09
189,0,0,2.5,0.09
190,0,0,2.5,0.09
191,0,0,2.5,0.09
192,0,0,2.5,0.09
193,0,0,0.56485,0.09
194,0,0,0.56485,0.09
195,0,0,0.56485,0.09
196,0,0,0.56485,0.09
197,0,0,0.45094,0.09
198,0,0,0.45094,0.09
199,0,0,0.45094,0.09
200,0,0,0.45094,0.09
201,0,0,0.47121,0.09
202,0,0,0.47121,0.09
203,0,0,0.47121,0.09
204,0,0,0.47121,0.09
205,0,0,0.5,0.09
206,0,0,0.5,0.09
207,0,0,0.5,0.09
208,0,0,0.5,0.09
209,0,0,4.40444,0.09
210,0,0,4.40444,0.09
211,0,0,4.40444,0.09
212,0,0,4.40444,0.09
213,0,0,5.62035,0.09
214,0,0,5.62035,0.09
215,0,0,5.62035,0.09
216,0,0,5.62035,0.09
217,0,0,14.33818,0.09
218,0,0,14.33818,0.09
219,0,0,14.33818,0.09
220,0,0,14.33818,0.09
221,0,0,7.41361,0.09
222,0,0,7.41361,0.09
223,0,0,7.41361,0.09
224,0,0,7.41361,0.09
225,0,0,6.74354,0.09
226,0,0,6.74354,0.09
227,0,0,6.74354,0.09
228,0,0,6.74354,0.09
229,0,0,8.09723,0.09
230,0,0,8.09723,0.09
231,0,0,8.09723,0.09
232,0,0,8.09723,0.09
233,0,0,4.47068,0.09
234,0,0,4.47068,0.09
235,0,0,4.47068,0.09
236,0,0,4.47068,0.09
237,0,0,2.5,0.09
238,0,0,2.5,0.09
239,0,0,2.5,0.09
240,0,0,2.5,0.09
241,0,0,2.834,0.09
242,0,0,2.834,0.09
243,0,0,2.834,0.09
244,0,0,2.834,0.09
245,0,0,5,0.09
246,0,0,5,0.09
247,0,0,5,0.09
248,0,0,5,0.09
249,0,0,5,0.09
250,0,0,5,0.09
251,0,0,5,0.09
252,0,0,5,0.09
253,0,0,9.46646,0.09
254,0,0,9.46646,0.09
255,0,0,9.46646,0.09
256,0,0,9.46646,0.09
257,0,0,16.58556,0.09
258,0,0,16.58556,0.09
259,0,0,16.58556,0.09
260,0,0,16.58556,0.09
261,0,0,18.23948,0.09
262,0,0,18.23948,0.09
263,0,0,18.23948,0.09
264,0,0,18.23948,0.09
265,0,0,10.90566,0.09
266,0,0,10.90566,0.09
267,0,0,10.90566,0.09
268,0,0,10.90566,0.09
269,0,0,10.44638,0.09
270,0,0,10.44638,0.09
271,0,0,10.44638,0.09
272,0,0,10.44638,0.09
273,0,0,7.27386,0.09
274,0,0,7.27386,0.09
275,0,0,7.27386,0.09
276,0,0,7.27386,0.09
277,0,0,6.15962,0.09
278,0,0,6.15962,0.09
279,0,0,6.15962,0.09
280,0,0,6.15962,0.09
281,0,0,3,0.09
282,0,0,3,0.09
283,0,0,3,0.09
284,0,0,3,0.09
285,0,0,4,0.09
286,0,0,4,0.09
287,0,0,4,0.09
288,0,0,4,0.09
289,0,0,0.5,0.09
290,0,0,0.5,0.09
291,0,0,0.5,0.09
292,0,0,0.5,0.09
293,0,0,0.7,0.09
294,0,0,0.7,0.09
295,0,0,0.7,0.09
296,0,0,0.7,0.09
297,0,0,0.25,0.09
298,0,0,0.25,0.09
299,0,0,0.25,0.09
300,0,0,0.25,0.09
301,0,0,2.5,0.09
302,0,0,2.5,0.09
303,0,0,2.5,0.09
304,0,0,2.5,0.09
305,0,0,10.42,0.09
306,0,0,10.42,0.09
307,0,0,10.42,0.09
308,0,0,10.42,0.09
309,0,0,9.31977,0.09
310,0,0,9.31977,0.09
311,0,0,9.31977,0.09
312,0,0,9.31977,0.09
313,0,0,13.80114,0.09
314,0,0,13.80114,0.09
315,0,0,13.80114,0.09
316,0,0,13.80114,0.09
317,0,0,7.97763,0.09
318,0,0,7.97763,0.09
319,0,0,7.97763,0.09
320,0,0,7.97763,0.09
321,0,0,5.36786,0.09
322,0,0,5.36786,0.09
323,0,0,5.36786,0.09
324,0,0,5.36786,0.09
325,0,0,9.46838,0.09
326,0,0,9.46838,0.09
327,0,0,9.46838,0.09
328,0,0,9.46838,0.09
329,0,0,9.3,0.09
330,0,0,9.3,0.09
331,0,0,9.3,0.09
332,0,0,9.3,0.09
333,0,0,1,0.09
334,0,0,1,0.09
335,0,0,1,0.09
336,0,0,1,0.09
337,0,0,3.78302,0.09
338,0,0,3.78302,0.09
339,0,0,3.78302,0.09
340,0,0,3.78302,0.09
341,0,0,10,0.09
342,0,0,10,0.09
343,0,0,10,0.09
344,0,0,10,0.09
345,0,0,8.70791,0.09
346,0,0,8.70791,0.09
347,0,0,8.70791,0.09
348,0,0,8.70791,0.09
349,0,0,9.60599,0.09
350,0,0,9.60599,0.09
351,0,0,9.60599,0.09
352,0,0,9.60599,0.09
353,0,0,11.1038,0.09
354,0,0,11.1038,0.09
355,0,0,11.1038,0.09
356,0,0,11.1038,0.09
357,0,0,13.03435,0.09
358,0,0,13.03435,0.09
359,0,0,13.03435,0.09
360,0,0,13.03435,0.09
361,0,0,4.65617,0.09
362,0,0,4.65617,0.09
363,0,0,4.65617,0.09
364,0,0,4.65617,0.09
365,0,0,6.81859,0.09
366,0,0,6.81859,0.09
367,0,0,6.81859,0.09
368,0,0,6.81859,0.09
369,0,0,9.46117,0.09
370,0,0,9.46117,0.09
371,0,0,9.46117,0.09
372,0,0,9.46117,0.09
373,0,0,6.98,0.09
374,0,0,6.98,0.09
375,0,0,6.98,0.09
376,0,0,6.98,0.09
377,0,0,8.14069,0.09
378,0,0,8.14069,0.09
379,0,0,8.14069,0.09
380,0,0,8.14069,0.09
381,0,0,4.09903,0.09
382,0,0,4.09903,0.09
383,0,0,4.09903,0.09
384,0,0,4.09903,0.09
385,0,0,2.5,0.09
386,0,0,2.5,0.09
387,0,0,2.5,0.09
388,0,0,2.5,0.09
389,0,0,1.30807,0.09
390,0,0,1.30807,0.09
391,0,0,1.30807,0.09
392,0,0,1.30807,0.09
393,0,0,1,0.09
394,0,0,1,0.09
395,0,0,1,0.09
396,0,0,1,0.09
397,0,0,1.5571,0.09
398,0,0,1.5571,0.09
399,0,0,1.5571,0.09
400,0,0,1.5571,0.09
401,0,0,9.22225,0.09
402,0,0,9.22225,0.09
403,0,0,9.22225,0.09
404,0,0,9.22225,0.09
405,0,0,10,0.09
406,0,0,10,0.09
407,0,0,10,0.09
408,0,0,10,0.09
409,0,0,13.32253,0.09
410,0,0,13.32253,0.09
411,0,0,13.32253,0.09
412,0,0,13.32253,0.09
413,0,0,10,0.09
414,0,0,10,0.09
415,0,0,10,0.09
416,0,0,10,0.09
417,0,0,8.01474,0.09
418,0,0,8.01474,0.09
419,0,0,8.01474,0.09
420,0,0,8.01474,0.09
421,0,0,4.55706,0.09
422,0,0,4.55706,0.09
423,0,0,4.55706,0.09
424,0,0,4.55706,0.09
425,0,0,2.25,0.09
426,0,0,2.25,0.09
427,0,0,2.25,0.09
428,0,0,2.25,0.09
429,0,0,0.4304,0.09
430,0,0,0.4304,0.09
431,0,0,0.4304,0.09
432,0,0,0.4304,0.09
433,0,0,2.94163,0.09
434,0,0,2.94163,0.09
435,0,0,2.94163,0.09
436,0,0,2.94163,0.09
437,0,0,4.6787,0.09
438,0,0,4.6787,0.09
439,0,0,4.6787,0.09
440,0,0,4.6787,0.09
441,0,0,6,0.09
442,0,0,6,0.09
443,0,0,6,0.09
444,0,0,6,0.09
445,0,0,7.31376,0.09
446,0,0,7.31376,0.09
447,0,0,7.31376,0.09
448,0,0,7.31376,0.09
449,0,0,12.44562,0.09
450,0,0,12.44562,0.09
451,0,0,12.44562,0.09
452,0,0,12.44562,0.09
453,0,0,10.92271,0.09
454,0,0,10.92271,0.09
455,0,0,10.92271,0.09
456,0,0,10.92271,0.09
457,0,0,6.60585,0.09
458,0,0,6.60585,0.09
459,0,0,6.60585,0.09
460,0,0,6.60585,0.09
461,0,0,6,0.09
462,0,0,6,0.09
463,0,0,6,0.09
464,0,0,6,0.09
465,0,0,6,0.09
466,0,0,6,0.09
467,0,0,6,0.09
468,0,0,6,0.09
469,0,0,7.26,0.09
470,0,0,7.26,0.09
471,0,0,7.26,0.09
472,0,0,7.26,0.09
473,0,0,4.81146,0.09
474,0,0,4.81146,0.09
475,0,0,4.81146,0.09
476,0,0,4.81146,0.09
477,0,0,4.78284,0.09
478,0,0,4.78284,0.09
479,0,0,4.78284,0.09
480,0,0,4.78284,0.09
481,0,0,0.89487,0.09
482,0,0,0.89487,0.09
483,0,0,0.89487,0.09
484,0,0,0.89487,0.09
485,0,0,0.305,0.09
486,0,0,0.305,0.09
487,0,0,0.305,0.09
488,0,0,0.305,0.09
489,0,0,0.39129,0.09
490,0,0,0.39129,0.09
491,0,0,0.39129,0.09
492,0,0,0.39129,0.09
493,0,0,3.38229,0.09
494,0,0,3.38229,0.09
495,0,0,3.38229,0.09
496,0,0,3.38229,0.09
497,0,0,9.42033,0.09
498,0,0,9.42033,0.09
499,0,0,9.42033,0.09
500,0,0,9.42033,0.09
501,0,0,7.99262,0.09
502,0,0,7.99262,0.09
503,0,0,7.99262,0.09
504,0,0,7.99262,0.09
505,0,0,12.25728,0.09
506,0,0,12.25728,0.09
507,0,0,12.25728,0.09
508,0,0,12.25728,0.09
509,0,0,10,0.09
510,0,0,10,0.09
511,0,0,10,0.09
512,0,0,10,0.09
513,0,0,8.77925,0.09
514,0,0,8.77925,0.09
515,0,0,8.77925,0.09
516,0,0,8.77925,0.09
517,0,0,3.62848,0.09
518,0,0,3.62848,0.09
519,0,0,3.62848,0.09
520,0,0,3.62848,0.09
521,0,0,6.63126,0.09
522,0,0,6.63126,0.09
523,0,0,6.63126,0.09
524,0,0,6.63126,0.09
525,0,0,1,0.09
526,0,0,1,0.09
527,0,0,1,0.09
528,0,0,1,0.09
529,0,0,1.93896,0.09
530,0,0,1.93896,0.09
531,0,0,1.93896,0.09
532,0,0,1.93896,0.09
533,0,0,4.57756,0.09
534,0,0,4.57756,0.09
535,0,0,4.57756,0.09
536,0,0,4.57756,0.09
537,0,0,6,0.09
538,0,0,6,0.09
539,0,0,6,0.09
540,0,0,6,0.09
541,0,0,8.38694,0.09
542,0,0,8.38694,0.09
543,0,0,8.38694,0.09
544,0,0,8.38694,0.09
545,0,0,19.49247,0.09
546,0,0,19.49247,0.09
547,0,0,19.49247,0.09
548,0,0,19.49247,0.09
549,0,0,14.49499,0.09
550,0,0,14.49499,0.09
551,0,0,14.49499,0.09
552,0,0,14.49499,0.09
553,0,0,11.86259,0.09
554,0,0,11.86259,0.09
555,0,0,11.86259,0.09
556,0,0,11.86259,0.09
557,0,0,6.44089,0.09
558,0,0,6.44089,0.09
559,0,0,6.44089,0.09
560,0,0,6.44089,0.09
561,0,0,8.33117,0.09
562,0,0,8.33117,0.09
563,0,0,8.33117,0.09
564,0,0,8.33117,0.09
565,0,0,7.66225,0.09
566,0,0,7.66225,0.09
567,0,0,7.66225,0.09
568,0,0,7.66225,0.09
569,0,0,9.41588,0.09
570,0,0,9.41588,0.09
571,0,0,9.41588,0.09
572,0,0,9.41588,0.09
573,0,0,4.71153,0.09
574,0,0,4.71153,0.09
575,0,0,4.71153,0.09
576,0,0,4.71153,0.09
577,0,0,2.5,0.09
578,0,0,2.5,0.09
579,0,0,2.5,0.09
580,0,0,2.5,0.09
581,0,0,1.42712,0.09
582,0,0,1.42712,0.09
583,0,0,1.42712,0.09
584,0,0,1.42712,0.09
585,0,0,0.7,0.09
586,0,0,0.7,0.09
587,0,0,0.7,0.09
588,0,0,0.7,0.09
589,0,0,1.88416,0.09
590,0,0,1.88416,0.09
591,0,0,1.88416,0.09
592,0,0,1.88416,0.09
593,0,0,2.5,0.09
594,0,0,2.5,0.09
595,0,0,2.5,0.09
596,0,0,2.5,0.09
597,0,0,8.36629,0.09
598,0,0,8.36629,0.09
599,0,0,8.36629,0.09
600,0,0,8.36629,0.09
601,0,0,10,0.09
602,0,0,10,0.09
603,0,0,10,0.09
604,0,0,10,0.09
605,0,0,13.68251,0.09
606,0,0,13.68251,0.09
607,0,0,13.68251,0.09
608,0,0,13.68251,0.09
609,0,0,8.22427,0.09
610,0,0,8.22427,0.09
611,0,0,8.22427,0.09
612,0,0,8.22427,0.09
613,0,0,6.84159,0.09
614,0,0,6.84159,0.09
615,0,0,6.84159,0.09
616,0,0,6.84159,0.09
617,0,0,3.87484,0.09
618,0,0,3.87484,0.09
619,0,0,3.87484,0.09
620,0,0,3.87484,0.09
621,0,0,2.51694,0.09
622,0,0,2.51694,0.09
623,0,0,2.51694,0.09
624,0,0,2.51694,0.09
625,0,0,3.67291,0.09
626,0,0,3.67291,0.09
627,0,0,3.67291,0.09
628,0,0,3.67291,0.09
629,0,0,5.1833,0.09
630,0,0,5.1833,0.09
631,0,0,5.1833,0.09
632,0,0,5.1833,0.09
633,0,0,6,0.09
634,0,0,6,0.09
635,0,0,6,0.09
636,0,0,6,0.09
637,0,0,7.90163,0.09
638,0,0,7.90163,0.09
639,0,0,7.90163,0.09
640,0,0,7.90163,0.09
641,0,0,17.39293,0.09
642,0,0,17.39293,0.09
643,0,0,17.39293,0.09
644,0,0,17.39293,0.09
645,0,0,14.08369,0.09
646,0,0,14.08369,0.09
647,0,0,14.08369,0.09
648,0,0,14.08369,0.09
649,0,0,8.10243,0.09
650,0,0,8.10243,0.09
651,0,0,8.10243,0.09
652,0,0,8.10243,0.09
653,0,0,6,0.09
654,0,0,6,0.09
655,0,0,6,0.09
656,0,0,6,0.09
657,0,0,10,0.09
658,0,0,10,0.09
659,0,0,10,0.09
660,0,0,10,0.09
661,0,0,6.87961,0.09
662,0,0,6.87961,0.09
663,0,0,6.87961,0.09
664,0,0,6.87961,0.09
665,0,0,8.40778,0.09
666,0,0,8.40778,0.09
667,0,0,8.40778,0.09
668,0,0,8.40778,0.09
669,0,0,17.26,0.09
670,0,0,17.26,0.09
671,0,0,17.26,0.09
672,0,0,17.26,0.09
673,0,0,4.01599,0.09
674,0,0,4.01599,0.09
675,0,0,4.01599,0.09
676,0,0,4.01599,0.09
677,0,0,2.5,0.09
678,0,0,2.5,0.09
679,0,0,2.5,0.09
680,0,0,2.5,0.09
681,0,0,2.5,0.09
682,0,0,2.5,0.09
683,0,0,2.5,0.09
684,0,0,2.5,0.09
685,0,0,2.5,0.09
686,0,0,2.5,0.09
687,0,0,2.5,0.09
688,0,0,2.5,0.09
689,0,0,5,0.09
690,0,0,5,0.09
691,0,0,5,0.09
692,0,0,5,0.09
693,0,0,10.81782,0.09
694,0,0,10.81782,0.09
695,0,0,10.81782,0.09
696,0,0,10.81782,0.09
697,0,0,12.91054,0.09
698,0,0,12.91054,0.09
699,0,0,12.91054,0.09
700,0,0,12.91054,0.09
701,0,0,6.43287,0.09
702,0,0,6.43287,0.09
703,0,0,6.43287,0.09
704,0,0,6.43287,0.09
705,0,0,2.5,0.09
706,0,0,2.5,0.09
707,0,0,2.5,0.09
708,0,0,2.5,0.09
709,0,0,10,0.09
710,0,0,10,0.09
711,0,0,10,0.09
712,0,0,10,0.09
713,0,0,2.5,0.09
714,0,0,2.5,0.09
715,0,0,2.5,0.09
716,0,0,2.5,0.09
717,0,0,2.5,0.09
718,0,0,2.5,0.09
719,0,0,2.5,0.09
720,0,0,2.5,0.09
721,0,0,10,0.09
722,0,0,10,0.09
723,0,0,10,0.09
724,0,0,10,0.09
725,0,0,3.25099,0.09
726,0,0,3.25099,0.09
727,0,0,3.25099,0.09
728,0,0,3.25099,0.09
729,0,0,10,0.09
730,0,0,10,0.09
731,0,0,10,0.09
732,0,0,10,0.09
733,0,0,10,0.09
734,0,0,10,0.09
735,0,0,10,0.09
736,0,0,10,0.09
737,0,0,12.50312,0.09
738,0,0,12.50312,0.09
739,0,0,12.50312,0.09
740,0,0,12.50312,0.09
741,0,0,12.98136,0.09
742,0,0,12.98136,0.09
743,0,0,12.98136,0.09
744,0,0,12.98136,0.09
745,0,0,10.54866,0.09
746,0,0,10.54866,0.09
747,0,0,10.54866,0.09
748,0,0,10.54866,0.09
749,0,0,8.33746,0.09
750,0,0,8.33746,0.09
751,0,0,8.33746,0.09
752,0,0,8.33746,0.09
753,0,0,10,0.09
754,0,0,10,0.09
755,0,0,10,0.09
756,0,0,10,0.09
757,0,0,4.39677,0.09
758,0,0,4.39677,0.09
759,0,0,4.39677,0.09
760,0,0,4.39677,0.09
761,0,0,2.04386,0.09
762,0,0,2.04386,0.09
763,0,0,2.04386,0.09
764,0,0,2.04386,0.09
765,0,0,5,0.09
766,0,0,5,0.09
767,0,0,5,0.09
768,0,0,5,0.09
769,0,0,5,0.09
770,0,0,5,0.09
771,0,0,5,0.09
772,0,0,5,0.09
773,0,0,4.74259,0.09
774,0,0,4.74259,0.09
775,0,0,4.74259,0.09
776,0,0,4.74259,0.09
777,0,0,5.34689,0.09
778,0,0,5.34689,0.09
779,0,0,5.34689,0.09
780,0,0,5.34689,0.09
781,0,0,0.7,0.09
782,0,0,0.7,0.09
783,0,0,0.7,0.09
784,0,0,0.7,0.09
785,0,0,10,0.09
786,0,0,10,0.09
787,0,0,10,0.09
788,0,0,10,0.09
789,0,0,8.87408,0.09
790,0,0,8.87408,0.09
791,0,0,8.87408,0.09
792,0,0,8.87408,0.09
793,0,0,11.57186,0.09
794,0,0,11.57186,0.09
795,0,0,11.57186,0.09
796,0,0,11.57186,0.09
797,0,0,6.26299,0.09
798,0,0,6.26299,0.09
799,0,0,6.26299,0.09
800,0,0,6.26299,0.09
801,0,0,9.07721,0.09
802,0,0,9.07721,0.09
803,0,0,9.07721,0.09
804,0,0,9.07721,0.09
805,0,0,7.11942,0.09
806,0,0,7.11942,0.09
807,0,0,7.11942,0.09
808,0,0,7.11942,0.09
809,0,0,7.92345,0.09
810,0,0,7.92345,0.09
811,0,0,7.92345,0.09
812,0,0,7.92345,0.09
813,0,0,5,0.09
814,0,0,5,0.09
815,0,0,5,0.09
816,0,0,5,0.09
817,0,0,4.13072,0.09
818,0,0,4.13072,0.09
819,0,0,4.13072,0.09
820,0,0,4.13072,0.09
821,0,0,5.0876,0.09
822,0,0,5.0876,0.09
823,0,0,5.0876,0.09
824,0,0,5.0876,0.09
825,0,0,7.5251,0.09
826,0,0,7.5251,0.09
827,0,0,7.5251,0.09
828,0,0,7.5251,0.09
829,0,0,7.58039,0.09
830,0,0,7.58039,0.09
831,0,0,7.58039,0.09
832,0,0,7.58039,0.09
833,0,0,19.45942,0.09
834,0,0,19.45942,0.09
835,0,0,19.45942,0.09
836,0,0,19.45942,0.09
837,0,0,12.50769,0.09
838,0,0,12.50769,0.09
839,0,0,12.50769,0.09
840,0,0,12.50769,0.09
841,0,0,10.34369,0.09
842,0,0,10.34369,0.09
843,0,0,10.34369,0.09
844,0,0,10.34369,0.09
845,0,0,7.53653,0.09
846,0,0,7.53653,0.09
847,0,0,7.53653,0.09
848,0,0,7.53653,0.09
849,0,0,9.72382,0.09
850,0,0,9.72382,0.09
851,0,0,9.72382,0.09
852,0,0,9.72382,0.09
853,0,0,6.79267,0.09
854,0,0,6.79267,0.09
855,0,0,6.79267,0.09
856,0,0,6.79267,0.09
857,0,0,6.44641,0.09
858,0,0,6.44641,0.09
859,0,0,6.44641,0.09
860,0,0,6.44641,0.09
861,0,0,10,0.09
862,0,0,10,0.09
863,0,0,10,0.09
864,0,0,10,0.09
865,0,0,4.15008,0.09
866,0,0,4.15008,0.09
867,0,0,4.15008,0.09
868,0,0,4.15008,0.09
869,0,0,3.4553,0.09
870,0,0,3.4553,0.09
871,0,0,3.4553,0.09
872,0,0,3.4553,0.09
873,0,0,3.44,0.09
874,0,0,3.44,0.09
875,0,0,3.44,0.09
876,0,0,3.44,0.09
877,0,0,3.44,0.09
878,0,0,3.44,0.09
879,0,0,3.44,0.09
880,0,0,3.44,0.09
881,0,0,8.28343,0.09
882,0,0,8.28343,0.09
883,0,0,8.28343,0.09
884,0,0,8.28343,0.09
885,0,0,5,0.09
886,0,0,5,0.09
887,0,0,5,0.09
888,0,0,5,0.09
889,0,0,14.23042,0.09
890,0,0,14.23042,0.09
891,0,0,14.23042,0.09
892,0,0,14.23042,0.09
893,0,0,10,0.09
894,0,0,10,0.09
895,0,0,10,0.09
896,0,0,10,0.09
897,0,0,5,0.09
898,0,0,5,0.09
899,0,0,5,0.09
900,0,0,5,0.09
901,0,0,5,0.09
902,0,0,5,0.09
903,0,0,5,0.09
904,0,0,5,0.09
905,0,0,5,0.09
906,0,0,5,0.09
907,0,0,5,0.09
908,0,0,5,0.09
909,0,0,5,0.09
910,0,0,5,0.09
911,0,0,5,0.09
912,0,0,5,0.09
913,0,0,5.12965,0.09
914,0,0,5.12965,0.09
915,0,0,5.12965,0.09
916,0,0,5.12965,0.09
917,0,0,5,0.09
918,0,0,5,0.09
919,0,0,5,0.09
920,0,0,5,0.09
921,0,0,5.06981,0.09
922,0,0,5.06981,0.09
923,0,0,5.06981,0.09
924,0,0,5.06981,0.09
925,0,0,8.18192,0.09
926,0,0,8.18192,0.09
927,0,0,8.18192,0.09
928,0,0,8.18192,0.09
929,0,0,17.37187,0.09
930,0,0,17.37187,0.09
931,0,0,17.37187,0.09
932,0,0,17.37187,0.09
933,0,0,13.71748,0.09
934,0,0,13.71748,0.09
935,0,0,13.71748,0.09
936,0,0,13.71748,0.09
937,0,0,10.32457,0.09
938,0,0,10.32457,0.09
939,0,0,10.32457,0.09
940,0,0,10.32457,0.09
941,0,0,6,0.09
942,0,0,6,0.09
943,0,0,6,0.09
944,0,0,6,0.09
945,0,0,5,0.09
946,0,0,5,0.09
947,0,0,5,0.09
948,0,0,5,0.09
949,0,0,5,0.09
950,0,0,5,0.09
951,0,0,5,0.09
952,0,0,5,0.09
953,0,0,10,0.09
954,0,0,10,0.09
955,0,0,10,0.09
956,0,0,10,0.09
957,0,0,10,0.09
958,0,0,10,0.09
959,0,0,10,0.09
960,0,0,10,0.09
961,0,0,4,0.09
962,0,0,4,0.09
963,0,0,4,0.09
964,0,0,4,0.09
965,0,0,4,0.09
966,0,0,4,0.09
967,0,0,4,0.09
968,0,0,4,0.09
969,0,0,4,0.09
970,0,0,4,0.09
971,0,0,4,0.09
972,0,0,4,0.09
973,0,0,4,0.09
974,0,0,4,0.09
975,0,0,4,0.09
976,0,0,4,0.09
977,0,0,8,0.09
978,0,0,8,0.09
979,0,0,8,0.09
980,0,0,8,0.09
981,0,0,10,0.09
982,0,0,10,0.09
983,0,0,10,0.09
984,0,0,10,0.09
985,0,0,13.72406,0.09
