Interval,Station1
1,0.28548
2,0.28242
3,0.28548
4,0.29529
5,0.31212
6,0.30393
7,0.31527
8,0.29673
9,0.19638
10,0.15918
11,0.23181
12,0.33511
13,0.26438
14,0.50101
15,0.4296
16,0.41926
17,0.24718
18,0.30441
19,0.27666
20,0.28944
21,0.28044
22,0.28827
23,0.28197
24,0.27486
25,0.28593
26,0.27405
27,0.28287
28,0.29205
29,0.31212
30,0.36234
31,0.40545
32,0.42147
33,0.34659
34,0.31944
35,0.36858
36,0.38813
37,0.36914
38,0.53309
39,0.47737
40,0.48736
41,0.29747
42,0.31564
43,0.29952
44,0.29754
45,0.3042
46,0.30501
47,0.30006
48,0.30132
49,0.29502
50,0.29214
51,0.29781
52,0.31167
53,0.33705
54,0.36756
55,0.41481
56,0.45423
57,0.36162
58,0.31714
59,0.35432
60,0.35128
61,0.32651
62,0.36079
63,0.29951
64,0.21719
65,0.21056
66,0.26847
67,0.29034
68,0.31563
69,0.30402
70,0.29943
71,0.28836
72,0.30231
73,0.29133
74,0.27945
75,0.29682
76,0.30834
77,0.33084
78,0.3789
79,0.42417
80,0.43281
81,0.32049
82,0.02824
83,0
84,0
85,0
86,0
87,0
88,0.00475
89,0.13701
90,0.26185
91,0.29583
92,0.31788
93,0.30384
94,0.30231
95,0.30573
96,0.31266
97,0.29349
98,0.29232
99,0.32319
100,0.34974
101,0.35478
102,0.40473
103,0.45009
104,0.46899
105,0.29088
106,0.12325
107,0.30701
108,0.33414
109,0.37218
110,0.44409
111,0.53211
112,0.45352
113,0.43363
114,0.33455
115,0.29799
116,0.31014
117,0.3033
118,0.31212
119,0.29754
120,0.30249
121,0.29709
122,0.29574
123,0.28287
124,0.28611
125,0.29664
126,0.32346
127,0.36936
128,0.40392
129,0.29221
130,0.3082
131,0.55037
132,0.54982
133,0.577
134,0.43595
135,0.39066
136,0.35857
137,0.3901
138,0.29079
139,0.29305
140,0.28305
141,0.28854
142,0.29952
143,0.29079
144,0.29286
145,0.2844
146,0.29025
147,0.28296
148,0.28026
149,0.28215
150,0.28485
151,0.29151
152,0.27927
153,0.21348
154,0.23971
155,0.31359
156,0.297
157,0.38836
158,0.4429
159,0.58044
160,0.50105
161,0.32107
162,0.25942
163,0.28611
164,0.28431
165,0.28593
166,0.28746
167,0.28323
168,0.28827
169,0.27972
170,0.27981
171,0.28818
172,0.30141
173,0.31545
174,0.37449
175,0.38079
176,0.39672
177,0.28368
178,0.23961
179,0.09496
180,0.01443
181,0.12955
182,0.21655
183,0.22928
184,0.17183
185,0.18273
186,0.24781
187,0.28134
188,0.2817
189,0.28386
190,0.28818
191,0.28116
192,0.2835
193,0.28179
194,0.27297
195,0.28314
196,0.29997
197,0.31644
198,0.3519
199,0.39744
200,0.41031
201,0.34939
202,0.36581
203,0.3828
204,0.51731
205,0.57523
206,0.52131
207,0.37211
208,0.24769
209,0.25992
210,0.26837
211,0.28521
212,0.30006
213,0.29097
214,0.2961
215,0.29241
216,0.28728
217,0.28323
218,0.2772
219,0.29052
220,0.3051
221,0.32499
222,0.38223
223,0.44316
224,0.40662
225,0.31167
226,0.14188
227,0.19999
228,0.21309
229,0.11634
230,0.21649
231,0.15274
232,0.07947
233,0.17405
234,0.25785
235,0.30258
236,0.31833
