1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
65,23,45,2000.37,50.37,50.37,50.37,25.37,52,5,51.25,16.4,25.63,1500,1500,83.56,167.12,25.07,1500,580,1199.18
