Interval,In Pwr 1(MW),Out Pwr 1 (MW),Storage Lvl 1 (MW-h),H2 Out 1 (kg),Non-Ren In 1 (MW),Ren In 1 (MW),Ren Sold 1 (MW),Curtailment (MW)
 29.00000000,  0.00000000,  0.00000000,  0.32227658,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 30.00000000,  0.05000000,  0.00000000,  0.33415158,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
 31.00000000,  0.00000000,  0.00000000,  0.33059678,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 32.00000000,  0.00000000,  0.00000000,  0.32704197,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 33.00000000,  0.00000000,  0.00000000,  0.32348717,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 34.00000000,  0.00000000,  0.00000000,  0.31993236,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 35.00000000,  0.00000000,  0.00000000,  0.31637756,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 36.00000000,  0.00000000,  0.00000000,  0.31282276,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 37.00000000,  0.00000000,  0.00000000,  0.30926795,  0.10667968,  0.00000000,  0.00391245,  0.00000000,  0.00000000
 38.00000000,  0.00000000,  0.00000000,  0.30571315,  0.10667968,  0.00000000,  0.01173743,  0.00000000,  0.00000000
 39.00000000,  0.00000000,  0.00000000,  0.30215834,  0.10667968,  0.00000000,  0.01564962,  0.00000000,  0.00000000
 40.00000000,  0.00000000,  0.00000000,  0.29860354,  0.10667968,  0.00000000,  0.02738704,  0.00000000,  0.00000000
 41.00000000,  0.00000000,  0.00000000,  0.29504874,  0.10667968,  0.00000000,  0.06259932,  0.00000000,  0.00000000
 42.00000000,  0.00000000,  0.00000000,  0.29149393,  0.10667968,  0.00000000,  0.10172718,  0.00000000,  0.00000000
 43.00000000,  0.00000000,  0.00000000,  0.28793913,  0.10667968,  0.00000000,  0.15258228,  0.00000000,  0.00000000
 44.00000000,  0.00000000,  0.00000000,  0.28438432,  0.10667968,  0.00000000,  0.16432395,  0.00000000,  0.00000000
 45.00000000,  0.00000000,  0.00000000,  0.28082952,  0.10667968,  0.00000000,  0.17214324,  0.00000000,  0.00000000
 46.00000000,  0.00000000,  0.00000000,  0.27727472,  0.10667968,  0.00000000,  0.17214324,  0.00000000,  0.00000000
 47.00000000,  0.00000000,  0.00000000,  0.27371991,  0.10667968,  0.00000000,  0.25822335,  0.00000000,  0.00000000
 48.00000000,  0.00000000,  0.00000000,  0.27016511,  0.10667968,  0.00000000,  0.36385593,  0.00000000,  0.02874593
 49.00000000,  0.00000000,  0.00000000,  0.26661030,  0.10667968,  0.00000000,  0.21518754,  0.00000000,  0.00000000
 50.00000000,  0.00000000,  0.00000000,  0.26305550,  0.10667968,  0.00000000,  0.15649617,  0.00000000,  0.00000000
 51.00000000,  0.00000000,  0.00000000,  0.25950070,  0.10667968,  0.00000000,  0.39907245,  0.00000000,  0.13469245
 52.00000000,  0.00000000,  0.00000000,  0.25594589,  0.10667968,  0.00000000,  0.19953198,  0.00000000,  0.00000000
 53.00000000,  0.00000000,  0.00000000,  0.25239109,  0.10667968,  0.00000000,  0.60643221,  0.00000000,  0.10542221
 54.00000000,  0.00000000,  0.00000000,  0.24883628,  0.10667968,  0.00000000,  0.32082012,  0.00000000,  0.00000000
 55.00000000,  0.00000000,  0.00000000,  0.24528148,  0.10667968,  0.00000000,  0.52426599,  0.00000000,  0.02325599
 56.00000000,  0.00000000,  0.00000000,  0.24172668,  0.10667968,  0.00000000,  0.54774084,  0.00000000,  0.04673084
 57.00000000,  0.00000000,  0.00000000,  0.23817187,  0.10667968,  0.00000000,  0.50470503,  0.00000000,  0.07510503
 58.00000000,  0.00000000,  0.00000000,  0.23461707,  0.10667968,  0.00000000,  0.42254730,  0.00000000,  0.00000000
 59.00000000,  0.00000000,  0.00000000,  0.23106226,  0.10667968,  0.00000000,  0.45775533,  0.00000000,  0.02815533
 60.00000000,  0.00000000,  0.00000000,  0.22750746,  0.10667968,  0.00000000,  0.45775533,  0.00000000,  0.02815533
 61.00000000,  0.00000000,  0.00000000,  0.22395266,  0.10667968,  0.00000000,  0.46166922,  0.00000000,  0.04240922
 62.00000000,  0.00000000,  0.00000000,  0.22039785,  0.10667968,  0.00000000,  0.35994204,  0.00000000,  0.00000000
 63.00000000,  0.00000000,  0.00000000,  0.21684305,  0.10667968,  0.00000000,  0.30908694,  0.00000000,  0.00000000
 64.00000000,  0.00000000,  0.00000000,  0.21328824,  0.10667968,  0.00000000,  0.04694970,  0.00000000,  0.00000000
 65.00000000,  0.00000000,  0.00000000,  0.20973344,  0.10667968,  0.00000000,  0.06259932,  0.00000000,  0.00000000
 66.00000000,  0.00000000,  0.00000000,  0.20617864,  0.10667968,  0.00000000,  0.07042370,  0.00000000,  0.00000000
 67.00000000,  0.00000000,  0.00000000,  0.20262383,  0.10667968,  0.00000000,  0.07433674,  0.00000000,  0.00000000
 68.00000000,  0.00000000,  0.00000000,  0.19906903,  0.10667968,  0.00000000,  0.16041006,  0.00000000,  0.00000000
 69.00000000,  0.00000000,  0.00000000,  0.19551422,  0.10667968,  0.00000000,  0.11346036,  0.00000000,  0.00000000
 70.00000000,  0.00000000,  0.00000000,  0.19195942,  0.10667968,  0.00000000,  0.07042370,  0.00000000,  0.00000000
 71.00000000,  0.00000000,  0.00000000,  0.18840461,  0.10667968,  0.00000000,  0.03129923,  0.00000000,  0.00000000
 72.00000000,  0.00000000,  0.00000000,  0.18484981,  0.10667968,  0.00000000,  0.00782489,  0.00000000,  0.00000000
 73.00000000,  0.00000000,  0.00000000,  0.18129501,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 74.00000000,  0.00000000,  0.00000000,  0.17774020,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 75.00000000,  0.00000000,  0.00000000,  0.17418540,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 76.00000000,  0.00000000,  0.00000000,  0.17063059,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 77.00000000,  0.00000000,  0.00000000,  0.16707579,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 78.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 79.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 80.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 81.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 82.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 83.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 84.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 85.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 86.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 87.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 88.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 89.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 90.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 91.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 92.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 93.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 94.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 95.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 96.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 97.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 98.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
 99.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
100.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
101.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
102.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
103.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
104.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
105.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
106.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
107.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
108.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
109.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
110.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
111.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
112.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
113.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
114.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
115.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
116.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
117.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
118.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
119.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
120.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
121.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
122.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
123.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
124.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
125.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
126.00000000,  0.00000000,  0.00000000,  0.16707579,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
127.00000000,  0.00000000,  0.00000000,  0.16352099,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
128.00000000,  0.00000000,  0.00000000,  0.15996618,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
129.00000000,  0.00000000,  0.00000000,  0.15641138,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
130.00000000,  0.00000000,  0.00000000,  0.15285657,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
131.00000000,  0.00000000,  0.00000000,  0.14930177,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
132.00000000,  0.00000000,  0.00000000,  0.14574697,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
133.00000000,  0.00000000,  0.00000000,  0.14219216,  0.10667968,  0.00000000,  0.01173743,  0.00000000,  0.00000000
134.00000000,  0.00000000,  0.00000000,  0.13863736,  0.10667968,  0.00000000,  0.03912447,  0.00000000,  0.00000000
135.00000000,  0.00000000,  0.00000000,  0.13508255,  0.10667968,  0.00000000,  0.05868628,  0.00000000,  0.00000000
136.00000000,  0.00000000,  0.00000000,  0.13152775,  0.10667968,  0.00000000,  0.07824893,  0.00000000,  0.00000000
137.00000000,  0.00000000,  0.00000000,  0.12797295,  0.10667968,  0.00000000,  0.06259932,  0.00000000,  0.00000000
138.00000000,  0.00000000,  0.00000000,  0.12441814,  0.10667968,  0.00000000,  0.10954647,  0.00000000,  0.00000000
139.00000000,  0.00000000,  0.00000000,  0.12086334,  0.10667968,  0.00000000,  0.07433674,  0.00000000,  0.00000000
140.00000000,  0.00000000,  0.00000000,  0.11730853,  0.10667968,  0.00000000,  0.08216113,  0.00000000,  0.00000000
141.00000000,  0.00000000,  0.00000000,  0.11375373,  0.10667968,  0.00000000,  0.07433674,  0.00000000,  0.00000000
142.00000000,  0.00000000,  0.00000000,  0.11019893,  0.10667968,  0.00000000,  0.10954647,  0.00000000,  0.00000000
143.00000000,  0.00000000,  0.00000000,  0.10664412,  0.10667968,  0.00000000,  0.11737425,  0.00000000,  0.00000000
144.00000000,  0.00000000,  0.00000000,  0.10308932,  0.10667968,  0.00000000,  0.14084910,  0.00000000,  0.00000000
145.00000000,  0.00000000,  0.00000000,  0.09953451,  0.10667968,  0.00000000,  0.10563258,  0.00000000,  0.00000000
146.00000000,  0.00000000,  0.00000000,  0.09597971,  0.10667968,  0.00000000,  0.12520203,  0.00000000,  0.00000000
147.00000000,  0.00000000,  0.00000000,  0.09242491,  0.10667968,  0.00000000,  0.12910743,  0.00000000,  0.00000000
148.00000000,  0.00000000,  0.00000000,  0.08887010,  0.10667968,  0.00000000,  0.11737425,  0.00000000,  0.00000000
149.00000000,  0.00000000,  0.00000000,  0.08531530,  0.10667968,  0.00000000,  0.13693521,  0.00000000,  0.00000000
150.00000000,  0.00000000,  0.00000000,  0.08176049,  0.10667968,  0.00000000,  0.21127365,  0.00000000,  0.00000000
151.00000000,  0.00000000,  0.00000000,  0.07820569,  0.10667968,  0.00000000,  0.24256779,  0.00000000,  0.00000000
152.00000000,  0.00000000,  0.00000000,  0.07465089,  0.10667968,  0.00000000,  0.22692072,  0.00000000,  0.00000000
153.00000000,  0.00000000,  0.00000000,  0.07109608,  0.10667968,  0.00000000,  0.23866239,  0.00000000,  0.00000000
154.00000000,  0.00000000,  0.00000000,  0.06754128,  0.10667968,  0.00000000,  0.23083461,  0.00000000,  0.00000000
155.00000000,  0.00000000,  0.00000000,  0.06398647,  0.10667968,  0.00000000,  0.19171269,  0.00000000,  0.00000000
156.00000000,  0.00000000,  0.00000000,  0.06043167,  0.10667968,  0.00000000,  0.22300683,  0.00000000,  0.00000000
157.00000000,  0.00000000,  0.00000000,  0.05687686,  0.10667968,  0.00000000,  0.25039557,  0.00000000,  0.00000000
158.00000000,  0.00000000,  0.00000000,  0.05332206,  0.10667968,  0.00000000,  0.37559760,  0.00000000,  0.00000000
159.00000000,  0.00000000,  0.00000000,  0.04976726,  0.10667968,  0.00000000,  0.19953198,  0.00000000,  0.00000000
160.00000000,  0.00000000,  0.00000000,  0.04621245,  0.10667968,  0.00000000,  0.19953198,  0.00000000,  0.00000000
161.00000000,  0.00000000,  0.00000000,  0.04265765,  0.10667968,  0.00000000,  0.07824893,  0.00000000,  0.00000000
162.00000000,  0.00000000,  0.00000000,  0.03910284,  0.10667968,  0.00000000,  0.06651151,  0.00000000,  0.00000000
163.00000000,  0.00000000,  0.00000000,  0.03554804,  0.10667968,  0.00000000,  0.08607162,  0.00000000,  0.00000000
164.00000000,  0.00000000,  0.00000000,  0.03199324,  0.10667968,  0.00000000,  0.05868628,  0.00000000,  0.00000000
165.00000000,  0.00000000,  0.00000000,  0.02843843,  0.10667968,  0.00000000,  0.04303666,  0.00000000,  0.00000000
166.00000000,  0.00000000,  0.00000000,  0.02488363,  0.10667968,  0.00000000,  0.04303666,  0.00000000,  0.00000000
167.00000000,  0.00000000,  0.00000000,  0.02132882,  0.10667968,  0.00000000,  0.04694970,  0.00000000,  0.00000000
168.00000000,  0.00000000,  0.00000000,  0.01777402,  0.10667968,  0.00000000,  0.01173743,  0.00000000,  0.00000000
169.00000000,  0.00000000,  0.00000000,  0.01421922,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
170.00000000,  0.00000000,  0.00000000,  0.01066441,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
171.00000000,  0.00000000,  0.00000000,  0.00710961,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
172.00000000,  0.00000000,  0.00000000,  0.00355480,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
173.00000000,  0.00000000,  0.00000000,  0.00000000,  0.10667968,  0.00000000,  0.00000000,  0.00000000,  0.00000000
174.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
175.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
176.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
177.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
178.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
179.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
180.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
181.00000000,  0.05000000,  0.00000000,  0.01187500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
182.00000000,  0.05000000,  0.00000000,  0.02375000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
183.00000000,  0.05000000,  0.00000000,  0.03562500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
184.00000000,  0.05000000,  0.00000000,  0.04750000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
185.00000000,  0.05000000,  0.00000000,  0.05937500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
186.00000000,  0.05000000,  0.00000000,  0.07125000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
187.00000000,  0.05000000,  0.00000000,  0.08312500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
188.00000000,  0.05000000,  0.00000000,  0.09500000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
189.00000000,  0.05000000,  0.00000000,  0.10687500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
190.00000000,  0.05000000,  0.00000000,  0.11875000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
191.00000000,  0.00000000,  0.00000000,  0.11875000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
192.00000000,  0.05000000,  0.00000000,  0.13062500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
193.00000000,  0.05000000,  0.00000000,  0.14250000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
194.00000000,  0.05000000,  0.00000000,  0.15437500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
195.00000000,  0.05000000,  0.00000000,  0.16625000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
196.00000000,  0.05000000,  0.00000000,  0.17812500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
197.00000000,  0.05000000,  0.00000000,  0.19000000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
198.00000000,  0.05000000,  0.00000000,  0.20187500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
199.00000000,  0.05000000,  0.00000000,  0.21375000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
200.00000000,  0.05000000,  0.00000000,  0.22562500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
201.00000000,  0.05000000,  0.00000000,  0.23750000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
202.00000000,  0.05000000,  0.00000000,  0.24937500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
203.00000000,  0.05000000,  0.00000000,  0.26125000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
204.00000000,  0.05000000,  0.00000000,  0.27312500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
205.00000000,  0.00000000,  0.00000000,  0.27312500,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
206.00000000,  0.00000000,  0.00000000,  0.27312500,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
207.00000000,  0.00000000,  0.00000000,  0.27312500,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
208.00000000,  0.05000000,  0.00000000,  0.28500000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
209.00000000,  0.00000000,  0.00000000,  0.28500000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
210.00000000,  0.05000000,  0.00000000,  0.29687500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
211.00000000,  0.00000000,  0.00000000,  0.29687500,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
212.00000000,  0.05000000,  0.00000000,  0.30875000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
213.00000000,  0.05000000,  0.00000000,  0.32062500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
214.00000000,  0.02368421,  0.00000000,  0.32625000,  0.00000000,  0.02368421,  0.00000000,  0.00000000,  0.00000000
215.00000000,  0.05000000,  0.00000000,  0.33812500,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
216.00000000,  0.00000000,  0.00000000,  0.33812500,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
217.00000000,  0.00000000,  0.00000000,  0.33812500,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
218.00000000,  0.00000000,  0.00000000,  0.33812500,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
219.00000000,  0.05000000,  0.00000000,  0.35000000,  0.00000000,  0.05000000,  0.00000000,  0.00000000,  0.00000000
220.00000000,  0.00000000,  0.00000000,  0.35000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000
