Interval,Energy Price
1,43934.67885
2,42460.33808
3,43277.22213
4,43991.45145
5,42503.59646
6,44019.94597
7,45596.76279
8,40594.76654
9,29112.82127
10,20205.07476
11,20606.4006
12,19067.7556
13,18248.80219
14,21350.14446
15,23532.81395
16,34880.29162
17,47326.51439
18,53331.29096
19,55760.27259
20,52315.08702
21,54210.48082
22,55357.16419
23,51046.31626
24,51319.76546
25,51995.90997
26,48557.47045
27,49594.07167
28,50939.21705
29,48894.9252
30,51128.00475
31,53978.23312
32,47936.53509
33,37598.9097
34,29477.3616
35,28607.58289
36,27630.16625
37,26637.25068
38,27566.37489
39,28579.32737
40,39045.08193
41,50496.99342
42,56211.99387
43,58430.31163
44,54078.52265
45,55476.904
46,56447.05906
47,51671.25481
48,51955.6718
49,52045.3623
50,48590.68332
51,49875.26336
52,51492.50196
53,49332.67637
54,52179.82618
55,55252.5847
56,49325.67038
57,38556.49201
58,30529.46565
59,29470.74142
60,28689.6308
61,27692.02061
62,28743.2332
63,30098.23891
64,39432.37367
65,50160.51754
66,55503.60333
67,57667.15093
68,54019.86844
69,55947.7069
70,57085.83638
71,52135.43589
72,52324.65395
73,52820.83481
74,49256.95808
75,50418.76039
76,51622.52268
77,49457.46439
78,52141.42927
79,56015.10263
80,49624.72089
81,38803.39661
82,31294.96637
83,30097.92222
84,29326.94777
85,28167.64584
86,29018.97797
87,30531.25691
88,39359.97496
89,50672.2777
90,55877.06389
91,58114.50765
92,53890.20321
93,55222.2153
94,56020.06781
95,51177.34773
96,51272.19909
97,52051.79596
98,48675.97361
99,50165.5793
100,51234.54347
101,48395.53489
102,50047.87825
103,52084.75581
104,49284.1006
105,49260.26441
106,48350.1285
107,44377.36671
108,44462.0977
109,45655.03866
110,45209.83069
111,47333.73355
112,50526.59141
113,49472.72128
114,51912.36859
115,54632.92159
116,52197.15012
117,53602.4331
118,54367.91117
119,50091.50022
120,50320.66949
121,50619.52201
122,46570.72278
123,46538.5515
124,47309.54141
125,44794.29586
126,45520.82666
127,46747.75851
128,43422.34651
129,36653.93845
130,32255.75532
131,28957.94614
132,28586.71341
133,29398.51643
134,29412.78308
135,30725.66442
136,37580.12532
137,45192.2969
138,48842.82784
139,49820.69597
140,47653.88878
141,47915.34182
142,47532.05341
143,43231.48834
144,43297.86877
145,42747.23811
146,40942.6456
147,42961.0639
148,45213.69144
149,44930.30985
150,48235.93623
151,52524.08488
152,49521.48261
153,45464.94696
154,39140.19809
155,34833.40592
156,32372.66046
157,31556.9866
158,31380.8398
159,31656.9774
160,39991.61644
161,48369.12071
162,52249.00246
163,55233.77815
164,52882.41711
165,54485.96396
166,53975.29472
167,49658.49074
168,50104.47476
169,50698.70743
170,48008.79891
171,49041.99721
172,49374.02447
173,47331.53725
174,49855.39548
175,54069.18578
176,49645.93101
177,44832.68203
178,38783.33259
179,35002.73292
180,34476.43644
181,35159.89003
182,36138.7711
183,38463.60097
184,47568.28978
185,52098.82852
186,56186.51738
187,57755.95264
188,53909.06269
189,55351.13955
190,55675.2724
191,50506.40949
192,50548.96633
193,50722.86311
194,46772.43034
195,47552.00314
196,49381.11876
197,48416.43566
198,50452.41768
199,53686.49056
200,49128.66423
201,42384.18699
202,37166.51763
203,34515.71558
204,34496.51938
205,34731.46832
206,34614.17587
207,37898.64098
208,42543.78859
209,44759.49196
210,50634.51877
211,54539.32172
212,52146.82483
213,53138.18016
214,53638.52078
215,49727.64991
216,48784.83743
217,47442.23464
218,44730.99952
219,46203.71258
220,47895.96681
221,45206.31525
222,47468.96597
223,51689.61682
224,47206.98193
225,40110.48356
226,35030.22609
227,32258.38205
228,30915.37779
229,29077.5008
230,29626.14526
231,31029.12741
232,39999.29681
233,49718.91266
234,54832.53281
235,57272.98964
236,53603.71036
237,55188.57501
238,55970.62022
239,51189.77938
240,51397.60683
241,51869.99404
242,48560.8692
243,49348.63854
244,50395.58859
245,48320.07798
246,50934.80204
247,55123.39673
248,49939.10293
249,45030.03033
250,39117.40357
251,36322.43028
252,34971.52999
253,34618.4899
254,36383.08178
255,39218.74316
256,43696.25646
257,49178.6459
258,53897.55278
259,54963.69298
260,50515.13634
261,51713.14494
262,52557.74435
263,48522.6714
264,48461.03216
265,48418.91431
266,46103.03657
267,47856.06624
268,48938.80313
269,46871.2869
270,48947.11743
271,51302.79633
272,48053.00173
273,47006.53432
274,42618.02766
275,37850.30659
276,36535.89331
277,36696.33037
278,36671.38245
279,38476.35246
280,43718.27919
281,47981.1005
282,52303.69357
283,54194.17054
284,51377.18306
285,53145.53899
286,54808.43401
287,50762.78928
288,51053.82937
289,51616.39379
290,48177.60349
291,49142.83327
292,50256.94126
293,47615.99021
294,49038.74538
295,50755.99179
296,45471.89029
297,35455.55257
298,28671.85398
299,27265.28334
300,27068.40457
301,29098.05382
302,31662.59359
303,34901.71639
304,44162.03867
305,48510.61407
306,52756.76531
307,54944.53041
308,51116.77589
309,51819.52266
310,51994.58745
311,47963.83109
312,48184.84313
313,48049.74796
314,44579.26398
315,45182.49507
316,46080.41522
317,44258.93367
318,46616.47895
319,50200.51904
