Interval,Energy Price
1,16261.25376
2,13339.9194
3,14388.72508
4,15420.422
5,13073.88773
6,14608.42901
7,16421.8876
8,12926.26711
9,10012.59731
10,7573.931735
11,5584.659587
12,5663.288209
13,6013.004285
14,5340.47997
15,7258.835243
16,12483.33539
17,15774.85297
18,20578.24564
19,22902.15325
20,19349.12116
21,21220.0969
22,22351.12116
23,17834.83708
24,18142.91321
25,18756.11603
26,15282.77815
27,16457.52521
28,17900.44134
29,15801.68434
30,18192.81743
31,21241.50989
32,17619.26727
33,15580.54698
34,13725.46987
35,10662.95201
36,10986.54894
37,11432.50281
38,9617.369216
39,11236.46448
40,16353.24621
41,18440.78315
42,23016.68717
43,25438.2144
44,21042.28359
45,22680.32798
46,23841.08696
47,19016.26334
48,19446.80705
49,19796.0742
50,16184.66184
51,17441.84423
52,18984.96739
53,16615.67549
54,19225.5772
55,22664.31536
56,19068.57872
57,16720.64869
58,14782.69915
59,11536.67892
60,12005.51971
61,12515.59846
62,10726.3909
63,12493.10376
64,16693.50536
65,18532.13603
66,22529.28058
67,24759.13095
68,21022.85456
69,23046.9271
70,24235.61633
71,19154.55887
72,19358.08858
73,19875.58537
74,16243.89524
75,17499.95073
76,18879.75673
77,16476.33402
78,19123.58366
79,22949.48838
80,19036.50433
81,16749.39117
82,15217.09216
83,11876.50631
84,12288.18244
85,12689.71056
86,10710.28667
87,12425.51673
88,16487.7456
89,18697.83842
90,22693.3354
91,24968.74247
92,20751.4607
93,22380.21712
94,23404.52231
95,18488.8964
96,18664.75116
97,19314.95506
98,15660.32764
99,17097.48293
100,18350.51922
101,15415.13679
102,17378.28568
103,19781.9671
104,17247.15334
105,19016.1195
106,20426.06305
107,16891.83846
108,17957.32006
109,19521.75975
110,16921.56099
111,19043.62441
112,21109.4591
113,18581.08037
114,21234.82295
115,23594.00569
116,20165.7468
117,21451.17971
118,22414.43307
119,17863.673
120,18100.62517
121,18625.01265
122,14814.0301
123,15445.41059
124,16470.71617
125,13839.71799
126,15037.37794
127,16725.69021
128,13972.00116
129,12940.3903
130,12926.30907
131,9901.632207
132,10788.80623
133,12268.25915
134,10299.89905
135,12066.83753
136,15617.91313
137,16523.7409
138,19820.03527
139,21832.21528
140,18527.96052
141,19684.69126
142,19984.54291
143,15436.67897
144,15640.19376
145,15759.17248
146,12864.26374
147,14423.08064
148,16116.98979
149,14241.02
150,16965.90464
151,21114.08215
152,18731.47212
153,18560.09663
154,17728.34709
155,13521.21491
156,13625.71047
157,14352.97974
158,11970.02615
159,13324.8702
160,17518.15653
161,18449.55463
162,21807.80009
163,24378.66405
164,20847.54433
165,22388.36288
166,22688.06794
167,17820.54109
168,18110.61801
169,18599.66364
170,15545.7246
171,16570.51095
172,17574.86431
173,15371.11152
174,17952.78643
175,22083.81948
176,18854.92817
177,18514.41613
178,17712.64727
179,13705.19849
180,14593.7006
181,15940.91362
182,13871.00735
183,15817.43765
184,20280.0882
185,19592.16736
186,23103.38544
187,25021.05915
188,20956.75843
189,22397.54979
190,23028.21493
191,17926.42575
192,18075.06886
193,18725.61801
194,15039.73143
195,15977.43879
196,17455.92557
197,15618.54846
198,17843.42137
199,21504.36777
200,18502.01589
201,17476.83242
202,16800.26478
203,13247.83439
204,14139.28413
205,15425.94157
206,13151.3093
207,15443.05184
208,18350.61585
209,16750.15499
210,20884.16816
211,23916.72572
212,20280.74422
213,21578.50708
214,22356.44797
215,17775.42986
216,17677.64137
217,17540.84461
218,14246.58924
219,15506.20481
