Interval,Regulation Up,Regulation Down,Spinning Reserve,Nonspinning reserve
80,9.82763,4.10262,7.97763,0.09
81,8.85786,5.99,5.36786,0.09
82,10.82278,10.99234,9.46838,0.09
83,10.87897,11.14634,9.3,0.09
84,1.65781,8.36821,1,0.09
85,5.19601,7.6719,3.78302,0.09
86,11.85,10.72015,10,0.09
87,11.64805,5.80002,8.70791,0.09
88,14.81561,5.94321,9.60599,0.09
89,17.1138,5.83743,11.1038,0.09
90,19.04435,5.94163,13.03435,0.09
91,10.66617,4.25634,4.65617,0.09
92,13.67859,5.99,6.81859,0.09
93,11.78088,3.58,9.46117,0.09
94,9,2.22565,6.98,0.09
95,9.82059,5.12787,8.14069,0.09
96,5.99,5.99,4.09903,0.09
97,4.44232,5.96663,2.5,0.09
98,2.49971,4.76838,1.30807,0.09
99,1.38,3.64806,1,0.09
100,1.9271,3.27,1.5571,0.09
101,11.63892,5.76412,9.22225,0.09
102,12.62465,5.61559,10,0.09
103,14.4157,5.87658,13.32253,0.09
104,11.81158,5.84304,10,0.09
105,11.53159,6.41037,8.01474,0.09
106,10.6163,8.76434,4.55706,0.09
107,6.8457,6.99,2.25,0.09
108,4.28701,6.95305,0.4304,0.09
109,8.25525,5.99,2.94163,0.09
110,10.15697,5.99,4.6787,0.09
111,11.68291,5.99,6,0.09
112,14.17376,5.85176,7.31376,0.09
113,18.45562,6.11,12.44562,0.09
114,16.93271,5.99,10.92271,0.09
115,12.61585,4.08,6.60585,0.09
116,12.86,3.53936,6,0.09
117,12.86,3.5624,6,0.09
118,8.99,1.98704,7.26,0.09
119,11.15611,5.99,4.81146,0.09
120,6.33625,7.68179,4.78284,0.09
121,2.36262,4.67403,0.89487,0.09
122,2.35803,6.20702,0.305,0.09
123,0.94891,3.88597,0.39129,0.09
124,3.73229,4.61223,3.38229,0.09
125,11.09033,5.96419,9.42033,0.09
126,14.85262,5.31604,7.99262,0.09
127,19.11728,3.88348,12.25728,0.09
128,10.89,4.04512,10,0.09
129,10.43925,9.1836,8.77925,0.09
130,3.77848,14.70817,3.62848,0.09
131,6.78126,17.25414,6.63126,0.09
132,1.89,11.03,1,0.09
133,2.09129,7.43547,1.93896,0.09
134,4.78858,6.99,4.57756,0.09
135,10.27167,5.99,6,0.09
136,17.00572,5.99,8.38694,0.09
137,26.35247,5.79651,19.49247,0.09
138,21.35499,5.88921,14.49499,0.09
139,18.72259,5.61225,11.86259,0.09
140,13.30089,2.327,6.44089,0.09
141,12.16115,3.76,8.33117,0.09
142,9.1,3.23,7.66225,0.09
143,10.05698,4.69,9.41588,0.09
144,8.20153,6.99,4.71153,0.09
145,2.64258,3.22451,2.5,0.09
146,1.52712,2.63489,1.42712,0.09
147,1.8471,2.56,0.7,0.09
148,3.24758,3.88417,1.88416,0.09
149,5.88958,5.73049,2.5,0.09
150,11.7394,6.99,8.36629,0.09
151,13.10016,5.69451,10,0.09
152,17.18417,6.99,13.68251,0.09
153,11.71427,6.99,8.22427,0.09
154,10.16963,6.99,6.84159,0.09
155,7.35405,5.32004,3.87484,0.09
156,5.31373,4.99295,2.51694,0.09
157,6.41085,5.15669,3.67291,0.09
158,8.5018,5.92707,5.1833,0.09
159,10.5044,5.7503,6,0.09
160,14.76163,3.83056,7.90163,0.09
161,24.25293,5.83603,17.39293,0.09
162,20.94369,5.99,14.08369,0.09
163,14.96243,5.99,8.10243,0.09
164,12.86,5.99,6,0.09
165,13.5822,3.99,10,0.09
166,9.39314,2.81341,6.87961,0.09
167,11.70232,6.99,8.40778,0.09
168,18.15,15.19336,17.26,0.09
169,7.50599,5.34316,4.01599,0.09
170,5.99,6.03119,2.5,0.09
171,5.99,6.58171,2.5,0.09
172,5.99,6.63986,2.5,0.09
173,8.49,6.51752,5,0.09
174,14.30782,11.83302,10.81782,0.09
175,21.72054,20.24959,12.91054,0.09
176,9.67287,8.43982,6.43287,0.09
177,5.92704,9.37822,2.5,0.09
178,13.10189,18.04892,10,0.09
179,5.93665,7.71117,2.5,0.09
180,5.92475,8.68645,2.5,0.09
181,13.38664,15.8825,10,0.09
182,4.98021,7.02,3.25099,0.09
183,13.61249,11.51466,10,0.09
184,13.56626,6.76,10,0.09
185,19.36312,5.80953,12.50312,0.09
186,19.84136,7.11,12.98136,0.09
187,17.40866,6.77151,10.54866,0.09
188,16.6106,2.89,8.33746,0.09
189,13.49,4.00075,10,0.09
190,7.88677,3.12147,4.39677,0.09
191,10.05386,6.79564,2.04386,0.09
192,13.01,16.18837,5,0.09
193,8.05749,9.57692,5,0.09
194,8.19548,11.69,4.74259,0.09
195,9.55689,14.20938,5.34689,0.09
196,5.59739,7.88177,0.7,0.09
197,22.1,19.70564,10,0.09
198,14.99493,7.0064,8.87408,0.09
199,18.43186,7.05763,11.57186,0.09
200,13.06232,5.48128,6.26299,0.09
201,11.49,5.49256,9.07721,0.09
202,10.69016,8.7044,7.11942,0.09
203,9.87345,6.55541,7.92345,0.09
204,6.93,4.65367,5,0.09
205,6.10072,6.40733,4.13072,0.09
206,6.0992,6.22,5.0876,0.09
207,9.2051,5.10203,7.5251,0.09
208,14.44039,4.04594,7.58039,0.09
209,26.31942,3.16656,19.45942,0.09
210,19.36769,6.99328,12.50769,0.09
211,17.20369,2.57,10.34369,0.09
212,14.39654,5.65803,7.53653,0.09
213,15.16669,2.89,9.72382,0.09
214,8.47267,3.65,6.79267,0.09
215,14.45641,11.7926,6.44641,0.09
216,18.01,21.5987,10,0.09
217,6.71008,9.67684,4.15008,0.09
218,5.96458,9.55679,3.4553,0.09
219,6,9.32278,3.44,0.09
220,5.99,8.81735,3.44,0.09
221,11.99,8.41993,8.28343,0.09
222,12.37506,1.75608,5,0.09
223,17.82168,3.01907,14.23042,0.09
224,15.7341,4.13924,10,0.09
225,12.95337,9.76091,5,0.09
226,11.16311,10.99,5,0.09
227,10.94856,8.38077,5,0.09
228,10.99,7.43899,5,0.09
229,12.99,9.46285,5.12965,0.09
230,11.74797,7.45464,5,0.09
231,12.99,3.9375,5.06981,0.09
232,15.99,2.89,8.18192,0.09
233,24.23187,3.87312,17.37187,0.09
234,20.57748,10.29527,13.71748,0.09
235,17.18457,7.68359,10.32457,0.09
236,12.86,2.89,6,0.09
237,11.96996,0.09,5,0.09
238,9.96723,2.89,5,0.09
239,18.01,14.00471,10,0.09
240,10.98,12.9803,10,0.09
241,4.98,8.76152,4,0.09
242,4.98,10.47682,4,0.09
243,4.98,11.08556,4,0.09
244,5.4008,8.08625,4,0.09
245,11.99,9.6978,8,0.09
246,17.11366,10.99,10,0.09
247,18.2264,5.13834,13.72406,0.09
248,13.23,5.66933,10,0.09
249,11.49,10.47179,7.29061,0.09
250,11.14862,15.83093,10,0.09
251,10.82118,14.04594,9.04,0.09
252,5.48403,6.65998,3.46403,0.09
253,6.14216,12.20424,4.26,0.09
254,4.17025,7.02,2.65367,0.09
255,13,10.42108,10,0.09
256,15.9,6.87225,10.12273,0.09
257,23.52847,8.16728,16.66847,0.09
258,21.51711,6.94626,14.65711,0.09
259,17.53182,7.31805,10.67182,0.09
260,12.98622,4.44351,6.12622,0.09
261,11.91536,3.99,8.63238,0.09
262,10.8888,2.89,8,0.09
263,18.01,14.75988,10,0.09
264,10.6131,4.83385,9.6031,0.09
265,3.3917,3.04161,2.3717,0.09
266,1.9,3.11353,0.88,0.09
267,1.9,3.57435,0.88,0.09
268,4.21959,3.78859,2.71959,0.09
269,12.79832,2.79,10.22832,0.09
270,12.99,4.35841,9.04907,0.09
271,16.69284,3.59609,10.25435,0.09
272,12.83421,3.25506,8.24761,0.09
273,11.4,5.22056,8.57169,0.09
274,9.96283,8.53942,8,0.09
275,8.76083,7.89958,6.33153,0.09
276,6.93,1.63557,5,0.09
277,3.85043,4.80713,3.85043,0.09
278,5.24876,4.77485,3.64876,0.09
279,9.80105,4.92648,6,0.09
280,14.31675,7.43634,7.45675,0.09
281,24.04501,2.85232,17.18501,0.09
282,24.41711,7.11,17.55711,0.09
283,20.22935,3.51209,13.36935,0.09
284,20.0206,4.85264,13.23445,0.09
285,13.49062,3.99,7.87606,0.09
286,8.99,1.25273,7.31,0.09
287,8.84558,0.70339,7,0.09
288,12.83505,13.2907,10.83505,0.09
289,5.99,5.86051,3,0.09
290,2.21,3.75484,1,0.09
291,2.21,3.82859,1,0.09
292,5.11114,6.72668,3,0.09
293,11.58108,9.86915,5.6208,0.09
294,14.50797,6.96995,7.64797,0.09
295,22.74617,0,15.88617,0.09
296,14.2812,2.85603,7.4212,0.09
297,11.54374,10.82383,8.11282,0.09
298,11.33988,11.50879,11.33988,0.09
299,11.17687,1.73496,6.2,0.09
300,10.99,0.23489,4.55713,0.09
301,10.49737,11.81277,3.8,0.09
302,5.4957,11.03,4.25808,0.09
303,12.25947,9.99453,10,0.09
304,15.9,7.49072,8.5,0.09
305,22.5593,4.11682,15.6993,0.09
306,23.24074,10.44773,16.38074,0.09
307,19.33427,6.97514,12.47427,0.09
308,15.03107,2.59496,8.17107,0.09
309,16.44671,7.23102,7.89,0.09
310,11.61543,2.86363,4.90856,0.09
311,9.99,4.77112,7,0.09
312,16.01,13.847,8,0.09
313,3.54,3.02351,3,0.09
314,3,4.38647,3,0.09
315,3.56471,4.4082,3,0.09
316,3.54,3.45601,3,0.09
317,10.05887,4.63021,8,0.09
318,13.04725,6.08991,5.09426,0.09
319,19.5522,6.30445,11.86884,0.09
320,15.83403,8.44985,7.82403,0.09
321,11.40258,9.05901,3.39258,0.09
322,17.44,4.73319,0.55082,0.09
323,12.64565,6.63639,6.2,0.09
324,10.3214,20.30404,4.9,0.09
325,8.93978,4.00815,3.8,0.09
326,7.85392,16.71706,1,0.09
327,11.35872,7.94921,5.99,0.09
328,40.07,31.28689,6.89297,0.09
329,20.08651,7.30985,13.22651,0.09
330,18.86729,6.9584,12.00729,0.09
331,15.55933,6.95838,8.69933,0.09
332,14.04006,2.42894,7.18006,0.09
333,15.9,4.99061,7.89,0.09
334,40.06,31.68631,7.29,0.09
335,15.01,8.88211,7,0.09
336,10.21738,8.78434,2.20738,0.09
337,6.25079,5.99,5.64784,0.09
338,5.04165,5.80878,5.04165,0.09
339,5.44508,5.68698,4.84238,0.09
340,4.52192,3.72643,3.918,0.09
341,8.39218,5.99,4.84382,0.09
342,11.81296,5.99,11.06009,0.09
343,9.35488,5.99,8.60488,0.09
344,13.20422,13.39653,10,0.09
345,25.97812,28.2589,25,0.09
346,11.31095,18.81774,10,0.09
347,11.78271,21.03693,10,0.09
348,5.90713,16.33785,5.15713,0.09
349,1.45,12.0472,0.7,0.09
350,3.09305,12.2777,0.7,0.09
351,10.88273,11.86,8.97604,0.09
352,13.41659,2.89,7.66339,0.09
353,23.5539,4.64042,16.6939,0.09
354,20.25093,5.99,13.39093,0.09
355,17.20613,5.01044,10.34613,0.09
356,17.53221,2.56615,10.67221,0.09
357,16.85991,4.95645,8.84991,0.09
358,9.99,3.16715,7.29,0.09
359,10.57,7.50396,10,0.09
360,13.49,13.07133,10,0.09
361,6.99,7.13768,4,0.09
362,7.49,8.17374,4,0.09
363,7.49,7.61567,4,0.09
364,7,6.11593,3.52754,0.09
365,12.99,9.24668,10,0.09
366,13.56509,5.99,6.42068,0.09
367,21.6853,5.82951,12.34963,0.09
368,10.84051,5.74628,9.02732,0.09
369,7.43144,11.99,7.21144,0.09
370,6.65645,12,5.75064,0.09
371,7.05526,10.93,6.08465,0.09
372,7.18389,12,6.24533,0.09
373,4.40759,16.49988,3.46904,0.09
374,3.59649,17.32393,3.59649,0.09
375,13.99,13.30982,12.81174,0.09
376,11.1729,2.89,5,0.09
377,22.52436,2.89,15.66436,0.09
378,20.73364,5.90911,13.87364,0.09
379,20.31659,5.99,13.45659,0.09
380,18.51149,5.99,11.65149,0.09
381,13.79697,5.99,6.94232,0.09
382,9.99,2.32152,4.45423,0.09
383,11.45759,5.81347,1,0.09
384,12.89682,12.9057,12.36682,0.09
385,3.04,3.69633,2.5,0.09
386,1.64543,2.89,1.11543,0.09
387,1.79817,2.89,1.26817,0.09
388,3.90654,2.93611,2.5,0.09
389,10.34048,2.89,6.85048,0.09
390,13.8158,4.18,6.9558,0.09
391,21.2029,5.99,14.3429,0.09
392,11.92677,6.19,9.38741,0.09
393,7.84873,8.02,6.33277,0.09
394,7.53119,11.08967,7.32328,0.09
395,7.21547,12.75436,6.32547,0.09
396,5.79,13.60088,4.9,0.09
397,6.26,16.23919,5.37,0.09
398,4.39,10.00281,3.5,0.09
399,10.07869,11.41,8.91869,0.09
400,13.51202,5.67124,7.17927,0.09
401,20.39954,6.99974,13.53954,0.09
402,19.93398,5.89179,13.07398,0.09
403,17.67946,5.99,10.81946,0.09
404,13.72386,3.54054,6.86386,0.09
405,11.34515,5,5.8427,0.09
406,9.73601,3.63211,8.10601,0.09
407,10.49,7.75066,7,0.09
408,19.9956,20.73334,15.86,0.09
409,3.06,4.50062,2.5,0.09
410,3.06,4.81035,2.5,0.09
411,3.71543,5.16917,2.5,0.09
412,4.01981,5.14471,2.5,0.09
413,11.38418,6.97454,8,0.09
414,14.38459,5.99,7.52459,0.09
415,21.3685,5.99,14.5085,0.09
416,10.22113,5.2692,7.81677,0.09
417,8.89,9.3817,8.5,0.09
418,8.62938,12.13566,8.30141,0.09
419,6.38,10.73759,6.2,0.09
420,4.25299,9.77,4.07299,0.09
421,5.59688,12.65663,5.28276,0.09
422,3.88562,8.76,3.70314,0.09
423,5.25088,6.24887,3.32088,0.09
424,10.82017,5.99,8.18913,0.09
425,21.25502,8.32831,14.39502,0.09
426,18.82517,7.11,11.96517,0.09
427,16.67444,8.16861,9.81444,0.09
428,12.86,5.99,6,0.09
429,8.86165,5.07,7.09285,0.09
430,10.22477,6.18247,7.29,0.09
431,18.19,17.69548,15.95021,0.09
432,14.39824,21.48286,10,0.09
433,4.49763,10.9712,3,0.09
434,3.43249,10.99958,2.5,0.09
435,3.78,10.89856,2.5,0.09
436,5.63141,10.93498,3,0.09
437,13.04,9.67609,9.20965,0.09
438,12.86,3.23467,6,0.09
439,21.30953,5.99,14.44953,0.09
440,15.48613,5.91312,8.62613,0.09
441,15.86937,12.52386,8.5,0.09
442,19.54785,20.32498,8,0.09
443,10.34,14.36547,10,0.09
444,7.2245,12.81735,6.8845,0.09
445,16.41,21.62012,16.07,0.09
446,8.24583,12.65682,7.90583,0.09
447,11.36334,11.25,9.43334,0.09
448,14.71966,9.90708,6.70966,0.09
449,21.75606,5.82623,14.89606,0.09
450,19.30519,8.27026,12.44519,0.09
451,14.38905,5.99,7.52905,0.09
452,13.57744,4.6829,6.71744,0.09
453,8.81172,5.07,7.69531,0.09
454,16.21549,13.7116,15,0.09
455,7.841,8.86447,7,0.09
456,17.40821,18.59508,15,0.09
457,5.3343,8.32259,4.4143,0.09
458,3.42,7.36689,2.5,0.09
459,3.26464,7.43483,2.34464,0.09
460,3.46532,6.73484,2.5,0.09
461,17.33407,14.30498,15.86,0.09
462,12.86,3.54335,6,0.09
463,17.96139,5.38231,11.10139,0.09
464,15.15238,5.99,8.29238,0.09
465,13.62602,8.42,7.61996,0.09
466,13.90763,8.49,7.60421,0.09
467,8.23143,8.07,6.67519,0.09
468,5.89,6.17596,5,0.09
469,5.89,6.43,5,0.09
470,5.38,6.02,5,0.09
471,8.55844,6.57,6.82844,0.09
472,15.6601,11.56904,8.45934,0.09
473,19.72,5.91516,12.86,0.09
474,17.63735,9.00885,10.77735,0.09
475,13.84818,5.99,6.98818,0.09
476,11.68831,3.60162,11.30289,0.09
477,9.78902,5.99,8.9684,0.09
478,10.23478,5.99,7.29,0.09
479,15.91,15.55883,15,0.09
480,28.33639,25.08489,25,0.09
481,10.55,9.80642,10,0.09
482,6.48763,5.88186,5.93763,0.09
483,4.52693,5.46677,3.98693,0.09
484,7.20934,6.60056,5.5425,0.09
485,13.61856,10.93,11.2242,0.09
486,7.66123,5.94791,4.17123,0.09
487,16.5783,13.88115,10,0.09
488,12.69264,13.4,7.79878,0.09
489,11.26237,15.14375,8.5,0.09
490,10.60821,16.98204,8,0.09
491,82.16414,91.60826,80,0.09
492,5.57207,20.62375,4.9,0.09
493,6.53153,20.65097,3.8,0.09
494,3.4,11.41649,2.5,0.09
495,8.96975,10.03231,5.99,0.09
496,16.41,10.2843,8.4,0.09
497,19.40241,5.96015,12.54241,0.09
498,21.03118,9.00492,14.17118,0.09
499,14.27296,5.99,7.41296,0.09
500,13.7302,3.55557,6.8702,0.09
501,12.39106,3.23,8.10513,0.09
502,11.97743,4.05,8.71541,0.09
503,7.54,3.45049,7,0.09
504,18.22,18.38286,15.05803,0.09
505,10.54,11.49965,10,0.09
506,10.53,12.93179,10,0.09
507,10.53,12.41218,10,0.09
508,11.05031,12.73718,10,0.09
509,11.36959,11.51815,10,0.09
510,19.54329,18.2645,16.39385,0.09
511,13.49575,10.83037,10,0.09
512,26.75136,22.07007,10.15695,0.09
513,13.49,11.22412,10,0.09
514,13.28351,12.14179,10,0.09
515,8.51926,8.06,6.2,0.09
516,7.02993,7.36,4.9,0.09
517,6.57323,7.18,5.68323,0.09
518,6.64462,6.12437,5.75462,0.09
519,7.45007,6.51452,4.02216,0.09
520,17.45554,11.37773,9.44555,0.09
521,20.13533,5.9031,13.27533,0.09
522,20.75415,7.63009,13.89415,0.09
523,18.89545,5.99,12.03545,0.09
524,14.66233,5.99,7.80233,0.09
525,12.2517,3.23,9.57616,0.09
526,10.30834,4.04,9.04572,0.09
527,19.32661,17.0705,16.11692,0.09
528,12.77728,13.76685,10.45944,0.09
529,1.50036,2.89,0.93036,0.09
530,1,3.56327,0.43,0.09
531,1,3.3497,0.43,0.09
532,3.44388,3.90464,2.5,0.09
533,13.10468,8.79766,10,0.09
534,13.20853,2.89,6.34853,0.09
535,19.35567,5.51365,12.49567,0.09
536,13.60439,5.4942,10,0.09
537,10.28163,8.0564,6.79163,0.09
538,18.33997,17.26042,10,0.09
539,6.1419,5.88899,4.4119,0.09
540,4.23,6.62644,2.5,0.09
541,4.3359,7.19,2.5,0.09
542,3.05931,6.72373,2.5,0.09
543,6.42793,6.56,4.69793,0.09
544,13.3904,5.97709,9.1904,0.09
545,25.57141,8.39423,18.71141,0.09
546,23.82802,7.00852,16.96802,0.09
547,19.8128,5.99,12.9528,0.09
548,16.8183,5.99,9.9583,0.09
549,13.83127,5.3003,10.34127,0.09
550,10.34375,2.89,6.85375,0.09
551,26.28,24.36786,23.18303,0.09
552,9.76463,12.48,9.17463,0.09
553,2.1,5.81012,1.5,0.09
554,2.85159,6.94887,1.5,0.09
555,2.09235,5.78245,1.5,0.09
556,3.40466,5.45868,2.5,0.09
557,9.8,4.19831,7,0.09
558,12.85716,5.82542,5.99716,0.09
559,20.06778,5.95241,13.20778,0.09
560,11.51184,6.67301,8.02184,0.09
561,18.49,19.54934,15,0.09
562,9.84,14.84497,7.5,0.09
563,6.72496,12.75143,4,0.09
564,5.90295,14.57765,2.5,0.09
565,7.34208,15.41274,3.9,0.09
566,4.90668,9.74028,2.5,0.09
567,8.33,8.98317,5.99,0.09
568,10.14316,4.55186,6.65735,0.09
569,23.67032,5.94309,16.81032,0.09
570,28.14114,5.94361,21.28114,0.09
571,20.29695,5.83879,13.43695,0.09
572,17.55247,5.40578,10.69247,0.09
573,12.81069,4.45,7.43656,0.09
574,10.1045,3.43565,9.5145,0.09
575,8.99,5.60728,8.4,0.09
576,3.23554,4.22841,2.5,0.09
577,3.29,3.22894,2.5,0.09
578,3.28,3.76979,2.5,0.09
579,3.28,3.24393,2.5,0.09
580,5.57638,3.66809,3.13925,0.09
581,12,1.66048,6.32,0.09
582,18.24907,5.66611,11.55994,0.09
583,26.18,5.8931,23.49,0.09
584,10.07765,3.28195,6.6825,0.09
585,10.92387,11.31801,8,0.09
586,5.9424,10.97561,2.5,0.09
587,5.19,11.04877,2.5,0.09
588,5.96949,16.49296,0.25,0.09
589,5.19,16.00728,2.5,0.09
590,2.05927,4.4382,0.7,0.09
591,5.19,5.60595,2.5,0.09
592,10.41633,5.92084,7.0182,0.09
593,20.89534,5.99,17.36637,0.09
594,29.82991,10.70023,22.96991,0.09
595,21.76618,7.11,14.90618,0.09
596,18.80519,5.99,11.94519,0.09
597,13.15808,4.45,8.38121,0.09
598,9.99,2.29428,7.29,0.09
599,11.82773,7.12633,8.38389,0.09
600,5.99,4.55802,3.13164,0.09
601,2.85,3.31824,2.5,0.09
602,2.09267,3.18775,1.73267,0.09
603,2.37134,2.8528,2.02134,0.09
604,6,5.31556,3.75,0.09
605,11.88383,5.01182,6.26966,0.09
606,19.53313,5.99,13.04512,0.09
607,26.12284,5.99,19.26284,0.09
608,10.82539,5.86223,8.50539,0.09
609,8.97754,11.02,6.65754,0.09
610,5.82278,10.97865,5.46136,0.09
611,5.23204,13.40925,4.88061,0.09
612,6.81711,16.44118,4.50711,0.09
613,6.85045,16.93396,4.54045,0.09
614,2.90982,11.01953,2.5,0.09
615,8.3,6.9484,5.99,0.09
616,12.89082,5.99,8.63223,0.09
617,24.48436,5.89101,17.62436,0.09
618,26.12159,11.05121,19.26159,0.09
619,20.66153,5.99,13.80153,0.09
620,17.57869,5.99,10.71869,0.09
621,12.57741,4.45,5.71741,0.09
622,9.99,2.45274,9.02686,0.09
623,18.49,14.62071,15,0.09
624,7.28988,3.13629,6.78988,0.09
625,3.51,3.1735,3,0.09
626,2.07,2.50131,1.56,0.09
627,2.07,2.58422,1.56,0.09
628,4.5805,2.9586,2.8505,0.09
629,11.28078,2.51232,7.98853,0.09
630,16.44517,3.0471,9.58517,0.09
631,22.01915,5.99,15.15915,0.09
632,8.80424,5.23817,5.78424,0.09
633,8.96939,10.99383,5.83,0.09
634,3.35,11.15688,1.9,0.09
635,6.79,17.54487,6.2,0.09
636,7.08264,16.86326,4.06264,0.09
637,7.51122,17.80914,3.9,0.09
638,6.28,12.22502,1.9,0.09
639,7.683,9.90656,5.99,0.09
640,11.83133,5.6531,8.4,0.09
641,19.32283,5.99,12.46283,0.09
642,22.22057,5.99,15.36057,0.09
643,17.31558,5.99,10.45558,0.09
644,12.29136,4.2354,5.43136,0.09
645,13.2323,3.98009,8.20725,0.09
646,10,3.19256,7.30825,0.09
647,7.86503,4.19031,4.37503,0.09
648,11.69551,6.99,10,0.09
649,6.35801,3.43689,3,0.09
650,6.45099,3.59047,3,0.09
651,5.42036,2.57,3.12399,0.09
652,8.71878,5.20483,5.22878,0.09
653,10.36729,5.09923,6.91715,0.09
654,11.92914,4.52706,9.53888,0.09
655,13.4742,5.2378,11.07475,0.09
656,18.39,16.4115,17.64,0.09
657,8.74,17.99914,8,0.09
658,8.81279,20.73553,7.5,0.09
659,9.86,27.06411,6.37,0.09
660,8.80174,28.59613,4.9,0.09
661,7.79282,30.17539,3.9,0.09
662,7.97082,22.72023,2.19,0.09
663,12.53613,15.58344,10,0.09
664,9.6677,2.89,5,0.09
665,15.33644,2.89,8.47644,0.09
666,20.26933,7.03537,13.40933,0.09
667,13.95446,6.64976,7.09446,0.09
668,11.04129,2.89,6,0.09
669,11.0751,2.89,6.1873,0.09
670,9.99609,2.13863,6.29552,0.09
671,6.50327,3.6,5.03327,0.09
672,6.26327,3.52,5.37327,0.09
673,3.89,2.36956,3,0.09
674,3.89,2.4903,3,0.09
675,3.46558,2.89,3,0.09
676,4.59417,3.04,3,0.09
677,8.28927,5.54,8.15927,0.09
678,11.92809,6.99,10.41551,0.09
679,11.26389,6.99,10.27389,0.09
680,21.6117,18.11761,20.39801,0.09
681,28.22,41.69994,25,0.09
682,19.5589,37.13506,16.24854,0.09
683,15.8661,34.21061,12.3661,0.09
684,15.42,20.06484,8.93,0.09
685,13.58,17.82,10.09,0.09
686,12.57379,15.13,9.08379,0.09
687,17.22,9.57,13.73,0.09
688,20.22912,13.82295,16.73912,0.09
689,16.02306,6.99,9.16306,0.09
690,20.92344,6.64206,14.06344,0.09
691,14.78003,3.59141,7.92003,0.09
692,12.86,3.40948,6,0.09
693,8.9776,2.89,5.4876,0.09
694,11.15391,3.87,8.41637,0.09
695,11.11594,6.99,10.91349,0.09
696,13.46323,12.96171,10,0.09
697,3.24952,3.96,3,0.09
698,3.17354,4.48589,3,0.09
699,6.4359,6.99,5.60545,0.09
700,8.5182,6.99,6.56721,0.09
701,11.95392,3.61129,8.81044,0.09
702,17.36826,5.99,10.50826,0.09
703,23.57611,5.99,16.71611,0.09
704,10.17473,5.99,6.66684,0.09
705,8.94858,10.97526,8,0.09
706,3.14,10.41395,2.5,0.09
707,5.32708,17.87823,4.92708,0.09
708,2.89,17.34845,2.5,0.09
709,2.89,16.32499,2.5,0.09
710,4,14.24203,3.6,0.09
711,7.03018,6.99,6.14018,0.09
