Interval,Energy Price
1,138406.2893
2,141996.4261
3,142001.5845
4,141604.6772
5,143122.1997
6,144574.878
7,145323.4486
8,135049.1372
9,93578.22784
10,62028.69803
11,70797.11684
12,63598.01417
13,58688.71753
14,74998.59286
15,78106.36212
16,110884.2611
17,155371.952
18,165581.5723
19,168378.313
20,165310.5902
21,167291.4472
22,168492.9375
23,164901.1161
24,165053.371
25,165949.8115
26,162633.5162
27,163186.6069
28,164189.5547
29,162335.8909
30,164015.783
31,166171.3871
32,151661.5952
33,112277.8019
34,82223.60535
35,89028.41366
36,83497.44949
37,77468.49092
38,88002.51745
39,86893.97019
40,116081.1296
41,160308.3521
42,170010.19
43,171517.2746
44,167319.982
45,167879.5427
46,168182.5841
47,163578.3476
48,163351.3211
49,162532.4933
50,159626.3812
51,161006.853
52,162883.4957
53,161456.8021
54,165134.3203
55,166926.1501
56,152840.1138
57,112596.5663
58,83257.77111
59,89854.58287
60,84698.64229
61,78424.12085
62,89416.80396
63,89330.83463
64,116633.0354
65,158474.4755
66,168528.3557
67,170459.8435
68,167124.0397
69,168715.0589
70,169676.2292
71,165183.1281
72,165322.2554
73,165743.8305
74,162417.3007
75,163249.2169
76,163836.8262
77,162506.0434
78,165318.5116
79,169359.3752
80,154298.1015
81,113607.0384
82,85182.1488
83,91487.50062
84,86577.24908
85,79955.04199
86,90714.0202
87,91515.97023
88,117027.4004
89,160197.4379
90,169634.7363
91,171739.3085
92,167490.4247
93,167783.8316
94,167789.0998
95,163201.5501
96,163012.8895
97,164245.3618
98,161845.3572
99,163518.5393
100,163943.251
101,161441.5509
102,162006.0749
103,162759.139
104,159028.0387
105,152729.3943
106,143698.9802
107,138191.3383
108,134843.4421
109,134736.1375
110,141833.3973
111,143963.7382
112,151101.1772
113,155208.0872
114,156898.401
115,160883.7499
116,161921.6844
117,163746.4427
118,163819.7072
119,160503.5182
120,160705.4473
121,160214.9274
122,155333.7699
123,152979.1674
124,152860.0524
125,150749.9411
126,149827.5199
127,149439.6203
128,144113.1779
129,117265.9797
130,97523.43987
131,93269.66757
132,88494.0112
133,86969.03962
134,93922.49985
135,93646.18123
136,112062.4907
137,143146.8656
138,148037.2245
139,145395.0011
140,147209.2604
141,144337.2414
142,141562.9628
143,138127.9438
144,137714.354
145,134820.0905
146,136831.6048
147,140458.628
148,144666.7699
149,149957.447
150,155295.6695
151,160073.7171
152,154901.142
153,137246.5458
154,111696.2993
155,107040.6971
156,95601.6081
157,89385.63329
158,96933.31026
159,93433.97527
160,116263.3488
161,150702.2247
162,156407.8335
163,160841.3002
164,162619.0945
165,164442.1904
166,161095.2111
167,158705.9372
168,159697.5961
169,160659.9834
170,159244.1817
171,160306.8218
172,158285.7077
173,156807.65
174,159129.1499
175,163632.5905
176,155029.0636
177,134561.2354
178,110145.3539
179,107158.7261
180,101680.6346
181,100040.9302
182,111690.5669
183,115339.7953
184,140691.618
185,163486.7653
186,169592.1019
187,169942.7026
