Interval,Energy Price
1,10261.19273
2,8786.851968
3,9603.736021
4,10317.96534
5,8830.110342
6,10346.45986
7,11923.27668
8,6921.280427
9,-4560.664839
10,-13468.41135
11,-13067.08551
12,-14605.73051
13,-15424.68393
14,-12323.34165
15,-10140.67216
16,1206.805508
17,13653.02828
18,19657.80485
19,22086.78647
20,18641.6009
21,20536.99471
22,21683.67808
23,17372.83014
24,17646.27935
25,18322.42386
26,14883.98433
27,15920.58555
28,17265.73094
29,15221.43908
30,17454.51863
31,20304.74701
32,14263.04898
33,3925.423589
34,-4196.124509
35,-5065.90322
36,-6043.319868
37,-7036.235432
38,-6107.111221
39,-5094.158743
40,5371.595821
41,16823.50731
42,22538.50776
43,24756.82552
44,20405.03654
45,21803.41788
46,22773.57295
47,17997.7687
48,18282.18568
49,18371.87619
50,14917.19721
51,16201.77725
52,17819.01585
53,15659.19025
54,18506.34006
55,21579.09859
56,15652.18426
57,4883.0059
58,-3144.020459
59,-4202.744694
60,-4983.855318
61,-5981.465499
62,-4930.25291
63,-3575.247206
64,5758.88756
65,16487.03142
66,21830.11722
67,23993.66482
68,20346.38233
69,22274.22079
70,23412.35027
71,18461.94977
72,18651.16784
73,19147.3487
74,15583.47197
75,16745.27428
76,17949.03657
77,15783.97827
78,18467.94316
79,22341.61652
80,15951.23478
81,5129.9105
82,-2378.519742
83,-3575.563889
84,-4346.538347
85,-5505.840277
86,-4654.508148
87,-3142.2292
88,5686.488842
89,16998.79158
90,22203.57778
91,24441.02154
92,20216.71709
93,21548.72919
94,22346.5817
95,17503.86162
96,17598.71297
97,18378.30984
98,15002.4875
99,16492.09318
100,17561.05736
101,14722.04877
102,16374.39214
103,18411.2697
104,15610.61449
105,15586.7783
106,14676.64239
107,10703.8806
108,10788.61159
109,11981.55255
110,11536.34458
111,13660.24744
112,16853.10529
113,15799.23517
114,18238.88247
115,20959.43548
116,18523.66401
117,19928.94699
118,20694.42506
119,16418.0141
120,16647.18338
121,16946.0359
122,12897.23667
123,12865.06539
124,13636.0553
125,11120.80974
126,11847.34055
127,13074.2724
128,9748.860392
129,2980.452336
130,-1417.730794
131,-4715.539978
132,-5086.772707
133,-4274.969679
134,-4260.703036
135,-2947.82169
136,3906.639207
137,11518.81078
138,15169.34173
139,16147.20985
140,13980.40266
141,14241.8557
142,13858.5673
143,9558.002225
144,9624.382659
145,9073.751996
146,7269.159484
147,9287.577789
148,11540.20533
149,11256.82374
150,14562.45011
151,18850.59877
152,15847.9965
153,11791.46084
154,5466.711978
155,1159.919807
156,-1300.825651
157,-2116.499516
158,-2292.646311
159,-2016.508719
160,6318.130323
161,14695.6346
162,18575.51635
163,21560.29204
164,19208.93099
165,20812.47785
166,20301.80861
167,15985.00463
168,16430.98865
169,17025.22132
170,14335.3128
171,15368.5111
172,15700.53836
173,13658.05113
174,16181.90937
175,20395.69967
176,15972.4449
177,11159.19592
178,5109.846478
179,1329.246807
180,802.9503288
181,1486.403921
182,2465.284984
183,4790.114857
184,13894.80367
185,18425.34241
186,22513.03127
187,24082.46653
188,20235.57658
189,21677.65344
190,22001.78628
191,16832.92337
192,16875.48022
193,17049.37699
194,13098.94422
195,13878.51702
196,15707.63265
197,14742.94955
198,16778.93157
199,20013.00444
200,15455.17812
201,8710.700872
202,3493.03152
203,842.229462
204,823.0332638
205,1057.982205
206,940.689758
207,4225.154868
208,8870.302477
209,11086.00584
210,16961.03266
211,20865.8356
212,18473.33872
213,19464.69405
214,19965.03466
215,16054.16379
216,15111.35132
217,13768.74853
218,11057.51341
219,12530.22646
220,14222.48069
221,11532.82914
222,13795.47986
223,18016.13071
224,13533.49581
225,6436.997442
226,1356.739981
227,-1415.10406
228,-2758.108325
229,-4595.985309
230,-4047.340851
231,-2644.358704
232,6325.810692
233,16045.42655
234,21159.04669
235,23599.50352
236,19930.22425
237,21515.0889
238,22297.1341
239,17516.29327
240,17724.12071
241,18196.50792
242,14887.38308
243,15675.15243
244,16722.10247
245,14646.59186
246,17261.31593
247,21449.91062
248,16265.61681
249,11356.54421
250,5443.917457
251,2648.944169
252,1298.043879
253,945.0037885
254,2709.595663
255,5545.257051
256,10022.77035
257,15505.15979
258,20224.06667
259,21290.20687
260,16841.65023
261,18039.65883
262,18884.25824
263,14849.18529
264,14787.54605
265,14745.4282
266,12429.55045
267,14182.58013
268,15265.31701
269,13197.80078
270,15273.63132
271,17629.31022
272,14379.51562
273,13333.04821
274,8944.541542
275,4176.820474
276,2862.407198
277,3022.84426
278,2997.896336
279,4802.866348
280,10044.79307
281,14307.61439
282,18630.20746
283,20520.68443
284,17703.69695
285,19472.05288
286,21134.94789
287,17089.30317
288,17380.34326
289,17942.90768
290,14504.11738
291,15469.34716
292,16583.45515
293,13942.5041
294,15365.25927
295,17082.50568
296,11798.40418
297,1782.066461
298,-5001.632129
299,-6408.202771
300,-6605.08154
301,-4575.432289
302,-2010.892522
303,1228.230275
304,10488.55255
305,14837.12796
306,19083.2792
307,21271.0443
308,17443.28977
309,18146.03655
310,18321.10134
311,14290.34498
312,14511.35702
313,14376.26185
314,10905.77786
315,11509.00896
316,12406.9291
317,10585.44756
318,12942.99284
319,16527.03293
320,14826.31841
321,14001.58879
322,13181.07139
323,11010.06588
324,12818.78305
325,14453.24193
326,13401.5909
327,15886.08855
328,19883.66471
329,18834.33247
330,21237.95493
331,23451.28906
332,19487.23962
333,21253.16894
334,22263.38295
335,17299.94868
336,17210.15
337,16866.84547
338,13732.76655
339,14400.64916
340,15385.49746
341,13315.79358
342,14875.35702
343,18346.02299
344,16390.32568
345,16882.59124
346,16756.71418
347,13106.55966
348,13214.07154
349,13556.2881
350,11109.3934
351,12882.5088
352,15596.17487
353,16825.70814
354,20308.67555
355,21452.3279
356,17024.12549
357,19403.8725
358,20615.69579
359,16351.88779
360,16142.82602
361,15879.64856
362,12558.35326
363,12864.67677
364,13258.48202
365,10811.42063
366,12489.95863
367,16603.01483
368,14729.53239
369,10886.28735
370,7594.486412
371,4308.194517
372,4504.429153
373,5363.216688
374,4994.308138
375,6104.323261
376,10690.78759
377,13989.61366
378,18464.76963
379,20369.93747
380,17045.54703
381,18572.55071
382,18768.95907
383,13715.39325
384,13339.99941
385,12555.70658
386,9385.318901
387,9593.695307
388,12081.66549
389,11644.06445
390,14461.66329
391,17876.44295
392,14882.88968
393,12958.30955
394,9645.767613
395,6425.996862
396,8823.196144
397,7060.280742
398,3644.972906
399,9106.361448
400,14107.7157
401,13990.45019
402,16208.36305
403,16565.4162
404,13662.30334
405,13553.45664
406,12403.27215
407,9083.86813
408,8744.711435
409,8764.611194
410,7034.179615
411,7254.552527
412,8269.750549
413,7889.053488
414,11018.78052
415,15055.564
416,11404.71069
417,2833.641253
418,-3164.000339
419,-6376.411767
420,-8339.361874
421,-6631.323841
422,-5130.061672
423,-5228.127086
424,2878.596457
425,12619.02745
426,18507.25144
427,20979.91286
428,18207.42937
429,19779.55208
430,20882.62192
431,16815.00255
432,16790.14382
433,16962.71055
434,13526.34146
435,14379.79407
436,15174.79278
437,12909.30561
438,14839.18067
439,17370.86581
440,11873.18968
441,2595.230716
442,-6060.57553
443,-7450.104087
444,-9291.458769
445,-10170.76531
446,-8321.393513
447,-7539.11747
448,262.2828267
449,12112.76843
450,18598.88033
451,20494.59609
452,17037.55073
453,18378.31592
454,19356.1643
455,15595.4306
456,15873.5402
457,16623.13479
458,13415.09063
459,14261.45116
460,14982.05031
461,12389.73572
462,13666.25936
463,14771.82281
464,10060.6438
465,4940.247642
466,170.3692299
467,-2649.83508
468,-4931.963644
469,-8173.865532
470,-7703.554107
471,-2478.780744
472,3970.524003
473,9112.238401
474,12114.75419
475,11533.47896
476,9769.159455
477,10424.35162
478,9908.726555
479,8291.135523
480,6031.496349
481,3636.177431
482,3617.632928
483,3416.828023
484,5405.05905
485,5811.457905
486,7512.709513
487,11377.09617
488,8785.38047
489,-2236.216755
490,-12697.95542
491,-14732.33806
492,-17233.64732
493,-17670.77782
494,-11434.12973
495,-10553.49538
496,-5125.956594
497,7136.01497
498,13228.18875
499,14068.23962
500,10091.94208
501,10402.81573
502,10229.71286
503,6612.755802
504,5919.400246
505,7555.678146
506,6818.276912
507,9233.346658
508,11070.53029
509,10165.70274
510,13456.8716
511,17758.87242
512,12426.28289
513,1242.184791
514,-8110.665444
515,-8776.013947
516,-9288.840067
517,-9591.336175
518,-7232.104973
519,-5720.585394
520,-263.0506012
521,12887.12676
522,21558.55575
523,23942.94297
524,20636.03662
525,22009.27107
526,22662.75022
527,17512.42077
528,17620.6035
529,18342.90489
530,14989.21369
531,16076.47047
532,17398.23503
533,15231.76781
534,17677.77162
535,21846.19105
536,15762.66402
537,4526.484702
538,-4179.115495
539,-5519.745652
540,-6494.368397
541,-7609.249126
542,-6647.606054
543,-7782.770432
544,-862.3469424
545,12445.28558
546,19662.5358
547,20767.87667
548,18103.22862
549,20261.35609
550,21572.45366
551,17655.44589
552,17961.88559
553,18586.31574
554,15035.11724
555,15664.82844
556,16725.31444
557,14567.91535
558,17467.04179
559,21200.06233
560,14674.83238
561,2935.30654
562,-5836.256336
563,-7811.065467
564,-9410.698619
565,-9852.431444
566,-7445.939116
567,-6920.434941
568,124.7268238
569,13388.62182
570,21208.07113
571,23716.264
572,19745.78764
573,21342.88277
574,22021.56902
575,17103.99664
576,17385.51834
577,17220.86786
578,14139.39662
579,15070.04111
580,16382.68279
581,14354.48931
582,17214.06834
583,20868.47088
584,14105.62591
585,1976.774286
586,-5174.994029
587,-5811.936976
588,-7819.096526
589,-8910.693319
590,-7510.119105
591,-6704.600704
592,-584.568723
593,12563.10953
594,20590.92868
595,23037.92845
596,19425.17425
597,20617.96047
598,21443.61482
599,17249.37299
600,17428.32555
601,17342.57083
602,13518.16083
603,13970.87274
604,14886.9198
605,12740.86386
606,14691.37381
607,16658.20051
608,9732.357449
609,-1875.779667
610,-10161.16854
611,-10133.09483
612,-11577.05369
613,-12499.80552
614,-9392.998811
615,-7990.912399
616,70.49843819
617,11749.81568
618,17999.88047
619,20507.90492
620,17316.15459
621,18652.272
622,19570.43739
623,16014.22223
624,16247.95107
625,16837.76928
626,13757.96672
627,14597.68094
628,15492.2691
629,12989.44368
630,14378.13285
631,16294.19563
632,10444.34447
633,3003.618242
634,-5847.049823
635,-9014.090692
636,-11200.00794
637,-12922.22138
638,-10434.24087
639,-9440.302459
640,-2693.893354
641,10462.19294
642,18549.94384
643,21071.60903
644,17415.06123
645,18516.53875
646,19075.63563
647,15395.6972
648,15925.12568
649,16378.44661
650,13380.791
651,14678.67179
652,16067.92903
653,14040.02824
654,16304.06893
655,19731.96615
656,14404.70628
657,8144.983219
658,5263.088989
659,2144.32489
660,1032.333373
661,-894.8094647
662,61.65861571
663,5987.95364
664,12621.02937
665,16889.76046
666,21556.45055
667,23919.03427
668,19861.64439
669,21382.15942
670,22406.82118
671,17564.34499
672,17706.05084
673,18563.53703
674,15337.29999
