Interval,Regulation Up,Regulation Down,Spinning Reserve,Nonspinning reserve
115,6.08,2.89,3.3,0.1
116,7.63,2.89,3,0.1
117,7.17,2.89,2.6,0.09
118,3.99,2.88,0.1,0.09
119,7.02,2.17,3.13,0.09
120,3.99,2.64,0.1,0.09
121,3.99,6.36,0.1,0.09
122,4.29,2.7,0.1,0.1
123,2.88,2.7,0.1,0.1
124,0.1,2.69,0.1,0.1
125,3.94,2.7,0.1,0.1
126,3.99,3.12,0.1,0.1
127,11.38,4.01,3,0.09
128,11.66,4.61,3.75,0.09
129,11.07,2.98,3,0.09
130,4.04,6.83,0.15,0.09
131,4.04,2.99,0.15,0.09
132,3.99,7.07,0.1,0.09
133,3.99,3,0.1,0.09
134,3.99,4.52,0.1,0.09
135,3.99,4,0.1,0.09
136,3.1,7.07,0.1,0.09
137,3.15,7.02,0.15,0.09
138,20.16,2.99,6.97,0.13
139,13.19,2.99,3.25,0.13
140,14.14,2.99,8.68,0.13
141,12.34,2.99,3.63,0.13
142,11.99,4.28,2.6,0.1
143,4.02,3.62,0.15,0.09
144,3.96,2.69,0.1,0.09
145,3.94,2.91,0.1,0.09
146,2.6,2.91,0.1,0.09
147,1.76,2.91,0.1,0.09
148,1.76,2.91,0.1,0.09
149,2.45,2.91,0.1,0.09
150,0.1,3.09,0.1,0.1
151,14.01,4,3.57,0.09
152,15.61,2.99,5.23,0.09
153,11.4,2.99,3,0.09
154,3.99,6.95,0.1,0.09
155,3.99,4.78,0.1,0.09
156,3.99,4.78,0.1,0.09
157,3.99,3,0.1,0.09
158,3.24,2.99,0.1,0.09
159,3.17,3,0.1,0.09
160,3.09,4.78,0.1,0.09
161,3.99,3,0.1,0.09
162,9.19,2.67,3.31,0.13
163,6.69,2.71,3.89,0.13
164,3.62,3,0.73,0.1
165,10.12,3,3.23,0.1
166,4.04,4.27,0.15,0.09
167,3.99,3.62,0.1,0.09
168,4.29,2.91,0.1,0.09
169,1.78,2.87,0.1,0.09
170,1.78,2.87,0.1,0.1
171,1.79,2.87,0.1,0.1
172,1.78,2.87,0.1,0.1
173,1.05,5.52,0.1,0.1
174,3.99,4.54,0.1,0.1
175,4.65,6.72,0.15,0.09
176,1.66,4.62,0.15,0.09
177,4.04,4.95,0.15,0.09
178,4.04,4,0.15,0.09
179,3.99,4.1,0.1,0.09
180,1.6,4.87,0.1,0.09
181,1.6,4.87,0.1,0.09
182,1.61,4.87,0.1,0.09
183,1.6,4.87,0.1,0.09
184,3.93,5.23,0.1,0.09
185,3.97,7.07,0.15,0.09
186,10.35,3.54,8.84,0.1
187,13.61,3.54,12.1,0.1
188,4.71,3.07,3.2,0.1
189,7.09,6.99,3.2,0.09
190,4.5,6.96,2.6,0.09
191,4.46,2.87,0.15,0.09
192,5.17,2.86,0.1,0.09
193,0.1,5.01,0.1,0.09
194,1.8,7.14,0.1,0.09
195,1.8,7.19,0.1,0.09
196,1.81,8.37,0.1,0.09
197,4.53,10.45,0.1,0.09
198,3.94,0,0.1,0.09
199,6.35,4.52,1.28,0.09
200,4.63,4.62,3,0.09
201,2.44,4.47,0.81,0.09
202,1.73,5.47,0.1,0.09
203,1.73,4.45,0.1,0.09
204,1.73,4.45,0.1,0.09
205,1.72,4.45,0.1,0.09
206,1.73,4.45,0.1,0.09
207,1.78,4.45,0.15,0.09
208,3.22,5.23,0.15,0.09
209,4.7,7.76,0.81,0.09
210,9.76,6.99,5.43,0.09
211,12.8,6.99,8.77,0.09
212,5.4,4.15,3.77,0.09
213,9.43,6.99,3,0.09
214,4.13,4.44,2.5,0.09
215,2.19,3.26,0.15,0.09
216,2.1,1.66,0.1,0.09
217,2.87,3.06,0.1,0.09
218,1.85,3.07,0.1,0.09
219,1.85,3.15,0.1,0.09
220,4.16,3.92,0.1,0.09
221,3.99,0,0.1,0.09
222,4.95,0,0.1,0.09
223,4.04,4.51,0.15,0.09
224,1.74,2.58,0.15,0.09
225,1.69,4.5,0.1,0.09
226,3.99,3,0.1,0.09
227,1.69,3,0.1,0.09
228,1.69,3,0.1,0.09
229,1.68,3,0.1,0.09
230,0.1,2.74,0.1,0.09
231,1.69,3,0.1,0.09
232,3.93,3,0.1,0.09
233,1.68,4.13,0.1,0.09
234,12.97,2.58,11.38,0.09
235,8.4,2.58,6.81,0.09
236,4.19,2.59,2.6,0.09
237,1.74,2.58,0.15,0.09
238,1.74,4.81,0.15,0.09
239,2.1,1.99,0.1,0.09
240,1.83,0.58,0.1,0.09
241,2.03,3.46,0.1,0.09
242,2.03,2.67,0.1,0.09
243,2.03,2.66,0.1,0.09
244,2.03,2.66,0.1,0.09
245,2.03,2.66,0.1,0.09
246,2.45,0,0.1,0.09
247,0.1,0,0.1,0.09
248,2.92,1.5,0.15,0.09
249,2.05,3.12,0.1,0.09
250,2.05,3.12,0.1,0.09
251,2.05,3.13,0.1,0.09
252,1,3.92,0.1,0.09
253,2.04,3.92,0.1,0.09
254,2.05,3.92,0.1,0.09
255,2.05,3.92,0.1,0.09
256,0.1,3.93,0.1,0.09
257,2.22,3.13,0.1,0.09
258,10.91,2.4,6.81,0.09
259,8.76,2.4,6.81,0.09
260,6.17,2.4,4.22,0.09
261,2.1,1.86,0.15,0.09
262,2.1,2.02,0.15,0.09
263,2.5,2.09,0.1,0.09
264,2.14,2.66,0.1,0.09
265,2.04,0,0.1,0.09
266,0.1,4.99,0.1,0.09
267,2.04,5.3,0.1,0.09
268,2.04,0,0.1,0.09
269,2.03,0,0.1,0.09
270,2.03,5.41,0.1,0.09
271,2.17,3.21,0.1,0.09
272,2.17,3.26,0.1,0.09
273,2.17,4.45,0.1,0.09
274,2.17,4.45,0.1,0.09
275,2.17,4.45,0.1,0.09
276,2.17,4.45,0.1,0.09
277,2.17,4.45,0.1,0.09
278,2.17,4.45,0.1,0.09
279,2.16,4.46,0.1,0.09
280,2.16,4.46,0.1,0.09
281,5.37,7.07,0.1,0.09
282,9.77,3.57,5,0.09
283,4.67,2.44,2.6,0.09
284,6.07,2.45,4,0.09
285,2.22,2.44,0.15,0.09
286,2.22,2.44,0.15,0.09
287,1.9,2.19,0.15,0.09
288,4.46,2.96,0.1,0.09
289,0.1,3.45,0.1,0.09
290,0.1,3.46,0.1,0.09
291,1.84,3.96,0.1,0.09
292,0.1,3.47,0.1,0.09
293,5.34,9.79,0.1,0.09
294,6.65,6.31,0.1,0.09
295,3.56,3,0.27,0.09
296,6.34,4.36,4.83,0.09
297,6.58,4.4,3,0.09
298,3.4,4.11,1.65,0.09
299,1.78,4.15,0.15,0.09
300,1.66,2.6,0.15,0.09
301,1.66,2.59,0.15,0.09
302,1.61,2.76,0.1,0.09
303,3.68,3,0.15,0.09
304,6.55,5.25,2.66,0.09
305,7.96,5.34,4.07,0.09
306,14.13,6.99,10.24,0.09
307,10.56,2.88,9.05,0.09
308,11.26,2.88,9.75,0.09
309,8.32,4.17,6.81,0.09
310,7.58,6.28,4.09,0.09
311,4.72,2.69,2.73,0.09
312,4.25,3.45,0.1,0.09
313,3.56,0,0.1,0.09
314,3.25,3.49,0.1,0.09
315,0.1,3.49,0.1,0.09
316,0.8,3.49,0.1,0.09
317,3.99,0,0.1,0.09
318,3.97,3.48,0.1,0.09
319,1.49,4.51,0.8,0.09
320,1.5,2.3,0.8,0.09
321,1.66,4.18,0.15,0.09
322,1.61,3.01,0.1,0.09
323,0.8,0.49,0.1,0.09
324,3.46,4.07,0.1,0.09
325,0.19,4.06,0.1,0.09
326,0.8,4.02,0.1,0.09
327,1.6,4.13,0.1,0.09
328,0.79,4.79,0.1,0.09
329,0.15,4.18,0.15,0.09
330,3.3,2.6,2.6,0.09
331,4.97,2.89,3.57,0.09
332,0.85,2.61,0.15,0.09
333,1.55,2.14,0.15,0.09
334,0.85,4.18,0.15,0.09
335,2.31,5.71,0.15,0.09
336,3.96,2.31,0.1,0.09
337,2.17,3.14,0.1,0.09
338,2.17,3.13,0.1,0.09
339,0.1,3.39,0.1,0.09
340,2.18,3.14,0.1,0.09
341,2.18,5.83,0.1,0.09
342,4.66,0,0.1,0.09
343,5.76,4.34,3,0.09
344,4.39,1.47,2.6,0.09
345,1.94,1.22,0.15,0.09
346,1.94,4.08,0.15,0.09
347,1.93,2.01,0.15,0.09
348,1.94,5.15,0.15,0.09
349,1.89,0,0.1,0.09
350,1.88,4.33,0.1,0.09
351,1.88,4.34,0.1,0.09
352,4.12,6.99,0.15,0.09
353,7.57,4.33,5.78,0.09
354,8.59,2.75,6.81,0.09
355,8.6,2.28,6.81,0.09
356,4.32,2.28,2.53,0.09
357,11.3,5.95,9.51,0.09
358,8.08,4.8,6.29,0.09
359,6.85,4.55,4.2,0.09
360,2.15,1.06,0.1,0.09
361,2.22,4.81,0.1,0.09
362,2.22,3.31,0.1,0.09
363,2.22,3.31,0.1,0.09
364,2.22,3.31,0.1,0.09
365,2.96,0,0.1,0.09
366,2.27,0,0.15,0.09
367,8.82,4.59,6.81,0.09
368,8.82,2.22,6.81,0.09
369,2.16,4.24,0.15,0.09
370,2.16,2.29,0.15,0.09
371,3.04,2.36,1.03,0.09
372,2.11,4.07,0.1,0.09
373,2.11,4.15,0.1,0.09
374,2.11,4.03,0.1,0.09
375,2.11,4.1,0.1,0.09
376,2.16,4.78,0.15,0.09
377,7.66,3.25,5.65,0.09
378,8.82,2.31,6.81,0.09
379,8.82,2.2,6.81,0.09
380,1.71,2.2,1.7,0.09
381,8.82,2.31,6.81,0.09
382,5.01,2.67,3,0.09
383,4.73,2.34,2.6,0.09
384,5.18,6.2,0.1,0.09
385,2.14,0,0.1,0.09
386,2.14,3,0.1,0.09
387,0.1,3.18,0.1,0.09
388,2.14,3,0.1,0.09
389,2.45,0,0.1,0.09
390,0.71,3.17,0.15,0.09
391,10.76,5.54,6.81,0.09
392,8.54,0.97,6.81,0.09
393,4.73,4.67,3,0.09
394,1.88,1.57,0.15,0.09
395,2.47,0.2,0.15,0.09
396,1.83,4.55,0.1,0.09
397,1.83,3.85,0.1,0.09
398,1.83,4.75,0.1,0.09
399,1.83,5.14,0.1,0.09
400,1.88,4.51,0.15,0.09
401,7.51,4.5,5.78,0.09
402,13.78,2.85,12.05,0.09
403,15.12,2.86,14.52,0.09
404,7.68,2.34,6.81,0.09
405,7.57,2.86,6.61,0.09
406,4.33,3.77,2.6,0.09
407,4.77,3.05,2.6,0.09
408,2.15,0.37,0.1,0.09
409,2.29,2.55,0.1,0.09
410,0.22,2.69,0.1,0.09
411,2.3,3,0.1,0.09
412,0.1,3,0.1,0.09
413,2.3,3.29,0.1,0.09
414,2.3,3.98,0.1,0.09
415,1.29,5.54,0.1,0.09
416,2.44,3.8,0.15,0.09
417,2.39,2.91,0.1,0.09
418,2.39,4.07,0.1,0.09
419,2.39,3.28,0.1,0.09
420,2.39,4.08,0.1,0.09
421,1.35,4.07,0.1,0.09
422,0.1,4.07,0.1,0.09
423,2.38,4.08,0.1,0.09
424,2.38,4.08,0.1,0.09
425,2.99,4.1,0.7,0.09
426,15.71,2.21,13.42,0.09
427,21.32,2.22,19.03,0.09
428,9.45,2.22,7.16,0.09
429,9.28,2.22,6.81,0.09
430,7.21,2.22,4.92,0.09
431,4.27,4.45,2,0.09
432,2.37,3.96,0.1,0.09
433,0.1,3.94,0.1,0.09
434,1.92,3.01,0.1,0.09
435,1.92,3,0.1,0.09
436,1.92,3.01,0.1,0.09
437,0.1,3.01,0.1,0.09
438,1.91,3.01,0.1,0.09
439,2.06,5.53,0.1,0.09
440,2.07,3.71,0.1,0.09
441,2.07,1.28,0.1,0.09
442,2.07,4.82,0.1,0.09
443,2.07,4.44,0.1,0.09
444,1.07,4.44,0.1,0.09
445,1.22,4.43,0.1,0.09
446,0.1,4.44,0.1,0.09
447,0.1,4.44,0.1,0.09
448,2.07,4.43,0.1,0.09
449,3.99,4.93,0.1,0.09
450,8.97,2.48,7,0.09
451,10.71,2.48,8.74,0.09
452,7.57,2.47,6.73,0.09
453,6.19,2.47,4.22,0.09
454,4.97,2.47,3,0.09
455,4.6,2.1,2.78,0.09
456,1.91,2.29,0.1,0.09
457,0.1,2.65,0.1,0.09
458,1.92,3,0.1,0.09
459,1.92,3,0.1,0.09
460,1.92,3,0.1,0.09
461,1.92,2.64,0.1,0.09
462,1.92,3.17,0.1,0.09
463,4.23,4.36,2.55,0.09
464,4.68,2.46,3,0.09
465,4.68,1.31,3,0.09
466,1.83,4.42,0.15,0.09
467,1.78,4.37,0.1,0.09
468,1.77,4.37,0.1,0.09
469,1.78,4.36,0.1,0.09
470,1.77,4.37,0.1,0.09
471,0.24,3.39,0.1,0.09
472,2.36,5.47,0.15,0.09
473,6.68,4.36,5,0.09
474,11.76,2.47,6.81,0.09
475,8.82,2.47,7.15,0.09
476,4.28,2.47,2.6,0.09
477,8.92,2.46,7.24,0.09
478,8.49,2.47,6.81,0.09
479,7.38,2.12,5.63,0.09
480,2.66,2.13,0.1,0.09
481,0.1,2.56,0.1,0.09
482,0.1,2.83,0.1,0.09
483,0.1,2.82,0.1,0.09
484,0.1,2.83,0.1,0.09
485,1.85,2.83,0.1,0.09
486,3.99,3.44,0.1,0.09
487,5.42,2.9,5.42,0.09
488,6.07,2.89,4.56,0.09
489,6.07,0.97,4.56,0.09
490,4.04,2.35,2.53,0.09
491,3.21,2.89,1.7,0.09
492,1.6,2.9,0.1,0.09
493,1.61,2.89,0.1,0.09
494,1.6,2.9,0.1,0.09
495,1.65,2.9,0.15,0.09
496,1.66,2.9,0.15,0.09
497,5.5,2.89,5,0.09
498,7.3,2.89,7,0.09
499,8.12,2.9,7.42,0.09
500,5.74,2.89,5.73,0.09
501,5.57,2.89,5.56,0.09
502,5.57,2.9,5.27,0.09
503,4.76,2.13,3,0.09
504,4.59,2.13,0.1,0.09
505,0.1,2.45,0.1,0.09
506,0.4,2.43,0.1,0.09
507,1.86,2.43,0.1,0.09
508,1.86,2.43,0.1,0.09
509,1.86,2.99,0.1,0.09
510,3.53,2.42,0.1,0.09
511,5.77,3.96,4.26,0.09
512,8,2.34,8,0.09
513,6.22,0.29,6.08,0.09
514,1.66,1.92,0.15,0.09
515,1.66,2.5,0.15,0.09
516,1.66,2.82,0.15,0.09
517,1.66,2.81,0.15,0.09
518,1.65,2.82,0.15,0.09
519,1.65,2.82,0.15,0.09
520,1.26,2.82,0.1,0.09
521,7.24,2.48,6.81,0.09
522,9.33,2.81,9.33,0.09
523,10.94,2.81,10.94,0.09
524,7.78,2.81,7.78,0.09
525,6.81,2.81,6.81,0.09
526,7.03,2.81,6.81,0.09
527,1.91,0,0.15,0.09
528,2.72,2.13,0.1,0.09
529,1.69,3.21,0.1,0.09
530,1.69,3.65,0.1,0.09
531,1.7,3.64,0.1,0.09
532,0.92,3.76,0.1,0.09
533,1.69,6.25,0.1,0.09
534,4.66,3.89,0.1,0.09
535,5.92,2.89,4.42,0.09
536,5.59,2.11,5.11,0.09
537,1.66,0,0.15,0.09
538,1.66,0,0.15,0.09
539,1.65,2.32,0.15,0.09
540,1.45,0,0.15,0.09
541,1.2,2.45,0.15,0.09
542,1.46,2.64,0.15,0.09
543,1.55,2.65,0.15,0.09
544,1.13,2.65,0.1,0.09
545,6.07,3.52,4.56,0.09
546,5.57,2.51,5.51,0.09
547,5.57,0.92,5.57,0.09
548,5.07,2.65,4.72,0.09
549,5.07,2.65,4.61,0.09
550,4.51,2.65,3,0.09
551,5.17,1.74,2.6,0.09
552,3.94,2.21,0.1,0.09
553,0.1,3.12,0.1,0.09
554,1.76,2.71,0.1,0.09
555,1.77,2.71,0.1,0.09
556,1.77,2.71,0.1,0.09
557,1.76,2.71,0.1,0.09
558,3.08,2.85,0.1,0.09
559,4.9,4.06,4.44,0.09
560,4.5,2.14,3,0.09
561,1.66,0,0.15,0.09
562,1.61,4.09,0.1,0.09
563,1.6,3.85,0.1,0.09
564,1.44,4.01,0.1,0.09
565,1.6,5.45,0.1,0.09
566,1.6,4.02,0.1,0.09
567,1.61,4.09,0.1,0.09
568,1.61,5.36,0.1,0.09
569,2.99,3.27,1.48,0.09
570,4.07,3.93,2.56,0.09
571,7.24,3.69,5.73,0.09
572,3.51,4.08,2,0.09
573,3.6,2.84,3,0.09
574,4.5,2.85,3,0.09
575,2.54,1.52,0.15,0.09
576,3.91,2.13,0.1,0.09
577,5.17,2.31,0.1,0.09
578,6.64,3.17,0.1,0.09
579,3.75,2.49,0.1,0.09
580,2.71,2.5,0.1,0.09
581,3.55,2.49,0.1,0.09
582,3,3.26,0.1,0.09
583,0.1,4.36,0.1,0.09
584,2.02,1.52,0.1,0.09
585,2.02,0,0.1,0.09
586,2.02,2.7,0.1,0.09
587,2.01,3.84,0.1,0.09
588,0.1,4.01,0.1,0.09
589,2.02,4.03,0.1,0.09
590,2.01,4.63,0.1,0.09
591,2.02,4.03,0.1,0.09
592,2.01,4.17,0.1,0.09
593,6.07,4.21,4.15,0.09
594,6.51,1.83,5.28,0.09
595,6.07,1.6,5.59,0.09
596,4.72,2.19,3.49,0.09
597,1.85,2.18,0.15,0.09
598,4.92,2.18,3,0.09
599,6.19,2.12,3.52,0.09
600,4.54,2.12,0.1,0.09
601,2.41,2.9,0.1,0.09
602,2.41,3,0.1,0.09
603,2.42,2.9,0.1,0.09
604,2.42,2.92,0.1,0.09
605,2.41,3,0.1,0.09
606,2.41,0,0.1,0.09
607,3.12,4.77,0.1,0.09
608,3.13,4.27,0.1,0.09
609,3.13,3.89,0.1,0.09
610,3.13,3.54,0.1,0.09
611,3.13,4.77,0.1,0.09
612,3.13,4.78,0.1,0.09
613,0.51,4.78,0.1,0.09
614,1.16,4.77,0.1,0.09
615,3.13,4.78,0.1,0.09
616,3.13,4.77,0.1,0.09
617,3.13,5.35,0.1,0.09
618,7.03,3.97,4,0.09
619,3.76,2.96,1.64,0.09
620,3.18,3.98,0.15,0.09
621,3.13,6.96,0.1,0.09
622,3.18,5.73,0.15,0.09
623,2.05,2.89,0.1,0.09
624,2.05,3,0.1,0.09
625,2.05,2.31,0.1,0.09
626,2.05,2.9,0.1,0.09
627,2.05,2.9,0.1,0.09
628,2.06,2.9,0.1,0.09
629,2.05,2.9,0.1,0.09
630,3.99,2.34,0.1,0.09
631,7.57,3.63,5,0.09
632,13.31,2.66,11.8,0.09
633,7,0,2.6,0.09
634,2.05,0,0.1,0.09
635,1.6,2.67,0.1,0.09
636,2.69,2.66,0.1,0.09
637,1.61,2.66,0.1,0.09
638,2.36,2.67,0.1,0.09
639,1.61,2.66,0.1,0.09
640,3.77,2.66,0.1,0.09
641,12.22,2.66,10.01,0.09
642,6.14,2.66,0.15,0.1
643,9.33,0.9,7.82,0.1
644,11.8,2.67,11.79,0.1
645,10.45,2.67,10.44,0.1
646,4.11,2.67,2.6,0.09
647,6.11,2.11,4.38,0.09
648,3.91,2.11,0.1,0.09
649,1.82,2.33,0.1,0.09
650,1.82,2.87,0.1,0.09
651,1.34,3,0.1,0.09
652,1.83,3,0.1,0.09
653,1.82,3.23,0.1,0.09
654,3.99,0,0.1,0.09
655,9.88,4.05,5.86,0.09
656,5.67,2.1,4.03,0.09
657,1.79,0,0.15,0.09
658,1.74,1.64,0.1,0.09
659,1.73,2.39,0.1,0.09
660,1.74,2.39,0.1,0.09
661,1.73,2.74,0.1,0.09
662,1.73,2.83,0.1,0.09
663,1.74,3.2,0.1,0.09
664,3.97,5.36,0.1,0.09
665,12.47,6.51,5.58,0.09
666,8.4,2.39,6,0.1
667,7.07,2.4,6.07,0.1
668,7.88,2.4,7.87,0.1
669,10.42,2.4,8.78,0.09
670,4.63,2.4,3,0.09
671,4.33,2.13,2.6,0.09
672,3.99,2.13,0.1,0.09
673,2.2,3,0.1,0.09
674,0.1,3.31,0.1,0.09
675,0.11,3.31,0.1,0.09
676,2.2,3.31,0.1,0.09
677,2.21,3.31,0.1,0.09
678,2.2,3.66,0.1,0.09
679,3.59,4.23,2.78,0.09
680,7.06,1.87,5.29,0.09
681,1.92,0,0.15,0.09
682,1.87,0,0.1,0.09
683,1.87,0,0.1,0.09
684,1.87,5.63,0.1,0.09
685,1.87,5.04,0.1,0.09
686,1.87,5.04,0.1,0.09
687,1.87,5.04,0.1,0.09
688,1.87,4.23,0.1,0.09
689,6.13,4.23,4,0.09
690,13.96,2.25,12.19,0.09
691,12.94,2.11,11.17,0.09
692,9.49,2.26,7.72,0.09
693,4.77,2.26,3,0.09
694,1.92,2.26,0.15,0.09
695,2.19,2.59,0.1,0.09
696,2.19,4.63,0.1,0.09
697,0.1,2.64,0.1,0.09
698,0.1,2.65,0.1,0.09
699,0.1,3.25,0.1,0.09
700,2.09,3.48,0.1,0.09
701,2.1,3.8,0.1,0.09
702,2.11,0,0.1,0.09
703,4.21,3.48,0.15,0.09
704,9.89,2.24,3,0.09
705,3.42,0,1.74,0.09
706,1.78,0,0.1,0.09
707,1.78,0.89,0.1,0.09
708,1.78,0,0.1,0.09
709,1.78,0.89,0.1,0.09
710,1.5,0.9,0.1,0.09
711,1.5,1.38,0.1,0.09
712,1.78,0.9,0.1,0.09
713,1.83,3.88,0.15,0.09
714,9.4,2.73,7.72,0.09
715,14.45,2.24,12.77,0.09
716,7.36,2.25,5.68,0.09
717,4.28,2.24,2.6,0.09
718,2.93,0.9,1.25,0.09
719,2.22,0.33,0.1,0.09
720,0.1,0,0.1,0.09
721,1.31,2.86,0.1,0.09
722,0.1,3.49,0.1,0.09
723,0.1,3.91,0.1,0.09
724,1.49,3.99,0.1,0.09
725,2.23,5.3,0.1,0.09
726,2.23,0,0.1,0.09
727,2.08,7.13,0.44,0.09
728,2.62,1.84,0.97,0.09
729,1.75,3.82,0.1,0.09
730,1.75,3.12,0.1,0.09
731,1.75,0,0.1,0.09
732,1.75,5.5,0.1,0.09
733,1.75,4.34,0.1,0.09
734,1.75,7.44,0.1,0.09
735,1.75,4.52,0.1,0.09
736,1.75,5,0.1,0.09
737,1.8,5.04,0.15,0.09
738,4.24,3.67,2.6,0.09
739,6.99,2.59,5.34,0.09
740,5.65,2.6,4,0.09
741,1.8,6.99,0.15,0.09
742,3.5,6.24,1.85,0.09
743,1.92,2.13,0.15,0.09
744,1.87,2.82,0.1,0.09
745,4.13,4.15,0.1,0.09
746,2.11,3,0.1,0.09
747,0.1,3,0.1,0.09
748,2.11,3,0.1,0.09
749,2.92,5.37,0.1,0.09
750,3.74,0,0.1,0.09
751,0.1,3.59,0.1,0.09
752,4.04,3.95,0.15,0.09
753,3.94,0.36,0.15,0.09
754,2.71,0,0.1,0.09
755,2.26,0,0.1,0.09
756,1.97,4.53,0.1,0.09
757,1.96,5.12,0.1,0.09
758,1.96,4.4,0.1,0.09
759,1.97,4.43,0.1,0.09
760,1.96,0,0.1,0.09
761,6.92,7.8,0.1,0.09
762,7.94,2.37,5,0.09
763,12.18,2.37,7.72,0.09
764,6.78,2.37,3,0.09
765,5.92,2.38,2.58,0.09
766,4.04,2.38,0.15,0.09
767,4.11,2.19,0.15,0.09
768,1.78,2.96,0.1,0.09
769,5.74,2.19,0.1,0.09
770,2.54,2.2,0.1,0.09
771,0.1,3,0.1,0.09
772,1.69,2.46,0.1,0.09
773,1.7,2.48,0.1,0.09
774,0.1,0,0.1,0.09
775,5.39,3.19,0.1,0.09
776,3.99,1.99,0.1,0.09
777,3.99,0,0.1,0.09
778,4.98,0,0.1,0.09
779,5.05,0,0.1,0.09
780,1.67,3.8,0.1,0.09
781,1.67,0,0.1,0.09
782,1.67,0,0.1,0.09
783,1.67,4.26,0.1,0.09
784,2.09,3.25,0.1,0.09
785,3.99,3.19,0.1,0.09
786,4.69,2.7,2.15,0.09
787,11.58,2.33,11.3,0.09
788,5.08,2.34,4.81,0.09
