Interval,RT_CIPV
165,99.3134
166,83.38528
167,69.21404
168,63.11005
169,63.1961
170,63.1961
171,63.11005
172,63.1961
173,63.01778
174,63.01778
175,63.1961
176,65.4304
177,63.11005
178,63.1961
179,63.34934
180,65.4304
181,63.34934
182,63.01778
183,63.1961
184,69.21404
185,65.4304
186,68.35179
187,68.35179
188,74.31614
189,69.47068
190,76.5392
191,78.03008
192,65.4304
193,63.62324
194,63.63291
195,63.6326
196,63.34934
197,63.1961
198,76.29727
199,90.77747
200,68.35179
201,62.1557
202,63.1961
203,61.76048
204,61.76048
205,61.76048
206,61.76048
207,63.1961
208,72.86439
209,86.49135
210,91.44933
211,3958.16077
212,77.64138
213,5012.62824
214,84.90847
215,69.21404
216,63.1961
217,63.1961
218,65.4304
219,63.34934
220,63.1961
221,63.11005
222,63.1961
223,63.34934
224,74.31614
225,62.1557
226,61.76048
227,61.76048
228,61.76048
229,63.11005
230,63.1961
231,65.4304
232,80.05485
233,70.4435
234,69.21404
235,69.21404
236,84.57075
237,76.86414
238,69.21404
239,65.4304
240,62.6408
241,2088.8164
242,69.21404
243,69.7719
244,69.68103
245,67.35993
246,67.44859
247,66.5908
248,65.4304
249,65.4304
250,65.4304
251,66.6937
252,93.91087
253,65.4304
254,69.21404
255,69.21404
256,85.61495
257,69.21404
258,85.61495
259,69.21404
260,74.31614
261,66.66189
262,68.35179
263,63.1961
264,63.11005
265,63.11005
266,63.1961
267,63.1961
268,63.1961
269,63.1961
270,63.59675
271,63.1961
272,63.11005
273,61.76048
274,60.98824
275,48.96445
276,29.46994
277,27.36018
278,29.08831
279,27.30811
280,57.63737
281,65.4304
282,4069.78989
283,3907.55147
284,99.3134
285,79.69571
286,77.12448
287,63.1961
288,61.76048
289,63.1961
290,63.34934
291,63.1961
292,63.34934
293,63.1961
294,63.1961
295,112.93581
296,93.74545
297,61.76048
298,60.98824
299,61.19088
300,61.76048
301,63.01778
302,63.1961
303,63.11005
304,64.31063
305,63.34934
306,65.4304
307,69.21404
308,68.35179
309,68.35179
310,68.56706
311,66.59606
312,63.01778
313,63.01778
314,63.01778
315,62.6408
316,61.76048
317,62.1557
318,74.31614
319,69.21404
320,66.04543
321,63.11005
322,62.6408
323,62.6408
324,61.76048
325,61.76048
326,63.01778
327,63.34934
328,85.61495
329,65.4304
330,81.26785
331,95.56645
332,70.4435
333,70.4435
334,106.06006
335,80.41857
336,62.70114
337,62.91182
338,62.1557
339,61.76048
340,61.19088
341,61.76048
342,62.6408
343,63.01778
344,63.61641
345,61.76048
346,61.19088
347,55.36408
348,60.98824
349,63.11005
350,69.21404
351,68.35179
352,85.61495
353,65.89423
354,74.31614
355,2769.27316
356,1371.5336
357,70.4435
358,4195.8945
359,69.21404
360,63.11005
361,63.11005
362,63.1961
363,63.34934
364,63.34934
365,63.1961
366,70.79459
367,69.21404
368,65.4304
369,61.19088
370,61.19088
371,51.09726
372,61.19088
373,61.76048
374,63.11005
375,63.1961
376,90.47857
377,68.35179
378,91.7663
379,97.05248
380,107.16968
381,70.4435
382,4987.20604
383,105.95687
384,63.11005
385,62.1557
386,62.12897
387,63.01778
388,63.01778
389,63.11005
390,69.21404
391,6000
392,66.64099
393,61.19088
394,60.83169
395,57.8234
396,60.98824
397,61.76048
398,62.1557
399,63.11005
400,63.57556
401,74.31614
402,2373.29281
403,98.69777
404,80.35298
405,6000
406,5091.23221
407,4752.02576
408,63.1961
409,63.1961
410,63.11005
411,63.1961
412,63.11005
413,63.01778
414,62.74475
415,65.36761
416,65.4304
417,61.76048
418,62.1557
419,62.6408
420,61.76048
421,61.76048
422,61.76048
423,60.98824
424,69.21404
425,69.21404
426,6000
427,88.82543
428,99.3134
429,74.31614
430,69.21404
431,68.35179
432,63.11005
433,63.1961
434,65.12143
435,64.18824
436,63.57107
437,63.1961
438,63.11005
439,63.1961
440,63.1961
441,61.19088
442,49.02725
443,38.08818
444,29.46941
445,38.08818
446,40.28802
447,49.02303
448,61.76048
449,65.4304
450,69.21404
451,74.31614
452,85.61495
453,6000
454,69.21404
455,63.34934
456,63.01778
457,63.34934
458,63.1961
459,63.34934
460,63.59042
461,63.1961
462,88.72021
463,97.96271
464,74.31614
465,60.83169
466,53.19491
467,51.52697
468,55.28706
469,61.76048
470,61.76048
471,61.19088
472,63.55796
473,73.15691
474,70.4435
475,173.74199
476,76.00017
477,82.20669
478,101.00262
479,74.31614
480,63.11005
481,63.1961
482,63.1961
483,63.1961
484,63.1961
485,63.01778
486,65.4304
487,69.21404
488,69.21404
489,62.07922
490,61.76048
491,62.1557
492,61.76048
493,61.76048
494,61.76048
495,62.1557
496,69.21404
497,4196.25085
498,74.31614
499,3451.41462
500,99.3134
501,101.73539
502,87.61674
503,69.21404
504,63.11005
505,64.62451
506,63.57846
507,63.34934
508,64.27165
509,63.57176
510,69.21404
511,78.02167
512,69.21404
513,63.11005
514,63.11005
515,63.1961
516,63.1961
517,64.73274
518,65.4304
519,65.4304
520,66.3025
521,106.65366
522,74.31614
523,80.24456
524,69.81045
525,69.21404
526,68.35179
527,65.4304
528,61.76048
529,63.01778
530,63.11005
531,63.11005
532,63.11005
533,63.01778
534,67.95068
535,112.55636
536,63.60375
537,63.11005
538,61.76048
539,61.19088
540,61.19088
541,63.01778
542,63.01778
543,63.11005
544,83.41541
545,68.35179
546,68.35179
547,90.91133
548,83.44647
549,74.31614
550,93.64714
551,74.31614
552,63.11005
553,63.1961
554,63.34934
555,63.34934
556,62.6408
557,62.6408
558,74.31614
559,84.57165
560,69.21404
561,63.11005
562,63.11005
563,63.62689
564,69.21404
565,63.34934
566,63.11005
567,61.76048
568,63.60376
569,75.48774
570,85.61495
571,97.78328
572,82.07455
573,99.3134
574,5065.66375
575,5022.26248
576,63.01778
577,63.11005
578,63.1961
579,63.34934
580,63.1961
581,63.01778
582,62.6408
583,63.11005
584,81.68705
585,63.01778
586,63.11005
587,63.11005
588,61.76048
589,61.76048
590,63.1961
591,63.1961
592,63.34934
593,69.21404
594,85.61495
595,6000
596,86.07857
597,85.61495
598,4942.60939
599,63.67419
600,63.01778
601,63.1961
602,63.34934
603,63.1961
604,63.11005
605,63.1961
606,63.1961
607,62.6282
608,62.1557
609,61.76048
610,61.19088
611,60.83169
612,35.50546
613,34.63218
614,46.83069
615,54.94049
616,62.1557
617,63.34934
618,65.4304
619,65.4304
620,68.33774
621,66.60802
622,65.4304
623,63.1961
624,63.1961
625,63.1961
626,63.01778
627,62.6408
628,61.76048
629,62.1557
630,63.34934
631,96.9885
632,5050.20996
633,63.11005
634,62.6408
635,63.34934
636,69.21404
637,92.08637
638,92.93348
639,123.0387
640,97.02022
641,4968.40266
642,85.61495
643,4711.82777
644,99.3134
645,99.3134
646,4938.93408
647,83.39507
648,63.01778
649,63.1961
650,63.1961
651,63.1961
652,63.1961
653,63.11005
654,73.10763
655,99.3134
656,99.3134
657,64.89532
658,63.34934
659,64.89532
660,63.1961
661,65.4304
662,65.4304
663,65.4304
664,65.4304
665,65.4304
666,68.56706
667,69.21404
668,69.21404
669,68.93712
670,69.21404
671,65.4304
672,63.1961
673,63.60843
674,63.34934
675,63.57026
676,63.34934
677,63.11005
678,85.61495
679,76.2461
680,68.56706
681,63.11005
682,63.11005
683,63.11005
684,63.1961
685,63.1961
686,65.4304
687,65.4304
688,91.16123
689,78.44967
690,65.4304
691,65.89423
692,69.21404
693,2137.20849
694,74.62421
695,69.21404
696,62.12897
697,63.61586
698,62.6408
699,63.11005
700,63.11005
701,63.1961
702,63.1961
703,68.18469
704,2046.89297
705,66.57807
706,69.21404
707,63.61849
708,63.62673
709,63.34934
710,63.1961
711,65.4304
712,102.10897
713,69.21404
714,65.89423
715,74.31614
716,74.31614
717,95.26241
718,90.43506
719,70.4435
720,63.1961
721,64.89532
722,63.34934
723,63.34934
724,63.34934
725,63.59319
726,63.34934
727,69.21404
728,2048.78984
729,63.45899
730,63.01778
731,63.11005
732,62.1557
733,61.76048
734,61.76048
735,61.19088
736,61.76048
737,69.21404
738,69.21404
739,74.31614
740,87.80513
741,80.91966
742,66.62352
743,65.4304
744,63.34934
745,60.77551
746,60.77551
747,60.77551
748,60.91152
749,59.94465
750,59.49554
751,59.06037
752,59.49554
753,58.86492
754,53.12122
755,58.71391
756,50.72778
757,41.94731
758,28.08211
759,26.30191
760,58.86492
761,86.16219
762,84.63278
763,95.86851
764,95.86851
765,68.09804
766,74.52934
767,63.14962
768,60.77551
769,60.41219
770,60.91152
771,60.91152
772,60.77551
773,59.49554
774,59.49554
775,59.06037
776,59.49554
777,40.13583
778,35.92097
779,22.71943
780,2.91528
781,2.91528
782,7.66879
783,21.93392
784,40.92415
785,63.14962
786,63.14962
787,72.68919
788,73.2616
789,84.14993
790,4108.26129
791,65.27248
792,59.52629
793,60.94737
794,60.94737
795,60.98612
796,60.94737
797,60.94737
798,63.14962
799,95.86851
800,102.9486
801,60.91152
802,60.6506
803,59.06037
804,58.71391
805,57.09746
806,53.12203
807,59.94465
808,60.91152
809,66.79916
810,63.14962
811,60.94737
812,61.09507
813,63.14962
814,63.14962
815,63.14962
816,59.06037
817,59.94465
818,60.41219
819,60.41219
820,59.85027
821,59.94465
822,60.94737
823,71.74973
824,73.93687
825,60.94737
826,60.77551
827,59.06037
828,58.86492
829,59.06037
830,59.06037
831,59.94465
832,63.14962
833,86.7131
834,65.96747
835,66.79916
836,74.7482
837,81.55362
838,173.99658
839,65.96747
840,60.94737
841,61.09507
842,60.94737
843,60.91152
844,60.94737
845,60.91152
846,63.93052
847,64.39228
848,146.87278
849,63.14962
850,59.49554
851,59.49554
852,59.49554
853,59.49554
854,59.49554
855,59.49554
856,89.47096
857,94.56569
858,66.79916
859,66.79916
860,66.79916
861,74.05066
862,82.40387
863,65.96747
864,60.91152
865,60.94737
866,61.09507
867,63.14962
868,62.63351
869,61.09507
870,66.79916
871,65.96747
872,82.40387
873,60.77551
874,59.06037
875,59.49554
876,59.49554
877,59.06037
878,59.49554
879,59.49554
880,66.79916
881,95.86851
882,66.79916
883,66.79916
884,66.79916
885,66.79916
886,77.56079
887,77.63153
888,60.91152
889,61.01571
890,60.91152
891,60.94737
892,63.14962
893,62.63351
894,121.88423
895,77.65379
896,120.08353
897,60.94737
898,59.49554
899,59.94465
900,60.41219
901,59.94465
902,60.77551
903,60.77551
904,61.09507
905,69.67992
906,76.05514
907,76.24924
908,3423.65944
909,88.88346
910,66.79916
911,70.24444
912,62.63351
913,61.01253
914,60.94737
915,60.94737
916,60.94737
917,60.91152
918,60.91152
919,63.14962
920,60.94737
921,58.86492
922,53.15669
923,26.30191
924,26.30191
925,3.70799
926,8.57416
927,8.76309
928,28.46374
929,63.14962
930,66.00065
931,6000
932,6000
933,67.36746
934,76.74229
935,66.79916
936,60.94737
937,63.14962
938,63.14962
939,63.14962
940,62.3637
941,60.94737
942,60.94737
943,60.94737
944,60.94737
945,58.71391
946,58.71391
947,52.03976
948,28.46374
949,26.30191
950,27.99478
951,58.71391
952,58.71391
953,66.79916
954,79.60763
955,94.56569
956,4084.95495
957,72.59192
958,82.26015
959,63.14962
960,60.94737
961,60.94737
962,61.09507
963,62.94006
964,60.94737
965,61.01357
966,63.14962
967,63.14962
968,63.77236
969,59.94465
970,59.49554
971,58.71391
972,59.49554
973,60.41219
974,60.77551
975,60.94737
976,61.09507
977,71.74973
978,63.14962
979,81.92478
980,70.0002
981,63.14962
982,63.91268
983,63.14962
984,60.91152
985,60.94737
986,61.61151
987,60.94737
988,60.94737
989,61.17799
990,71.74973
991,82.40387
992,95.86851
993,60.91152
994,59.06037
995,58.71391
996,59.06601
997,59.06037
998,59.06037
999,59.49554
1000,59.49554
1001,66.79916
1002,63.14962
1003,82.40387
1004,66.79916
1005,71.74973
1006,72.36075
1007,66.00065
1008,60.94737
1009,60.05348
1010,59.49554
1011,59.49554
1012,59.49554
1013,60.91152
1014,63.14962
1015,63.14962
1016,60.94737
1017,59.06037
1018,28.08211
1019,2.91528
1020,26.2065
1021,2.91528
1022,26.30191
1023,2.91528
1024,47.30251
1025,66.79916
1026,66.79916
1027,71.74973
1028,71.74973
1029,71.74973
1030,82.40387
1031,4083.26516
1032,91.03296
1033,63.14962
1034,63.14962
1035,63.14962
1036,63.14962
1037,79.83167
1038,95.86851
1039,4081.34881
1040,63.14962
1041,59.94465
1042,58.71391
1043,40.14307
1044,58.71391
1045,59.15438
1046,59.49554
1047,59.49554
1048,63.14962
1049,2099.5479
1050,65.96747
1051,3234.5613
1052,73.3519
1053,66.79916
1054,66.79916
1055,65.96747
1056,63.14962
1057,63.14962
1058,61.09507
1059,61.09507
1060,63.14962
1061,66.79916
1062,66.79916
1063,66.79916
1064,60.91152
1065,59.06037
1066,59.06037
1067,59.06037
1068,59.49554
1069,60.77551
1070,61.09507
1071,62.83646
1072,77.2689
1073,76.83677
1074,76.01975
1075,82.36445
1076,82.63185
1077,77.10033
1078,4080.32918
1079,85.60323
1080,70.09304
1081,65.28335
1082,63.14962
1083,61.33615
1084,63.14962
1085,65.31162
1086,66.79916
1087,66.79916
1088,59.94465
1089,59.06037
1090,46.8174
1091,46.79244
1092,58.71391
1093,58.71391
1094,59.49554
1095,60.91152
1096,61.09507
1097,66.79916
1098,70.54122
1099,66.00065
1100,66.79916
1101,71.31317
1102,66.79916
1103,66.79916
1104,63.14962
1105,61.09507
1106,60.94737
1107,60.77551
1108,61.09507
1109,63.14962
1110,70.73586
1111,82.40387
1112,60.94737
1113,59.49554
1114,48.98156
1115,49.5887
1116,58.71391
1117,59.49554
1118,59.06037
1119,59.49554
1120,59.94465
1121,66.79916
1122,69.76583
1123,74.04982
1124,82.40387
1125,101.47239
1126,73.99109
1127,71.74973
1128,65.36366
1129,60.91152
1130,60.41219
1131,59.94465
1132,62.63351
1133,63.14962
1134,66.79916
1135,65.29668
1136,63.14962
1137,60.94737
1138,59.06037
1139,59.06037
1140,58.71391
1141,59.06037
1142,59.49554
1143,59.49554
1144,60.94737
1145,82.40387
1146,76.27635
1147,81.21267
1148,79.06572
1149,66.79916
1150,5023.69941
1151,82.40387
1152,65.96747
1153,60.94737
1154,60.94737
1155,61.09507
1156,60.91152
1157,60.94737
1158,63.14962
1159,65.96747
1160,60.91152
1161,45.48735
1162,28.08211
1163,28.08211
1164,28.46374
1165,40.79984
1166,38.88486
1167,29.84166
1168,58.86492
1169,66.79916
1170,63.14962
1171,79.58616
1172,74.74707
1173,68.91496
1174,4980.02926
1175,66.79916
1176,76.34091
1177,63.14962
1178,61.09507
1179,63.14962
1180,60.94737
1181,61.09507
1182,63.14962
1183,63.14962
1184,69.70465
1185,60.41219
1186,59.06037
1187,59.06037
1188,59.49554
1189,59.49554
1190,59.06037
1191,58.86492
1192,59.49554
1193,68.82987
1194,66.04685
1195,74.3015
1196,79.87492
1197,98.81641
1198,5054.27597
1199,5056.52085
1200,66.79916
1201,61.05141
1202,60.94737
1203,60.94737
1204,61.04186
1205,61.09507
1206,84.66791
1207,1848.02522
1208,66.79916
1209,60.94737
1210,59.49554
1211,59.49554
1212,59.49554
1213,59.49554
1214,59.49554
1215,59.49554
1216,60.94737
1217,70.54122
1218,90.82696
1219,1394.08579
1220,75.76898
1221,69.47556
1222,71.74973
1223,72.885
1224,63.14962
1225,60.94737
1226,60.94737
1227,60.94737
1228,61.03883
1229,62.63351
1230,79.30493
1231,95.24896
1232,63.14962
1233,60.41219
1234,59.49554
1235,59.06037
1236,59.49554
1237,59.49554
1238,59.49554
1239,59.49554
1240,60.41219
1241,65.96747
1242,2113.61844
1243,66.79916
1244,135.7588
1245,93.66125
1246,112.47277
1247,4758.87737
1248,76.91432
1249,63.14962
1250,60.91152
1251,61.09507
1252,60.91152
1253,60.91152
1254,63.14962
1255,64.10383
1256,59.49554
1257,59.49554
1258,58.71391
1259,56.3846
1260,58.71391
1261,46.87475
1262,58.71391
1263,59.49554
1264,61.74746
1265,63.14962
1266,66.01264
1267,85.79154
1268,71.74973
1269,61.09507
1270,61.00329
1271,60.91152
1272,60.77551
1273,59.49554
1274,60.94737
1275,60.91152
1276,60.94737
1277,60.91152
1278,60.88725
1279,59.78245
1280,59.49554
1281,59.49554
1282,60.94737
1283,61.09507
1284,77.87204
1285,61.09507
1286,60.94737
1287,61.09507
1288,63.94183
1289,82.40387
1290,66.79916
1291,116.49067
1292,66.79916
1293,66.79916
1294,66.79916
1295,60.91152
1296,59.49554
1297,60.41219
1298,60.91152
1299,60.94737
1300,60.77551
1301,60.41219
1302,59.94465
1303,76.13724
1304,71.22995
1305,66.79916
1306,101.5441
1307,64.4689
1308,61.09507
1309,66.79916
1310,66.79916
1311,77.54546
1312,82.40387
1313,4096.61954
1314,66.79916
1315,66.79916
1316,65.94327
1317,66.79916
1318,66.79916
1319,60.94737
1320,59.49554
1321,59.26406
1322,59.94465
1323,60.77551
1324,59.94465
1325,59.49554
1326,59.49554
1327,66.00065
1328,59.94465
1329,53.70338
1330,49.76794
1331,58.71391
1332,46.83311
1333,58.71391
1334,59.49554
1335,60.41219
1336,59.49554
1337,63.14962
1338,70.74302
1339,66.00065
1340,66.79916
1341,63.14962
1342,61.56571
1343,60.91152
1344,59.49554
1345,60.77551
1346,60.91152
1347,60.91152
1348,60.91152
1349,60.91152
1350,60.94737
1351,61.02811
1352,75.32872
1353,60.77551
1354,55.17218
1355,53.17462
1356,46.85336
1357,36.73493
1358,46.82411
1359,58.71391
1360,58.71391
1361,60.91552
1362,82.40387
1363,61.09507
1364,66.79916
1365,99.44571
1366,66.00034
1367,63.14962
1368,59.94465
1369,59.80113
1370,63.26869
1371,61.09507
1372,59.87134
1373,59.94465
1374,61.09507
1375,82.04501
1376,63.14962
1377,59.49554
1378,58.71391
1379,53.17052
1380,58.71391
1381,51.88378
1382,50.99748
1383,58.71391
1384,59.49554
1385,61.02844
1386,63.93049
1387,61.09507
1388,61.09507
1389,66.79916
1390,71.74973
1391,70.54122
1392,60.94737
1393,60.91152
1394,60.91152
1395,60.41219
1396,60.77551
1397,60.91152
1398,73.25091
1399,6000
1400,111.00451
1401,72.26625
1402,66.79916
1403,66.00065
1404,60.91152
1405,60.77551
1406,60.94737
1407,60.77551
1408,61.01399
1409,90.81112
1410,85.5276
1411,73.34657
1412,76.03782
1413,82.40387
1414,66.79916
1415,66.68638
1416,62.63351
1417,63.14962
1418,63.14962
1419,60.94737
1420,60.91152
1421,60.41219
1422,59.55875
1423,59.49554
1424,59.06037
1425,33.68718
1426,25.66469
1427,26.30191
1428,3.69124
1429,15.60333
1430,28.46374
1431,46.94756
1432,37.51501
1433,59.49554
1434,67.72086
1435,4071.74973
1436,4094.56569
1437,75.02501
1438,66.00065
1439,62.79089
1440,60.91152
1441,59.86799
1442,59.89681
1443,59.86799
1444,59.86799
1445,59.50929
1446,59.34245
1447,59.86799
1448,58.88334
1449,59.69922
1450,59.89681
1451,66.70567
1452,116.45601
1453,71.76894
1454,60.01302
1455,59.89681
1456,60.66212
1457,62.09696
1458,74.7514
1459,75.09548
1460,84.7971
1461,86.4855
1462,82.11274
1463,62.73191
1464,58.88334
1465,59.69922
1466,59.34245
1467,58.88334
1468,58.88334
1469,58.45018
1470,59.69922
1471,60.01302
1472,62.09696
1473,62.09696
1474,84.12297
1475,60.01302
1476,60.01302
1477,62.09696
1478,60.01302
1479,60.01302
1480,70.1624
1481,4947.96573
1482,62.51944
1483,75.02884
1484,64.33062
1485,70.56523
1486,70.56523
1487,62.09696
1488,58.88334
1489,58.45018
1490,58.45018
1491,58.88334
1492,58.45018
1493,59.34245
1494,69.34863
1495,75.476
1496,59.34245
1497,58.07705
1498,53.72371
1499,52.05052
1500,57.73647
1501,58.45018
1502,59.34245
1503,62.78361
1504,60.01302
1505,62.09696
1506,68.02156
1507,67.92981
1508,70.56523
1509,65.6846
1510,70.56523
1511,65.6846
1512,59.34245
1513,58.45018
1514,58.45018
1515,58.45018
1516,59.01821
1517,58.45018
1518,62.78349
1519,64.81615
1520,62.73188
1521,58.88334
1522,57.73647
1523,48.15215
1524,40.29524
1525,52.11934
1526,57.88492
1527,58.07705
1528,58.07705
1529,60.01302
1530,65.6846
1531,64.14792
1532,62.09696
1533,62.09696
1534,65.6846
1535,62.09696
1536,59.49677
1537,59.2245
1538,59.34245
1539,59.34245
1540,58.11496
1541,57.88492
1542,60.01302
1543,76.63877
1544,62.70731
1545,58.45018
1546,52.90283
1547,52.00995
1548,58.45018
1549,57.88492
1550,58.45018
1551,58.45018
1552,62.74747
1553,65.6846
1554,4060.88431
1555,62.09696
1556,64.27728
1557,77.20329
1558,118.46692
1559,118.03361
1560,60.01302
1561,59.89681
1562,59.89681
1563,59.86799
1564,58.45018
1565,61.5896
1566,65.6846
1567,77.88682
1568,64.81615
1569,59.86799
1570,59.69922
1571,59.89681
1572,58.45018
1573,58.88334
1574,59.86799
1575,58.88334
1576,59.86799
1577,78.21502
1578,83.4976
1579,64.81615
1580,2136.52928
1581,80.92183
1582,74.77627
1583,69.35672
1584,61.5896
1585,60.83723
1586,59.89681
1587,60.01302
1588,59.89681
1589,59.69922
1590,58.45018
1591,58.88334
1592,58.45018
1593,30.53958
1594,25.7421
1595,24.24999
1596,5.26312
1597,27.70662
1598,52.16244
1599,51.50077
1600,45.88593
1601,59.89681
1602,78.22754
1603,85.35401
1604,4064.27515
1605,60.01302
1606,59.89681
1607,60.70555
1608,58.45018
1609,58.88334
1610,58.83783
1611,59.86006
1612,60.01302
1613,59.86799
1614,59.34245
1615,58.45018
1616,57.73647
1617,58.45018
1618,59.69922
1619,58.07705
1620,58.07705
1621,58.07705
1622,58.45018
1623,58.45018
1624,58.49012
1625,116.6741
1626,124.2662
1627,153.56689
1628,64.79313
1629,61.52021
1630,59.86799
1631,58.15313
1632,58.07705
1633,58.45018
1634,58.45018
1635,58.45018
1636,58.07705
1637,58.45018
1638,59.86799
1639,63.6639
1640,79.79622
1641,59.84482
1642,57.88492
1643,57.88492
1644,58.45018
1645,58.45018
1646,58.45018
1647,59.86799
1648,80.92183
1649,62.09696
1650,59.89681
1651,59.89681
1652,59.89681
1653,64.81615
1654,93.1984
1655,79.58331
1656,59.34245
1657,59.34245
1658,58.88334
1659,59.34245
1660,58.88334
1661,59.34245
1662,59.86799
1663,59.86799
1664,58.45018
1665,55.5107
1666,43.30373
1667,35.35481
1668,38.18127
1669,26.21914
1670,40.0521
1671,45.74585
1672,57.73647
1673,59.86799
1674,75.73798
1675,64.28915
1676,62.09696
1677,65.33253
1678,101.23858
1679,62.09696
1680,59.69922
1681,59.69922
1682,59.69922
1683,59.34245
1684,59.34245
1685,59.34245
1686,59.86799
1687,59.89681
1688,59.69922
1689,40.05981
1690,25.13455
1691,22.90524
1692,0
1693,0
1694,0
1695,0
1696,45.81529
1697,59.73737
1698,59.1249
1699,58.45018
1700,58.88334
1701,59.86799
1702,59.89681
1703,59.86799
1704,58.45018
1705,58.45018
1706,58.12824
1707,58.07705
1708,57.73647
1709,58.07705
1710,59.34245
1711,59.86799
1712,58.07705
1713,40.00199
1714,27.99934
1715,36.9595
1716,27.99934
1717,27.99934
1718,40.88255
1719,51.95143
1720,57.73647
1721,59.89681
1722,60.01302
1723,80.92183
1724,4078.73778
1725,60.01302
1726,85.07005
1727,64.81615
1728,63.8207
1729,59.69922
1730,59.86799
1731,59.86799
1732,59.86799
1733,59.69922
1734,80.92183
1735,80.92183
1736,58.88334
1737,58.07705
1738,50.22596
1739,40.52803
1740,48.4348
1741,58.88334
1742,76.47459
1743,61.5896
1744,59.86799
1745,60.01302
1746,60.92132
1747,62.09696
1748,61.5896
1749,60.59279
1750,64.86702
1751,62.09696
1752,64.81615
1753,59.89681
1754,59.34245
1755,59.34245
1756,58.88334
1757,59.86799
1758,61.65328
1759,62.09696
1760,60.01302
1761,59.34245
1762,57.88492
1763,57.73647
1764,51.95076
1765,52.03211
1766,56.13464
1767,58.45018
1768,59.82617
1769,61.5896
1770,6000
1771,92.35967
1772,4054.6268
1773,78.26706
1774,72.43184
1775,66.22641
1776,65.6846
1777,60.82507
1778,59.86799
1779,59.89681
1780,59.89681
1781,59.88373
1782,59.86799
1783,59.89681
1784,59.86799
1785,58.45018
1786,57.73647
1787,58.07705
1788,58.45018
1789,59.34245
1790,59.86799
1791,62.09696
1792,62.6983
1793,62.09696
1794,64.81615
1795,70.52575
1796,65.6846
1797,71.95917
1798,65.6846
1799,75.56728
1800,70.56523
1801,61.5896
1802,61.5896
1803,59.89681
1804,59.89681
1805,64.86702
1806,64.13247
1807,65.6846
1808,60.01302
1809,58.07705
1810,58.45018
1811,58.07705
1812,59.34245
1813,58.07705
1814,57.73647
1815,58.45018
1816,59.86799
1817,62.7066
1818,64.86702
1819,60.4853
1820,65.6846
1821,75.08189
1822,106.8355
1823,64.86702
1824,62.09696
1825,59.86799
1826,59.69922
1827,59.69922
1828,59.34245
1829,58.45018
1830,59.34245
1831,62.09696
1832,59.69922
1833,59.34245
1834,58.07705
1835,58.07705
1836,59.34245
1837,58.45018
1838,58.65516
1839,60.01302
1840,62.09696
1841,65.6846
1842,82.91342
1843,65.21547
1844,76.37238
1845,74.44988
1846,107.83006
1847,78.4118
1848,80.92183
1849,65.6846
1850,62.09696
1851,62.09696
1852,62.09696
1853,62.09696
1854,62.70254
1855,62.04042
1856,60.01302
1857,58.88334
1858,59.86799
1859,59.86799
1860,58.45018
1861,58.45018
1862,58.45018
1863,57.73647
1864,59.86799
1865,65.6846
1866,65.6846
1867,65.6846
1868,72.2597
