Interval,HA_CIPB
154,69.21404
155,63.34934
156,63.11005
157,63.11005
158,63.11005
159,63.57823
160,69.21404
161,106.65366
162,106.65366
163,188.4472
164,103.86116
165,99.3134
166,80.70315
167,85.61495
168,63.1961
169,64.89532
170,65.4304
171,65.4304
172,67.21466
173,65.4304
174,66.71255
175,79.77459
176,69.21404
177,65.4304
178,69.21404
179,63.01778
180,63.1961
181,65.4304
182,69.21404
183,65.4304
184,74.26452
185,68.56706
186,70.4435
187,74.31614
188,70.4435
189,74.31614
190,99.3134
191,85.61495
192,65.4304
193,65.4304
194,65.4304
195,65.4304
196,65.4304
197,64.89532
198,85.61495
199,82.84775
200,74.31614
201,63.34934
202,69.21404
203,61.76048
204,63.01778
205,63.1961
206,63.1961
207,63.1961
208,68.35179
209,73.10763
210,74.31614
211,80.64185
212,74.31614
213,76.63207
214,145.60838
215,87.28562
216,71.00964
217,66.54552
218,80.96294
219,69.00897
220,65.4304
221,63.34934
222,74.31614
223,82.90764
224,74.31614
225,62.6408
226,65.4304
227,63.11005
228,63.11005
229,63.11005
230,63.1961
231,63.1961
232,75.18723
233,85.63297
234,69.50996
235,69.21404
236,85.12883
237,97.96271
238,80.74848
239,69.21404
240,63.11005
241,69.21404
242,65.4304
243,69.21404
244,69.21404
245,69.21404
246,69.21404
247,65.4304
248,65.4304
249,3970.54921
250,104.40209
251,63.1961
252,65.4304
253,63.1961
254,69.21404
255,69.21404
256,76.6924
257,72.44321
258,74.31614
259,80.52446
260,88.89621
261,69.21404
262,70.4435
263,65.4304
264,63.1961
265,63.11005
266,63.1961
267,63.1961
268,63.1961
269,63.1961
270,63.59654
271,63.1961
272,63.11005
273,62.6408
274,63.01778
275,55.39605
276,54.09787
277,29.46994
278,30.16022
279,29.46994
280,58.53759
281,65.4304
282,74.31614
283,76.88476
284,85.61495
285,92.62763
286,85.61495
287,63.59637
288,63.01778
289,63.54683
290,65.4304
291,63.55328
292,65.4304
293,63.54352
294,63.1961
295,74.15667
296,97.32338
297,63.11005
298,63.34934
299,60.98824
300,61.76048
301,61.76048
302,63.34934
303,68.56706
304,69.21404
305,69.21404
306,69.21404
307,88.78084
308,72.80707
309,74.2786
310,80.90652
311,71.76715
312,65.4304
313,63.34934
314,63.58409
315,63.34934
316,63.1961
317,63.11005
318,70.45804
319,75.13013
320,65.4304
321,62.70285
322,69.31572
323,63.34934
324,61.76048
325,61.76048
326,61.19088
327,63.01778
328,72.63732
329,69.21404
330,69.50079
331,85.61495
332,74.31614
333,78.2544
334,106.3348
335,85.37884
336,65.4304
337,69.21404
338,69.21404
339,65.4304
340,63.11005
341,63.01778
342,68.35179
343,69.21404
344,68.35179
345,65.4304
346,69.21404
347,61.76048
348,62.6408
349,63.11005
350,68.35179
351,65.4304
352,69.32085
353,69.21404
354,69.21404
355,74.31614
356,69.21404
357,74.31614
358,79.54681
359,74.42315
360,63.1961
361,63.1961
362,64.88584
363,64.89532
364,63.1961
365,63.1961
366,74.16227
367,99.3134
368,69.21404
369,63.1961
370,62.1557
371,44.59766
372,59.31767
373,61.76048
374,63.01778
375,63.11005
376,69.21404
377,69.21404
378,75.89649
379,79.99458
380,79.94572
381,80.10385
382,115.59891
383,84.87987
384,63.11005
385,63.11005
386,63.09565
387,63.11005
388,63.59179
389,65.4304
390,74.31614
391,78.55504
392,69.82761
393,62.39283
394,63.11005
395,59.31097
396,60.98824
397,61.76048
398,63.11005
399,63.61819
400,65.4304
401,79.04963
402,74.31614
403,82.47182
404,74.31614
405,80.63287
406,96.64362
407,89.53237
408,63.59501
409,63.34934
410,63.34934
411,64.41586
412,63.73732
413,63.11005
414,63.1961
415,73.90716
416,73.57757
417,61.76048
418,63.1961
419,63.11005
420,61.76048
421,62.1557
422,63.11005
423,62.1557
424,63.34934
425,69.21404
426,69.21404
427,74.31614
428,74.31614
429,74.31614
430,74.31614
431,69.21404
432,63.11005
433,63.34934
434,69.21404
435,69.21404
436,69.21404
437,65.4304
438,63.1961
439,63.46667
440,65.4304
441,62.1557
442,61.76048
443,34.38978
444,47.55531
445,48.93752
446,48.96585
447,55.31746
448,61.76048
449,70.51643
450,72.36002
451,84.64808
452,77.46664
453,84.43335
454,77.54928
455,63.34934
456,63.11005
457,63.1961
458,63.1961
459,63.1961
460,63.33369
461,63.11005
462,74.73896
463,97.96271
464,74.31614
465,61.76048
466,63.01778
467,59.61022
468,60.98824
469,61.76048
470,61.76048
471,61.76048
472,65.4304
473,70.4435
474,69.21404
475,82.77086
476,76.72276
477,74.31614
478,102.42128
479,84.51136
480,63.34934
481,65.4304
482,65.15458
483,65.36849
484,65.4304
485,63.1961
486,77.75468
487,87.87178
488,69.62048
489,61.76048
490,65.4304
491,63.01778
492,63.1961
493,63.01778
494,61.76048
495,61.76048
496,63.54704
497,83.12893
498,74.31614
499,91.16842
500,80.8992
501,82.09117
502,73.10763
503,70.36438
504,63.01778
505,63.59558
506,64.89532
507,64.7393
508,65.4304
509,63.58693
510,69.21404
511,79.57507
512,69.21404
513,63.11005
514,70.64865
515,63.01778
516,62.6408
517,63.1961
518,65.4304
519,65.4304
520,69.21404
521,81.06213
522,69.21404
523,74.31614
524,74.31614
525,74.31614
526,75.00624
527,69.21404
528,63.11005
529,63.1961
530,63.11005
531,63.11005
532,63.11005
533,62.16783
534,64.89532
535,100.90036
536,70.66548
537,64.89532
538,63.1961
539,60.83169
540,60.83169
541,61.19088
542,61.19088
543,63.11005
544,85.61495
545,74.31614
546,69.21404
547,80.67876
548,71.15089
549,69.21404
550,85.61495
551,70.2641
552,63.1961
553,63.34934
554,69.21404
555,65.4304
556,63.11005
557,63.11005
558,73.10763
559,81.94204
560,69.0341
561,62.6408
562,69.21404
563,63.11005
564,63.1961
565,68.07919
566,69.21404
567,63.1961
568,67.50092
569,69.21404
570,69.21404
571,70.4435
572,68.56706
573,77.43171
574,85.61495
575,75.21509
576,63.11005
577,63.1961
578,65.4304
579,65.4304
580,63.34934
581,63.1961
582,63.11005
583,63.11005
584,63.58483
585,62.1557
586,85.61495
587,63.1961
588,62.6408
589,62.6408
590,63.11005
591,63.11005
592,63.1961
593,68.35179
594,70.62148
595,74.31614
596,80.50449
597,78.26793
598,84.08085
599,65.4304
600,63.11005
601,63.611
602,65.4304
603,64.89532
604,63.56711
605,65.4304
606,63.57102
607,63.11005
608,63.11005
609,63.01778
610,63.1961
611,61.52881
612,60.83169
613,60.83169
614,61.1448
615,60.83169
616,63.01778
617,69.21404
618,74.31614
619,74.31614
620,94.28114
621,89.06501
622,85.98174
623,63.1961
624,63.11005
625,63.11005
626,63.11005
627,63.11005
628,62.1557
629,62.6408
630,63.34934
631,79.79466
632,85.61495
633,62.6408
634,63.1961
635,61.76048
636,63.11005
637,71.13849
638,63.34934
639,63.1961
640,69.21404
641,72.74458
642,68.56706
643,78.95015
644,84.51352
645,115.30072
646,80.70631
647,74.31614
648,63.11005
649,64.89532
650,64.89532
651,64.89532
652,64.89532
653,63.34934
654,69.21404
655,74.31614
656,74.31614
657,63.34934
658,83.1261
659,67.66339
660,65.4304
661,63.34934
662,63.1961
663,69.21404
664,69.21404
665,69.60663
666,73.62248
667,77.12756
668,72.62279
669,85.61495
670,86.73339
671,72.12847
672,63.62569
673,65.4304
674,63.56545
675,65.4304
676,65.4304
677,63.1961
678,65.4304
679,99.3134
680,65.77283
681,63.1961
682,63.34934
683,63.11005
684,62.6408
685,62.6408
686,63.1961
687,63.1961
688,65.4304
689,69.21404
690,65.4304
691,65.4304
692,65.4304
693,74.31614
694,69.21404
695,70.09907
696,62.1557
697,65.4304
698,63.11005
699,63.01778
700,63.11005
701,63.1961
702,63.59358
703,75.43784
704,74.77044
705,63.1961
706,88.69492
707,69.21404
708,69.21404
709,63.34934
710,63.1961
711,63.34934
712,65.4304
713,69.21404
714,69.21404
715,69.21404
716,69.21404
717,85.61495
718,74.06228
719,71.11808
720,63.1961
721,65.4304
722,63.57555
723,63.58758
724,63.54372
725,64.89532
726,63.54898
727,70.4435
728,99.3134
729,63.61219
730,65.4304
731,63.11005
732,62.1557
733,63.11005
734,63.11005
735,63.01778
736,63.11005
737,74.42784
738,69.21404
739,79.31309
740,80.64886
741,84.29916
742,73.97862
743,65.4304
744,63.59302
745,60.77551
746,60.81364
747,60.94737
748,60.94737
749,59.94465
750,59.49554
751,59.49554
752,59.49554
753,58.71391
754,60.91152
755,59.06037
756,59.06037
757,58.71391
758,29.88936
759,26.53524
760,58.71391
761,67.53386
762,72.495
763,95.86851
764,82.40387
765,71.74973
766,81.8091
767,73.42984
768,60.94737
769,60.94737
770,60.94737
771,63.14962
772,63.14962
773,61.09507
774,60.77551
775,59.49554
776,59.06037
777,46.92796
778,59.49554
779,33.68718
780,26.39649
781,26.2065
782,26.2065
783,26.2065
784,41.85425
785,63.14962
786,71.74973
787,79.52253
788,95.86851
789,85.33666
790,88.14322
791,66.79916
792,60.91152
793,61.09507
794,61.73031
795,63.14962
796,62.50155
797,63.14962
798,70.54122
799,82.40387
800,82.40387
801,60.94737
802,63.14962
803,60.94737
804,62.01002
805,60.94737
806,60.41219
807,60.41219
808,60.94737
809,73.17483
810,65.96747
811,66.79916
812,68.02821
813,71.2089
814,67.38242
815,66.79916
816,60.77551
817,61.09507
818,60.94737
819,60.94737
820,61.02539
821,60.94737
822,65.96747
823,71.74973
824,65.96747
825,60.94737
826,66.79916
827,59.94465
828,59.06037
829,59.06037
830,59.94465
831,60.41219
832,63.14962
833,77.36626
834,65.30746
835,66.79916
836,71.97633
837,74.88204
838,74.60086
839,65.96747
840,60.94737
841,60.94737
842,61.5509
843,60.94737
844,60.94737
845,60.94737
846,70.98304
847,79.79654
848,83.11485
849,60.94737
850,63.14962
851,60.41219
852,59.49554
853,59.49554
854,59.49554
855,60.41219
856,74.86249
857,71.74973
858,65.96747
859,66.79916
860,66.79916
861,71.74973
862,67.52346
863,65.96747
864,60.9193
865,61.09507
866,60.94737
867,63.14962
868,62.63351
869,61.84234
870,67.10494
871,66.79916
872,67.51306
873,60.94737
874,65.77119
875,60.41219
876,60.41219
877,59.49554
878,59.49554
879,60.41219
880,2088.46803
881,68.28833
882,65.42343
883,66.79916
884,66.79916
885,69.77863
886,70.38736
887,66.79916
888,60.91152
889,62.04962
890,61.88776
891,62.38471
892,63.14962
893,63.14962
894,77.6198
895,102.64105
896,71.74973
897,60.77551
898,61.05482
899,60.77551
900,60.94737
901,60.41219
902,60.77551
903,60.94737
904,61.09507
905,66.82805
906,66.79916
907,73.36549
908,66.79916
909,95.86851
910,73.02864
911,72.65816
912,65.96747
913,63.14962
914,63.14962
915,63.14962
916,63.14962
917,60.94737
918,60.94737
919,63.14962
920,60.91152
921,53.1091
922,59.06037
923,53.16367
924,46.94153
925,26.68354
926,26.2065
927,18.5051
928,36.56045
929,66.79916
930,72.22381
931,80.64019
932,83.4515
933,69.52375
934,86.21914
935,71.74973
936,62.30763
937,68.08119
938,65.33946
939,66.79916
940,66.79916
941,63.33109
942,61.09507
943,60.94737
944,60.91152
945,34.63218
946,59.49554
947,59.06037
948,34.8301
949,26.30191
950,28.31684
951,58.71391
952,46.87435
953,67.0424
954,71.74973
955,113.80943
956,89.66809
957,73.80242
958,78.75485
959,66.79916
960,61.09507
961,63.14962
962,66.79916
963,66.79916
964,63.14962
965,63.14962
966,71.74973
967,81.09964
968,66.79916
969,60.41219
970,61.09507
971,59.49554
972,59.49554
973,59.49554
974,60.41219
975,60.94737
976,64.1165
977,71.74973
978,63.14962
979,67.98505
980,65.96747
981,65.96747
982,65.96747
983,65.62108
984,60.91152
985,60.91152
986,61.01725
987,60.94737
988,60.94737
989,61.48402
990,68.61238
991,78.9529
992,80.98426
993,60.94737
994,60.94737
995,60.91152
996,59.94465
997,59.49554
998,59.49554
999,60.94737
1000,60.41219
1001,70.26931
1002,66.79916
1003,73.00403
1004,66.79916
1005,71.74973
1006,70.54122
1007,66.79916
1008,61.09507
1009,60.91152
1010,60.41219
1011,59.94465
1012,59.94465
1013,60.94737
1014,63.14962
1015,63.14962
1016,60.94737
1017,59.06037
1018,38.08818
1019,26.68354
1020,2.91528
1021,0
1022,27.36018
1023,26.2065
1024,47.29244
1025,63.14962
1026,66.79916
1027,81.82859
1028,78.0129
1029,75.72532
1030,71.74973
1031,71.74973
1032,63.14962
1033,61.89037
1034,63.14962
1035,63.14962
1036,62.63077
1037,82.40387
1038,71.74973
1039,86.4169
1040,62.63351
1041,58.71391
1042,59.06037
1043,58.71391
1044,50.75604
1045,58.71391
1046,59.06037
1047,59.06037
1048,60.94737
1049,102.9486
1050,74.02182
1051,96.31669
1052,82.40387
1053,75.7771
1054,76.84278
1055,68.77015
1056,63.14962
1057,63.14962
1058,63.14962
1059,61.2766
1060,63.14962
1061,73.38908
1062,82.40387
1063,3972.95283
1064,60.91152
1065,59.49554
1066,53.24951
1067,47.06287
1068,59.06037
1069,59.06037
1070,59.49554
1071,60.91152
1072,66.79916
1073,77.25671
1074,67.24254
1075,95.04687
1076,93.38215
1077,83.43189
1078,4083.21887
1079,5056.05916
1080,5002.70656
1081,63.37147
1082,63.14962
1083,63.14962
1084,66.79916
1085,66.79916
1086,66.79916
1087,2102.21667
1088,60.91152
1089,59.94465
1090,46.85405
1091,33.72803
1092,30.53958
1093,28.46374
1094,53.08956
1095,60.94737
1096,62.55781
1097,66.79916
1098,77.62531
1099,66.79916
1100,66.79916
1101,82.40387
1102,80.10745
1103,66.79916
1104,63.14962
1105,61.09507
1106,60.94737
1107,60.91152
1108,63.14962
1109,63.14962
1110,66.79916
1111,5052.61419
1112,63.14962
1113,62.63351
1114,59.49554
1115,46.87475
1116,40.14307
1117,59.06037
1118,60.77551
1119,60.91152
1120,60.41219
1121,66.79916
1122,74.63438
1123,82.40387
1124,82.40387
1125,95.86851
1126,93.13051
1127,82.40387
1128,66.79916
1129,60.91152
1130,60.77551
1131,60.77551
1132,63.14962
1133,65.29722
1134,71.82661
1135,95.86851
1136,75.04341
1137,61.08158
1138,59.94465
1139,60.94737
1140,53.1311
1141,53.10997
1142,58.71391
1143,59.49554
1144,60.94737
1145,63.14962
1146,73.41742
1147,73.38146
1148,76.36602
1149,76.24307
1150,82.40387
1151,76.90705
1152,63.14962
1153,60.94737
1154,60.94737
1155,63.14962
1156,60.94737
1157,63.14962
1158,66.79916
1159,1822.44215
1160,60.91152
1161,40.37072
1162,39.56587
1163,58.71391
1164,28.46374
1165,42.16306
1166,35.34737
1167,33.68718
1168,58.71391
1169,67.6927
1170,66.79916
1171,71.84408
1172,71.74973
1173,66.79916
1174,87.44772
1175,66.79916
1176,73.41359
1177,63.14962
1178,61.03022
1179,61.09507
1180,60.94737
1181,63.14962
1182,81.42508
1183,72.09474
1184,63.14962
1185,59.06037
1186,59.06037
1187,60.94737
1188,59.49554
1189,59.49554
1190,59.49554
1191,58.71391
1192,59.49554
1193,66.79916
1194,66.79916
1195,71.74973
1196,72.93828
1197,71.74973
1198,79.62788
1199,95.86851
1200,66.79916
1201,61.04244
1202,60.94737
1203,60.94737
1204,61.09507
1205,61.50367
1206,66.79916
1207,82.40387
1208,66.79916
1209,60.41219
1210,59.94465
1211,60.94737
1212,59.49554
1213,59.49554
1214,59.49554
1215,59.49554
1216,60.94737
1217,69.17089
1218,79.62188
1219,78.51407
1220,81.0836
1221,75.65745
1222,78.19445
1223,71.74973
1224,63.9355
1225,60.94737
1226,61.02634
1227,61.02672
1228,61.04326
1229,63.14962
1230,71.74973
1231,82.40387
1232,63.14962
1233,59.49554
1234,59.49554
1235,61.09507
1236,60.41219
1237,59.49554
1238,59.49554
1239,59.49554
1240,60.77551
1241,66.00065
1242,68.44219
1243,66.6929
1244,66.79916
1245,71.74973
1246,70.54122
1247,71.74973
1248,66.79916
1249,63.14962
1250,61.00078
1251,66.79916
1252,60.98628
1253,60.91152
1254,60.91152
1255,63.14962
1256,59.49554
1257,59.49554
1258,59.49554
1259,59.49554
1260,59.49554
1261,53.13724
1262,58.71391
1263,59.49554
1264,59.49554
1265,63.14962
1266,71.74973
1267,90.28863
1268,85.27543
1269,71.74973
1270,70.02038
1271,63.14962
1272,61.88388
1273,61.09507
1274,61.66414
1275,60.94737
1276,61.09507
1277,60.94737
1278,60.94737
1279,60.54286
1280,59.06037
1281,58.86492
1282,60.91152
1283,60.91152
1284,60.91152
1285,59.94465
1286,60.77551
1287,60.94737
1288,117.01074
1289,67.95213
1290,66.79916
1291,71.74973
1292,71.74973
1293,71.74973
1294,66.79916
1295,60.94737
1296,59.94465
1297,60.91152
1298,60.91152
1299,60.94737
1300,60.94737
1301,60.94737
1302,59.50848
1303,66.79916
1304,61.09507
1305,69.92759
1306,67.54566
1307,70.54122
1308,66.79916
1309,66.00065
1310,66.79916
1311,62.56477
1312,66.79916
1313,71.74973
1314,65.36396
1315,66.79916
1316,73.43441
1317,82.40387
1318,82.40387
1319,66.13367
1320,60.41219
1321,59.12841
1322,59.69277
1323,60.94737
1324,60.91152
1325,60.41219
1326,60.91152
1327,169.69266
1328,66.79916
1329,60.91152
1330,56.85275
1331,59.06037
1332,58.71391
1333,59.06037
1334,58.71391
1335,59.49554
1336,60.94737
1337,66.79916
1338,66.79916
1339,66.79916
1340,66.79916
1341,72.93821
1342,66.79916
1343,61.09507
1344,59.49554
1345,60.91152
1346,60.94737
1347,60.94737
1348,60.94737
1349,60.91152
1350,60.94737
1351,63.14962
1352,88.32988
1353,59.49554
1354,53.08276
1355,59.06037
1356,46.94414
1357,28.46374
1358,37.50038
1359,58.71391
1360,58.71391
1361,60.94737
1362,66.79916
1363,63.14962
1364,73.005
1365,95.86851
1366,92.53016
1367,82.40387
1368,60.77551
1369,60.77551
1370,66.79916
1371,61.09507
1372,60.94737
1373,60.94737
1374,63.14962
1375,63.14962
1376,96.71503
1377,89.1393
1378,37.87638
1379,51.52007
1380,53.16863
1381,53.19687
1382,58.71391
1383,59.49554
1384,60.94737
1385,63.14962
1386,71.61496
1387,66.79916
1388,71.74973
1389,90.1067
1390,88.84952
1391,76.33205
1392,61.09507
1393,60.94737
1394,60.91152
1395,60.91152
1396,60.94737
1397,60.94737
1398,62.63351
1399,66.79916
1400,82.40387
1401,66.79916
1402,60.94737
1403,61.09507
1404,60.91152
1405,60.91152
1406,66.79916
1407,60.94737
1408,61.09507
1409,66.79916
1410,71.74973
1411,73.35994
1412,78.9747
1413,71.32291
1414,71.74973
1415,71.74973
1416,62.63351
1417,63.0019
1418,63.14962
1419,61.09507
1420,60.94737
1421,60.91152
1422,60.73747
1423,59.94465
1424,59.06037
1425,34.44574
1426,25.20158
1427,24.4353
1428,3.59401
1429,0
1430,2.91528
1431,28.46374
1432,53.1794
1433,59.94465
1434,67.7983
1435,74.11471
1436,87.27804
1437,85.31469
1438,73.01114
1439,71.74973
1440,61.01982
1441,59.86799
1442,59.69922
1443,59.89681
1444,59.89681
1445,59.86799
1446,59.69922
1447,59.89681
1448,58.45018
1449,58.45018
1450,59.86799
1451,59.69922
1452,59.86799
1453,58.88334
1454,59.69922
1455,59.82925
1456,60.01302
1457,71.98737
1458,62.55049
1459,68.56261
1460,84.14237
1461,100.93624
1462,75.47469
1463,69.35672
1464,59.34245
1465,59.89681
1466,59.34245
1467,58.88334
1468,59.69922
1469,58.88334
1470,59.69922
1471,60.16383
1472,62.09696
1473,68.53812
1474,62.09696
1475,60.01302
1476,62.09696
1477,62.09696
1478,62.09696
1479,60.01302
1480,60.01302
1481,70.56523
1482,59.89681
1483,64.23011
1484,64.81615
1485,70.56523
1486,74.19497
1487,64.81615
1488,60.01302
1489,58.20188
1490,58.13351
1491,58.45018
1492,59.34245
1493,59.69922
1494,90.41594
1495,72.68842
1496,138.73332
1497,70.56523
1498,57.56365
1499,57.73647
1500,58.07705
1501,58.45018
1502,58.07705
1503,58.45018
1504,62.29199
1505,65.6846
1506,65.6846
1507,69.35672
1508,65.6846
1509,66.79852
1510,100.93624
1511,65.6846
1512,59.86799
1513,58.45018
1514,58.45018
1515,59.69922
1516,59.55523
1517,58.07705
1518,65.6846
1519,65.6846
1520,65.6846
1521,58.03336
1522,57.73647
1523,58.07705
1524,39.0361
1525,45.92957
1526,57.69278
1527,58.07705
1528,58.45018
1529,65.6846
1530,65.6846
1531,64.25992
1532,64.28783
1533,69.35672
1534,94.27856
1535,65.6846
1536,59.86799
1537,59.86799
1538,59.34245
1539,59.34245
1540,58.45018
1541,58.45018
1542,60.01302
1543,62.53813
1544,72.85892
1545,94.3107
1546,45.72576
1547,49.05891
1548,58.07705
1549,56.04817
1550,58.45018
1551,59.69922
1552,61.13726
1553,65.6846
1554,69.64992
1555,65.6846
1556,73.79944
1557,72.06374
1558,94.27856
1559,75.90051
1560,60.01302
1561,59.89681
1562,59.89681
1563,59.69922
1564,59.86799
1565,59.86799
1566,62.09696
1567,65.6846
1568,73.90577
1569,62.09696
1570,59.69922
1571,59.89681
1572,59.34245
1573,59.86799
1574,62.09696
1575,59.89681
1576,59.86799
1577,62.836
1578,71.2542
1579,72.21856
1580,75.02534
1581,74.34398
1582,74.2773
1583,89.86535
1584,60.87506
1585,60.01302
1586,59.89681
1587,60.86287
1588,60.01302
1589,59.86799
1590,58.88334
1591,58.45018
1592,58.45018
1593,34.93066
1594,6.50828
1595,18.09667
1596,2.91528
1597,3.80061
1598,7.62567
1599,45.97133
1600,57.73647
1601,59.89681
1602,64.09505
1603,62.60089
1604,65.99475
1605,64.81615
1606,70.56523
1607,74.9713
1608,60.01302
1609,59.86799
1610,59.86799
1611,61.5896
1612,60.01302
1613,59.86799
1614,59.1384
1615,58.45018
1616,51.12633
1617,57.31966
1618,58.45018
1619,58.07705
1620,58.88334
1621,58.33193
1622,58.07705
1623,58.07705
1624,58.45018
1625,61.43037
1626,70.56523
1627,83.00798
1628,92.99784
1629,80.92183
1630,75.02795
1631,59.55193
1632,58.45018
1633,59.34245
1634,58.74661
1635,58.45018
1636,58.45018
1637,58.68939
1638,70.56523
1639,76.53782
1640,86.41254
1641,94.27856
1642,59.69922
1643,58.88334
1644,59.86799
1645,60.26406
1646,59.86799
1647,59.86799
1648,59.86799
1649,62.09696
1650,69.35672
1651,65.31837
1652,64.30852
1653,70.56523
1654,94.27856
1655,82.92265
1656,59.89681
1657,62.09696
1658,59.89681
1659,59.86799
1660,59.86799
1661,59.89681
1662,62.09696
1663,64.81615
1664,62.15003
1665,59.34245
1666,37.87638
1667,27.99934
1668,38.08818
1669,45.97444
1670,57.67472
1671,57.73647
1672,58.88334
1673,61.92792
1674,185.66645
1675,72.18308
1676,75.70288
1677,75.46029
1678,101.23858
1679,70.56523
1680,59.89681
1681,59.89681
1682,59.89681
1683,59.86799
1684,59.86799
1685,59.86799
1686,69.9379
1687,95.75708
1688,65.52492
1689,45.84181
1690,25.83751
1691,25.7421
1692,22.96165
1693,0
1694,0
1695,0
1696,51.89995
1697,59.86799
1698,59.89681
1699,60.01302
1700,69.69915
1701,60.01302
1702,72.31156
1703,60.01302
1704,59.69922
1705,58.88334
1706,59.69922
1707,59.69922
1708,58.45018
1709,58.45018
1710,59.86799
1711,99.3232
1712,59.86799
1713,59.86799
1714,45.82971
1715,46.24213
1716,25.83751
1717,30.25818
1718,57.35458
1719,58.45018
1720,73.63091
1721,59.86799
1722,59.89681
1723,73.67776
1724,80.92183
1725,60.01302
1726,72.65714
1727,64.81615
1728,73.30577
1729,59.69922
1730,59.86799
1731,59.89681
1732,64.26985
1733,59.86799
1734,70.56523
1735,77.11349
1736,63.19575
1737,59.89681
1738,52.66453
1739,34.38978
1740,57.73647
1741,58.45018
1742,59.81945
1743,65.28899
1744,60.01302
1745,64.86702
1746,68.96133
1747,69.87117
1748,64.86702
1749,64.86702
1750,72.37293
1751,67.64792
1752,80.79846
1753,61.5896
1754,59.86799
1755,59.86799
1756,59.86799
1757,60.01302
1758,70.92717
1759,76.96871
1760,62.09696
1761,59.89681
1762,45.75875
1763,51.96773
1764,57.73647
1765,58.07705
1766,57.88492
1767,58.07705
1768,59.34245
1769,61.5896
1770,65.6846
1771,69.35672
1772,69.82354
1773,79.82645
1774,76.36101
1775,81.93471
1776,70.56523
1777,62.09696
1778,59.89681
1779,62.09696
1780,61.06939
1781,60.01302
1782,59.89681
1783,62.03882
1784,59.69922
1785,59.89681
1786,57.73647
1787,58.45018
1788,58.07705
1789,58.07705
1790,58.88334
1791,62.09696
1792,66.58682
1793,66.72455
1794,65.6846
1795,108.07243
1796,70.77012
1797,77.65424
1798,70.00966
1799,74.8357
1800,77.92669
1801,60.01302
1802,61.5896
1803,59.89681
1804,60.01302
1805,65.6846
1806,65.07046
1807,70.46369
1808,60.01302
1809,59.86799
1810,58.45018
1811,57.73647
1812,58.88334
1813,58.45018
1814,57.73647
1815,58.07705
1816,66.12351
1817,65.6846
1818,67.80589
1819,62.09696
1820,65.6846
1821,70.56523
1822,106.8355
1823,70.56523
1824,70.56523
1825,62.09696
1826,60.01302
1827,62.09696
1828,60.01302
1829,59.34245
1830,60.01302
1831,65.6846
1832,62.09696
1833,59.86799
1834,58.45018
1835,58.45018
1836,58.45018
1837,58.45018
1838,59.94453
1839,62.09696
1840,62.09696
1841,65.6846
1842,76.51326
1843,64.86702
1844,72.22717
1845,77.97298
1846,80.92183
1847,78.48506
1848,69.35672
1849,68.6502
1850,64.30775
1851,62.09696
1852,62.09696
1853,60.01302
1854,142.0113
1855,60.01302
1856,60.01302
1857,59.86799
1858,58.45018
1859,58.07705
1860,57.73647
1861,58.07705
1862,58.45018
1863,58.08163
1864,62.09696
1865,65.6846
1866,65.6846
1867,62.09696
1868,72.23607
1869,75.23278
1870,80.92183
1871,80.49962
1872,81.76372
1873,61.5896
