Interval,RT_CISD
401,1784.43272
402,2371.53104
403,98.23963
404,79.46236
405,4064.9209
406,1969.66215
407,1844.14619
408,62.82676
409,59.65764
410,62.85273
411,64.17848
412,63.59913
413,59.52629
414,64.66512
415,66.00444
416,66.00444
417,54.42068
418,49.11518
419,42.98373
420,33.20962
421,37.58
422,51.09524
423,54.7599
424,66.00444
425,68.98516
426,6000
427,88.84933
428,2309.26846
429,90.34551
430,70.87515
431,69.63675
432,65.39351
433,65.22688
434,66.00444
435,66.00444
436,66.00444
437,66.00444
438,66.00444
439,69.60101
440,66.3853
441,41.86615
442,36.22786
443,30.45729
444,29.33508
445,28.69151
446,28.63295
447,34.04924
448,59.00909
449,65.076
450,84.41999
451,80.62577
452,3315.6681
453,4066.00432
454,69.5767
455,66.93129
456,64.04074
457,65.89345
458,62.91542
459,63.79361
460,64.07593
461,64.92078
462,89.4467
463,95.40892
464,67.30756
465,60.20781
466,54.92626
467,35.73346
468,46.04055
469,44.16319
470,48.21739
471,55.56795
472,66.00444
473,82.69407
474,1076.27033
475,178.19879
476,77.92819
477,80.90805
478,97.82856
479,72.39099
480,65.31412
481,64.92078
482,64.42056
483,64.38375
484,64.92078
485,64.92078
486,1095.45259
487,90.1918
488,69.27014
489,62.21858
490,56.33445
491,46.44276
492,41.59718
493,41.32069
494,42.39413
495,51.01854
496,61.40324
497,1625.88265
498,76.85279
499,3545.48766
500,85.08899
501,81.0565
502,66.00444
503,66.81378
504,59.93703
505,62.33622
506,63.79313
507,63.43476
508,64.60256
509,64.54726
510,67.20188
511,72.69095
512,65.17254
513,60.55347
514,59.9486
515,51.6566
516,50.75634
517,50.926
518,56.18285
519,59.4435
520,64.85655
521,78.84061
522,70.16719
523,82.21138
524,71.60552
525,69.01316
526,66.01731
527,63.70062
528,60.79014
529,61.40724
530,60.10097
531,60.74284
532,61.8956
533,63.38959
534,70.68309
535,103.94427
536,65.31412
537,62.17717
538,57.43139
539,39.40834
540,38.68026
541,39.56795
542,40.43033
543,51.44874
544,56.37773
545,64.83346
546,68.21092
547,77.40976
548,68.03567
549,68.47156
550,83.03241
551,78.27229
552,63.63295
553,64.58276
554,64.3352
555,61.0604
556,62.85273
557,64.92078
558,86.26815
559,88.791
560,66.60511
561,56.94249
562,56.35652
563,51.99191
564,51.95012
565,37.60041
566,42.8727
567,50.75634
568,61.43848
569,66.23468
570,88.97777
571,114.38606
572,84.26824
573,86.59111
574,1962.85927
575,1947.6373
576,60.93333
577,62.91048
578,61.66351
579,63.8686
580,62.35209
581,61.5679
582,63.56885
583,66.23892
584,82.79035
585,61.37255
586,60.29856
587,38.12423
588,28.81204
589,30.62384
590,38.93201
591,60.19543
592,62.13365
593,64.92078
594,78.86195
595,4066.00432
596,84.70113
597,77.91217
598,1943.01883
599,64.16981
600,58.8782
601,58.82766
602,60.21713
603,62.974
604,62.29702
605,61.81288
606,61.85507
607,56.3931
608,57.73653
609,46.76271
610,45.88656
611,38.42599
612,32.78841
613,31.09372
614,41.7061
615,48.79368
616,55.32632
617,61.81381
618,2366.48971
619,78.07664
620,69.93028
621,64.92078
622,64.92078
623,60.18055
624,58.80131
625,59.82807
626,59.41298
627,60.53626
628,60.92625
629,62.12763
630,4556.08307
631,99.16343
632,1957.26531
633,64.93175
634,60.31711
635,58.50666
636,50.6732
637,55.08401
638,56.1585
639,59.28176
640,63.32204
641,1941.27862
642,75.14798
643,1971.12573
644,82.665
645,76.96654
646,1937.81953
647,67.50236
648,58.19879
649,61.29658
650,61.28369
651,62.34442
652,60.72416
653,60.72478
654,80.91679
655,96.66876
656,74.57683
657,59.01314
658,56.57437
659,46.89757
660,43.64133
661,39.16594
662,49.58587
663,52.66347
664,64.92078
665,64.30975
666,70.4167
667,3309.82872
668,69.70416
669,66.00444
670,64.89805
671,62.00217
672,59.24503
673,60.28443
674,62.35299
675,62.85273
676,62.53836
677,64.7065
678,87.19618
679,78.28667
680,64.35123
681,59.33217
682,57.59911
683,48.06948
684,35.37011
685,34.35059
686,49.24714
687,54.49147
688,62.71273
689,67.75561
690,63.74226
691,2011.16422
692,1786.1438
693,1992.87324
694,61.69136
695,63.27463
696,54.21154
697,59.05834
698,61.6298
699,59.26007
700,59.63406
701,58.30651
702,64.69803
703,70.35898
704,1804.14713
705,66.40013
706,61.52144
707,58.58254
708,57.68585
709,56.35061
710,54.86145
711,58.33676
712,69.99646
713,67.66342
714,1782.44659
715,80.42463
716,2019.6446
717,94.67073
718,66.00444
719,65.04757
720,62.18935
721,63.35056
722,63.75971
723,63.02481
724,63.89826
725,64.27176
726,64.92078
727,70.51727
728,1806.62386
729,64.92078
730,55.16934
731,50.58895
732,53.28504
733,53.93523
734,55.40777
735,58.7557
736,59.516
737,68.44101
738,3303.94639
739,91.88606
740,87.05851
741,79.31586
742,64.42946
743,65.40115
744,63.79881
745,58.89532
746,61.19144
747,60.47108
748,58.77301
749,58.77301
750,56.57647
751,55.15619
752,55.53149
753,52.91697
754,36.75883
755,26.57199
756,23.99684
757,20.61685
758,21.20343
759,26.42651
760,53.96996
761,75.32324
762,83.04699
763,93.68378
764,76.34687
765,61.94811
766,62.37096
767,61.49059
768,57.94687
769,56.49093
770,60.62129
771,61.48693
772,61.24141
773,59.8059
774,58.71018
775,58.29501
776,52.09574
777,39.85692
778,35.47904
779,18.95731
780,10.31123
781,17.63373
782,20.5797
783,25.30605
784,42.04303
785,73.00701
786,1780.9047
787,80.98842
788,93.57672
789,84.18561
790,1632.99368
791,70.21509
792,60.50881
793,61.53076
794,61.30715
795,61.63836
796,62.07761
797,62.60439
798,68.63635
799,95.38806
800,68.42937
801,58.8911
802,53.92695
803,37.8584
804,36.50866
805,36.04126
806,44.65923
807,53.32434
808,58.09539
809,65.85505
810,67.15441
811,1049.96497
812,1052.85339
813,65.57139
814,65.12472
815,63.64873
816,59.03328
817,60.91508
818,57.51808
819,57.29109
820,56.9629
821,58.20745
822,64.01452
823,77.56151
824,58.63334
825,57.79178
826,52.67792
827,45.0649
828,36.54412
829,33.70709
830,47.92709
831,52.87638
832,62.13799
833,81.91384
834,73.41948
835,86.179
836,73.78939
837,76.98499
838,110.00096
839,63.22571
840,59.1803
841,58.0619
842,56.23179
843,55.85262
844,56.14457
845,56.61113
846,62.60439
847,63.64873
848,73.90812
849,68.49299
850,56.33839
851,52.438
852,47.10827
853,47.30485
854,44.6106
855,53.44069
856,74.02007
857,80.58217
858,79.45696
859,81.98756
860,67.22526
861,74.09109
862,71.19245
863,62.95374
864,59.54075
865,56.61113
866,53.87778
867,54.52188
868,56.65424
869,56.61113
870,60.50881
871,64.3548
872,63.48472
873,3451.49833
874,56.83664
875,46.39128
876,45.17301
877,44.2532
878,53.30281
879,53.64389
880,68.34459
881,1775.5866
882,68.77872
883,4163.64861
884,68.0261
885,65.84348
886,76.69574
887,72.01366
888,61.39045
889,62.60439
890,60.82187
891,60.68264
892,62.60439
893,61.94811
894,124.93502
895,75.00043
896,62.60439
897,58.07076
898,55.00657
899,39.49451
900,36.67953
901,36.36974
902,50.69387
903,56.3345
904,58.83501
905,63.88349
906,75.52399
907,76.90627
908,3515.96485
909,88.31687
910,67.24804
911,69.26301
912,65.89778
913,62.50867
914,60.50881
915,60.62298
916,57.17263
917,60.45554
918,60.50881
919,60.03186
920,50.04352
921,38.01599
922,26.15772
923,14.9343
924,8.3527
925,5.61295
926,9.50973
927,10.34921
928,27.66866
929,58.12788
930,66.08405
931,4205.73402
932,4162.60451
933,66.45304
934,68.68447
935,62.53005
936,61.02226
937,62.60439
938,61.16095
939,61.32068
940,61.36212
941,60.50881
942,61.59066
943,62.42273
944,49.61916
945,33.64479
946,28.36365
947,26.11757
948,20.90291
949,13.86652
950,19.8096
951,25.30293
952,33.14772
953,63.25089
954,81.08407
955,90.92572
956,4083.32747
957,72.42824
958,75.27448
959,110.74843
960,61.83039
961,66.16445
962,70.73301
963,62.64859
964,63.62733
965,63.0683
966,68.24825
967,74.98341
968,64.19349
969,57.61517
970,49.56217
971,52.43852
972,48.36981
973,47.91922
974,53.58585
975,56.53208
976,60.05093
977,1776.45374
978,68.96815
979,84.30924
980,65.51994
981,64.02304
982,62.60439
983,62.41137
984,60.89797
985,62.09139
986,61.34565
987,62.60439
988,63.64873
989,61.59916
990,75.64197
991,82.6224
992,66.76378
993,57.07076
994,53.92135
995,38.41832
996,36.90009
997,36.53942
998,35.92162
999,50.91819
1000,59.89113
1001,69.83137
1002,64.40025
1003,3314.47184
1004,76.10912
1005,71.43564
1006,71.89054
1007,68.67206
1008,64.57066
1009,60.50881
1010,59.34004
1011,59.18372
1012,59.594
1013,60.50881
1014,66.00646
1015,67.61139
1016,57.71681
1017,34.01234
1018,28.27474
1019,30.28708
1020,28.89688
1021,27.84926
1022,28.00759
1023,28.85312
1024,46.90424
1025,69.23907
1026,69.58702
1027,3304.59281
1028,75.27003
1029,66.14491
1030,75.12968
1031,1574.49876
1032,70.80763
1033,62.23467
1034,62.60439
1035,62.60439
1036,62.60439
1037,77.23155
1038,82.24653
1039,2394.16067
1040,57.80944
1041,48.89241
1042,34.15557
1043,33.40253
1044,46.27917
1045,36.78655
1046,56.62186
1047,60.31706
1048,65.01012
1049,1846.45916
1050,66.70566
1051,4063.64861
1052,77.06876
1053,66.38583
1054,62.47855
1055,61.80906
1056,62.96631
1057,62.60439
1058,60.52496
1059,61.4999
1060,62.60439
1061,64.75587
1062,62.69256
1063,63.71221
1064,57.68288
1065,32.87303
1066,29.24278
1067,11.85809
1068,19.43867
1069,21.93754
1070,24.35755
1071,33.53413
1072,51.32802
1073,63.7649
1074,77.00021
1075,81.88209
1076,75.85691
1077,73.45955
1078,1917.96319
1079,80.58962
1080,63.64873
1081,63.43057
1082,59.20005
1083,56.61113
1084,57.56654
1085,60.57606
1086,62.60439
1087,62.60439
1088,46.01832
1089,46.20913
1090,31.89431
1091,34.47699
1092,34.18043
1093,30.89027
1094,36.17282
1095,29.60444
1096,43.99763
1097,65.0088
1098,68.53324
1099,64.98877
1100,64.2333
1101,69.01875
1102,65.77752
1103,62.60439
1104,63.36818
1105,63.73547
1106,60.68733
1107,60.50881
1108,60.38745
1109,62.60439
1110,69.32497
1111,79.73275
1112,53.19599
1113,39.93064
1114,35.46957
1115,32.2166
1116,36.11653
1117,37.47612
1118,37.8801
1119,38.40628
1120,37.74441
1121,67.57947
1122,69.68776
1123,65.12472
1124,66.21517
1125,71.79129
1126,63.99739
1127,62.60439
1128,61.46316
1129,59.93186
1130,59.87047
1131,59.66664
1132,62.02155
1133,65.44313
1134,66.35564
1135,65.95717
1136,51.39856
1137,38.71903
1138,34.71465
1139,32.81432
1140,31.36092
1141,39.33536
1142,42.81897
1143,40.80102
1144,45.17301
1145,1768.67082
1146,66.42145
1147,83.07408
1148,80.88859
1149,64.49147
1150,1944.48356
1151,73.42247
1152,66.0307
1153,66.97447
1154,64.38748
1155,62.60439
1156,59.84719
1157,61.25404
1158,62.60439
1159,65.06774
1160,53.61394
1161,33.32236
1162,18.94374
1163,17.8314
1164,15.47514
1165,22.20553
1166,23.16595
1167,31.7322
1168,52.7153
1169,73.19087
1170,61.92095
1171,81.69824
1172,77.94095
1173,62.60439
1174,1951.20286
1175,63.72558
1176,60.23498
1177,57.39857
1178,58.32662
1179,57.56593
1180,56.83785
1181,59.89436
1182,755.68029
1183,757.69594
1184,57.68164
1185,54.09436
1186,51.44497
1187,32.74775
1188,32.07775
1189,31.1391
1190,31.35787
1191,31.83149
1192,44.93865
1193,60.20865
1194,61.93854
1195,77.46741
1196,83.21344
1197,74.35193
1198,1953.93687
1199,1942.49001
1200,57.87369
1201,56.72245
1202,57.13482
1203,58.35213
1204,58.99014
1205,60.50881
1206,85.99693
1207,2102.04529
1208,60.50881
1209,55.24145
1210,57.90308
1211,51.36142
1212,46.92583
1213,38.13688
1214,53.19701
1215,56.57962
1216,59.73364
1217,68.18032
1218,78.61335
1219,4063.64861
1220,79.11812
1221,62.60439
1222,59.18554
1223,60.17682
1224,59.63208
1225,57.73391
1226,60.25495
1227,60.2093
1228,58.3719
1229,62.45564
1230,79.97946
1231,96.89962
1232,59.17621
1233,52.55865
1234,53.3041
1235,54.38451
1236,46.43455
1237,42.04025
1238,42.05877
1239,44.56002
1240,58.09989
1241,62.528
1242,1864.75613
1243,67.32426
1244,91.05977
1245,91.05977
1246,85.89543
1247,1845.38542
1248,74.89001
1249,63.64873
1250,62.60439
1251,63.64873
1252,62.60439
1253,62.60439
1254,66.23384
1255,63.64873
1256,45.11928
1257,37.90005
1258,37.69815
1259,32.40333
1260,35.34817
1261,34.21815
1262,37.38053
1263,51.32876
1264,62.08531
1265,70.00344
1266,66.34155
1267,85.42254
1268,74.40648
1269,61.72995
1270,61.74554
1271,60.48459
1272,60.13354
1273,60.28968
1274,61.53786
1275,61.33484
1276,61.068
1277,60.7595
1278,61.17847
1279,60.31637
1280,49.45914
1281,46.66999
1282,45.89225
1283,37.226
1284,38.59484
1285,39.67155
1286,48.08209
1287,48.27417
1288,54.06365
1289,80.37341
1290,65.83162
1291,72.91835
1292,63.05727
1293,58.66048
1294,57.1364
1295,56.57819
1296,51.71221
1297,55.11357
1298,56.05614
1299,54.45352
1300,53.82644
1301,53.87302
1302,57.25154
1303,76.10434
1304,69.25303
1305,57.94235
1306,73.17083
1307,57.49616
1308,60.30482
1309,69.1243
1310,70.43861
1311,76.17571
1312,77.34143
1313,1612.10084
1314,63.0236
1315,107.40519
1316,69.06081
1317,60.50881
1318,58.43263
1319,58.2116
1320,57.76159
1321,57.18534
1322,55.08027
1323,54.82679
1324,54.4611
1325,56.93509
1326,56.61113
1327,75.48996
1328,55.39075
1329,53.84017
1330,50.4758
1331,51.62009
1332,45.80564
1333,44.86568
1334,46.72691
1335,50.28198
1336,56.61113
1337,63.64873
1338,82.29228
1339,71.65187
1340,63.64873
1341,63.66752
1342,62.60439
1343,59.22185
1344,56.63934
1345,56.5718
1346,53.61375
1347,51.81146
1348,50.27324
1349,52.26592
1350,53.79488
1351,59.85523
1352,55.12393
1353,47.90547
1354,35.5522
1355,30.23175
1356,33.92833
1357,31.71094
1358,37.74859
1359,52.68861
1360,58.62661
1361,75.20528
1362,83.35707
1363,3285.82279
1364,4062.60451
1365,94.53197
1366,66.52911
1367,63.44285
1368,60.53486
1369,59.94467
1370,62.60439
1371,62.0198
1372,60.45256
1373,60.50881
1374,72.5011
1375,83.13967
1376,62.60439
1377,50.72037
1378,49.25272
1379,31.74457
1380,32.00701
1381,28.88222
1382,26.07618
1383,27.80584
1384,50.43752
1385,60.18122
1386,68.31784
1387,3368.33926
1388,2810.63578
1389,62.60439
1390,60.03948
1391,60.24151
1392,58.81216
1393,60.50844
1394,56.78037
1395,54.90034
1396,59.35765
1397,59.20436
1398,86.31408
1399,4230.58638
1400,63.64873
1401,56.87465
1402,57.80764
1403,58.76786
1404,57.58149
1405,57.42347
1406,57.42367
1407,57.2839
1408,60.32847
1409,66.17646
1410,86.89608
1411,78.7218
1412,82.35557
1413,82.27924
1414,66.23653
1415,62.91414
1416,62.69164
1417,62.86878
1418,60.50881
1419,56.2534
1420,56.35023
1421,57.5179
1422,56.61113
1423,56.17986
1424,28.2502
1425,14.75078
1426,11.61726
1427,9.18469
1428,9.41744
1429,8.333
1430,10.32738
1431,19.6759
1432,30.06926
1433,57.60058
1434,67.94981
1435,4063.84428
1436,4098.47769
1437,77.39165
1438,67.21289
1439,63.64873
1440,61.94811
1441,60.2536
1442,60.83833
1443,61.83649
1444,60.75522
1445,60.60408
1446,60.39021
1447,61.16224
1448,55.33431
1449,54.41807
1450,56.89964
1451,49.65884
1452,55.51355
1453,42.54349
1454,52.64977
1455,60.0332
1456,61.27575
1457,60.73217
1458,73.55438
1459,109.56531
1460,81.82783
1461,62.1074
1462,60.10985
1463,57.24894
1464,53.13186
1465,55.96084
1466,56.73293
1467,56.97933
1468,56.11468
1469,55.63771
1470,61.53529
1471,60.51519
1472,56.70349
1473,54.18732
1474,61.53529
1475,54.64924
1476,57.29295
1477,59.46707
1478,57.33375
1479,57.37099
1480,69.59997
1481,1942.75649
1482,63.17997
1483,75.73191
1484,61.53529
1485,61.53529
1486,64.06799
1487,60.21635
1488,57.30568
1489,56.31338
1490,58.27275
1491,57.0612
1492,56.52197
1493,56.20266
1494,66.05197
1495,64.06799
1496,56.73552
1497,56.74384
1498,51.60329
1499,49.55523
1500,46.76882
1501,46.36169
1502,51.48332
1503,54.37209
1504,56.45812
1505,62.41297
1506,68.0167
1507,3297.50174
1508,73.11388
1509,64.11641
1510,63.95151
1511,62.68773
1512,56.94316
1513,58.72597
1514,59.18322
1515,56.85922
1516,55.30955
1517,57.97965
1518,89.17131
1519,61.9228
1520,54.36817
1521,36.3861
1522,31.7344
1523,28.31955
1524,26.27945
1525,31.31771
1526,33.84657
1527,44.78335
1528,56.64905
1529,64.60007
1530,2374.07151
1531,85.21635
1532,63.54732
1533,62.7566
1534,1772.4326
1535,65.10911
1536,59.46707
1537,59.43443
1538,61.53529
1539,60.85677
1540,59.03572
1541,58.97793
1542,77.55282
1543,77.6138
1544,56.91523
1545,47.01322
1546,49.28866
1547,40.33913
1548,35.88003
1549,31.48861
1550,38.69179
1551,43.86747
1552,58.20108
1553,63.46994
1554,4062.56136
1555,3286.37553
1556,2369.77166
1557,74.9275
1558,73.76536
1559,73.66062
1560,57.93574
1561,57.72835
1562,60.12958
1563,62.56148
1564,1771.01622
1565,60.38178
1566,81.5155
1567,74.83628
1568,57.24866
1569,52.54343
1570,47.36293
1571,56.30781
1572,55.83413
1573,56.94472
1574,57.07759
1575,60.52893
1576,59.4731
1577,77.48485
1578,82.48058
1579,175.65199
1580,1992.22767
1581,77.56879
1582,74.15123
1583,64.45668
1584,61.89886
1585,61.53529
1586,59.44322
1587,60.21428
1588,60.03296
1589,59.30025
1590,58.93353
1591,59.90398
1592,42.40955
1593,27.01729
1594,10.23527
1595,11.44161
1596,11.66544
1597,12.3991
1598,20.05055
1599,27.77144
1600,33.67904
1601,61.01
1602,80.50367
1603,87.55411
1604,4062.82861
1605,61.37651
1606,61.97728
1607,61.49854
1608,58.83069
1609,59.27174
1610,59.55702
1611,60.37026
1612,61.53529
1613,61.53529
1614,60.7382
1615,58.59083
1616,45.86246
1617,31.40121
1618,30.4543
1619,27.25855
1620,20.7165
1621,20.14122
1622,26.97906
1623,29.9515
1624,43.91287
1625,72.92069
1626,76.02799
1627,103.99963
1628,65.60256
1629,62.08876
1630,60.28849
1631,57.78212
1632,55.63771
1633,58.97901
1634,59.16877
1635,58.87184
1636,57.2785
1637,57.07205
1638,63.47357
1639,65.76522
1640,79.40138
1641,61.04455
1642,58.71022
1643,63.94228
1644,57.74928
1645,55.96796
1646,56.18169
1647,58.1038
1648,71.42224
1649,64.6183
1650,61.91942
1651,3285.33829
1652,174.15029
1653,61.54761
1654,77.7799
1655,66.65176
1656,58.78774
1657,57.85486
1658,58.68717
1659,57.17853
1660,57.1929
1661,56.53054
1662,66.80719
1663,62.9529
1664,56.45893
1665,55.49164
1666,44.83301
1667,29.04032
1668,23.50992
1669,27.53322
1670,31.96535
1671,46.69592
1672,56.47767
1673,62.56148
1674,77.66466
1675,68.07915
1676,64.74279
1677,67.26363
1678,83.96055
1679,61.85186
1680,56.94614
1681,56.57283
1682,56.45971
1683,57.70686
1684,57.1128
1685,55.49573
1686,60.33092
1687,60.81518
1688,48.39729
1689,29.86192
1690,26.40021
1691,24.17301
1692,24.24966
1693,24.26054
1694,24.19431
1695,27.85852
1696,38.25306
1697,61.53529
1698,60.96069
1699,4116.3886
1700,2278.45727
1701,61.88474
1702,62.9824
1703,60.20559
1704,57.79646
1705,56.69316
1706,58.15215
1707,57.11291
1708,57.32679
1709,59.3274
1710,1079.03906
1711,4804.72824
1712,61.21303
1713,53.23981
1714,52.94233
1715,48.48546
1716,40.86303
1717,44.23705
1718,56.16626
1719,55.81516
1720,60.90233
1721,73.74708
1722,63.30185
1723,78.80707
1724,2387.82496
1725,61.14874
1726,80.23386
1727,64.47349
1728,64.28791
1729,60.56569
1730,60.16672
1731,61.53529
1732,60.16408
1733,61.53529
1734,82.77598
1735,80.34479
1736,55.54631
1737,48.29815
1738,48.0879
1739,48.71171
1740,49.54225
1741,45.89874
1742,53.4678
1743,57.63267
1744,57.56502
1745,61.47367
1746,61.53529
1747,64.02874
1748,62.75443
1749,61.53529
1750,65.18868
1751,61.60814
1752,62.18808
1753,59.50042
1754,58.97766
1755,58.67476
1756,59.25164
1757,59.48466
1758,61.53529
1759,61.53529
1760,55.67944
1761,53.99373
1762,56.78998
1763,52.78671
1764,51.06023
1765,48.96101
1766,52.51397
1767,56.88463
1768,63.81293
1769,62.54355
1770,4062.56136
1771,82.19244
1772,2369.19757
1773,80.69222
1774,72.5297
1775,66.75964
1776,63.27318
1777,61.08638
1778,59.80712
1779,59.91249
1780,59.82383
1781,59.64483
1782,59.46707
1783,59.45519
1784,52.9528
1785,37.81374
1786,31.00622
1787,26.8607
1788,23.6606
1789,24.09088
1790,46.75854
1791,43.74441
1792,56.17464
1793,59.23148
1794,58.51269
1795,63.32302
1796,60.2612
1797,63.86955
1798,64.48753
1799,62.41494
1800,63.5927
1801,58.27915
1802,57.37753
1803,57.47982
1804,57.36074
1805,61.53529
1806,66.18215
1807,78.86721
1808,57.34325
1809,49.89444
1810,45.46766
1811,29.15626
1812,32.57453
1813,36.18313
1814,36.6589
1815,47.46658
1816,52.70471
1817,61.0949
1818,70.83304
1819,66.06394
1820,77.93024
1821,75.94257
1822,90.69471
1823,61.11276
1824,62.56148
1825,57.90859
1826,56.93545
1827,57.36964
1828,57.03917
1829,59.29521
1830,63.32049
1831,80.07136
1832,58.21856
1833,47.47373
1834,48.15157
1835,37.53167
1836,35.33923
1837,33.06488
1838,39.74273
1839,45.43824
1840,56.05834
1841,62.86293
1842,63.25529
1843,61.53529
1844,74.61811
1845,72.26959
1846,72.12135
1847,67.05609
1848,68.32642
1849,60.96069
1850,58.53898
1851,57.11523
1852,56.202
1853,55.56341
1854,61.53529
1855,60.96069
1856,52.87031
1857,35.33261
1858,31.66499
1859,24.78093
