Interval,In Pwr 1 (MW),Out Pwr Sold1 (MW),Out Pwr Load1 (MW),Storage Lvl 1 (MW-h),H2 Out 1 (kg),Non-Ren In 1 (MW),Ren In 1 (MW),Ren Sold 1 (MW),Curtailment (MW)
   58.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.645366,    0.645366,    0.000000
   59.000000,    1.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.398318,    0.601682,    0.000000,    0.000000
   60.000000,    0.347826,    0.000000,    0.000000,    1.240000,    0.000000,    0.000000,    0.559020,    0.211194,    0.000000
   61.000000,    1.000000,    0.000000,    0.000000,    2.160000,    0.000000,    0.435752,    0.564248,    0.000000,    0.000000
   62.000000,    1.000000,    0.000000,    0.000000,    3.080000,    0.000000,    0.391777,    0.608223,    0.000000,    0.000000
   63.000000,    1.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.364801,    0.635199,    0.000000,    0.000000
   64.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.389505,    0.389505,    0.000000
   65.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.096115,    0.096115,    0.000000
   66.000000,    0.000000,    1.000000,    0.000000,    2.913043,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   67.000000,    0.000000,    1.000000,    0.000000,    1.826087,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   68.000000,    0.000000,    1.000000,    0.000000,    0.739130,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   69.000000,    0.000000,    0.680000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   70.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   71.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   72.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   73.000000,    1.000000,    0.000000,    0.000000,    0.920000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
   74.000000,    1.000000,    0.000000,    0.000000,    1.840000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
   75.000000,    1.000000,    0.000000,    0.000000,    2.760000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
   76.000000,    1.000000,    0.000000,    0.000000,    3.680000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
   77.000000,    0.347826,    0.000000,    0.000000,    4.000000,    0.000000,    0.347826,    0.000000,    0.000000,    0.000000
   78.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   79.000000,    0.000000,    1.000000,    0.000000,    2.913043,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   80.000000,    0.000000,    1.000000,    0.000000,    1.826087,    0.000000,    0.000000,    0.146965,    0.146965,    0.000000
   81.000000,    0.000000,    0.000000,    0.000000,    1.826087,    0.000000,    0.000000,    0.537430,    0.537430,    0.000000
   82.000000,    0.000000,    0.000000,    0.000000,    1.826087,    0.000000,    0.000000,    0.627919,    0.627919,    0.000000
   83.000000,    0.000000,    0.000000,    0.000000,    1.826087,    0.000000,    0.000000,    0.586358,    0.586358,    0.000000
   84.000000,    0.000000,    0.000000,    0.000000,    1.826087,    0.000000,    0.000000,    0.487592,    0.487592,    0.000000
   85.000000,    1.000000,    0.000000,    0.000000,    2.746087,    0.000000,    0.540113,    0.459887,    0.000000,    0.000000
   86.000000,    1.000000,    0.000000,    0.000000,    3.666087,    0.000000,    0.600969,    0.399031,    0.000000,    0.000000
   87.000000,    0.362949,    0.000000,    0.000000,    4.000000,    0.000000,    0.005509,    0.357440,    0.000000,    0.000000
   88.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.268775,    0.268775,    0.000000
   89.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.085739,    0.085739,    0.000000
   90.000000,    0.000000,    1.000000,    0.000000,    2.913043,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   91.000000,    0.000000,    1.000000,    0.000000,    1.826087,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   92.000000,    0.000000,    1.000000,    0.000000,    0.739130,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   93.000000,    0.000000,    0.680000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   94.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   95.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   96.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
   97.000000,    0.347826,    0.000000,    0.000000,    0.320000,    0.000000,    0.347826,    0.000000,    0.000000,    0.000000
   98.000000,    1.000000,    0.000000,    0.000000,    1.240000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
   99.000000,    1.000000,    0.000000,    0.000000,    2.160000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  100.000000,    1.000000,    0.000000,    0.000000,    3.080000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  101.000000,    1.000000,    0.000000,    0.000000,    4.000000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  102.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  103.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  104.000000,    0.000000,    1.000000,    0.000000,    2.913043,    0.000000,    0.000000,    0.148536,    0.148536,    0.000000
  105.000000,    0.000000,    0.692800,    0.000000,    2.160000,    0.000000,    0.000000,    0.197181,    0.197181,    0.000000
  106.000000,    0.000000,    0.000000,    0.000000,    2.160000,    0.000000,    0.000000,    0.638758,    0.638758,    0.000000
  107.000000,    0.000000,    0.000000,    0.000000,    2.160000,    0.000000,    0.000000,    0.595864,    0.595864,    0.000000
  108.000000,    0.000000,    0.000000,    0.000000,    2.160000,    0.000000,    0.000000,    0.551826,    0.551826,    0.000000
  109.000000,    1.000000,    0.000000,    0.000000,    3.080000,    0.000000,    0.446180,    0.553820,    0.000000,    0.000000
  110.000000,    1.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.402196,    0.597804,    0.000000,    0.000000
  111.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.628721,    0.628721,    0.000000
  112.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.487328,    0.487328,    0.000000
  113.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.095549,    0.095549,    0.000000
  114.000000,    0.000000,    1.000000,    0.000000,    2.913043,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  115.000000,    0.000000,    1.000000,    0.000000,    1.826087,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  116.000000,    0.000000,    1.000000,    0.000000,    0.739130,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  117.000000,    0.000000,    0.680000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  118.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  119.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  120.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  121.000000,    0.347826,    0.000000,    0.000000,    0.320000,    0.000000,    0.347826,    0.000000,    0.000000,    0.000000
  122.000000,    1.000000,    0.000000,    0.000000,    1.240000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  123.000000,    1.000000,    0.000000,    0.000000,    2.160000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  124.000000,    1.000000,    0.000000,    0.000000,    3.080000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  125.000000,    1.000000,    0.000000,    0.000000,    4.000000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  126.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  127.000000,    0.000000,    0.692800,    0.000000,    3.246957,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  128.000000,    0.000000,    1.000000,    0.000000,    2.160000,    0.000000,    0.000000,    0.154696,    0.154696,    0.000000
  129.000000,    0.000000,    0.000000,    0.000000,    2.160000,    0.000000,    0.000000,    0.564120,    0.564120,    0.000000
  130.000000,    0.000000,    0.000000,    0.000000,    2.160000,    0.000000,    0.000000,    0.650204,    0.650204,    0.000000
  131.000000,    0.000000,    0.000000,    0.000000,    2.160000,    0.000000,    0.000000,    0.608592,    0.608592,    0.000000
  132.000000,    0.000000,    0.000000,    0.000000,    2.160000,    0.000000,    0.000000,    0.562642,    0.562642,    0.000000
  133.000000,    1.000000,    0.000000,    0.000000,    3.080000,    0.000000,    0.438719,    0.561281,    0.000000,    0.000000
  134.000000,    0.000000,    0.000000,    0.000000,    3.080000,    0.000000,    0.000000,    0.602311,    0.602311,    0.000000
  135.000000,    1.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.368593,    0.631407,    0.000000,    0.000000
  136.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.499847,    0.499847,    0.000000
  137.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.105030,    0.105030,    0.000000
  138.000000,    0.000000,    1.000000,    0.000000,    2.913043,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  139.000000,    0.000000,    1.000000,    0.000000,    1.826087,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  140.000000,    0.000000,    1.000000,    0.000000,    0.739130,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  141.000000,    0.000000,    0.680000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  142.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  143.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  144.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  145.000000,    0.347826,    0.000000,    0.000000,    0.320000,    0.000000,    0.347826,    0.000000,    0.000000,    0.000000
  146.000000,    1.000000,    0.000000,    0.000000,    1.240000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  147.000000,    1.000000,    0.000000,    0.000000,    2.160000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  148.000000,    1.000000,    0.000000,    0.000000,    3.080000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  149.000000,    1.000000,    0.000000,    0.000000,    4.000000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  150.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  151.000000,    0.000000,    0.902025,    0.000000,    3.019539,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  152.000000,    0.000000,    1.000000,    0.000000,    1.932582,    0.000000,    0.000000,    0.154415,    0.154415,    0.000000
  153.000000,    0.000000,    0.637175,    0.000000,    1.240000,    0.000000,    0.000000,    0.562825,    0.562825,    0.000000
  154.000000,    0.000000,    0.000000,    0.000000,    1.240000,    0.000000,    0.000000,    0.654714,    0.654714,    0.000000
  155.000000,    0.000000,    0.000000,    0.000000,    1.240000,    0.000000,    0.000000,    0.611138,    0.611138,    0.000000
  156.000000,    0.000000,    0.000000,    0.000000,    1.240000,    0.000000,    0.000000,    0.566573,    0.566573,    0.000000
  157.000000,    1.000000,    0.000000,    0.000000,    2.160000,    0.000000,    0.431096,    0.568904,    0.000000,    0.000000
  158.000000,    1.000000,    0.000000,    0.000000,    3.080000,    0.000000,    0.387535,    0.612465,    0.000000,    0.000000
  159.000000,    1.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.353045,    0.646955,    0.000000,    0.000000
  160.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.514619,    0.514619,    0.000000
  161.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.111416,    0.111416,    0.000000
  162.000000,    0.000000,    1.000000,    0.000000,    2.913043,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  163.000000,    0.000000,    1.000000,    0.000000,    1.826087,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  164.000000,    0.000000,    1.000000,    0.000000,    0.739130,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  165.000000,    0.000000,    0.680000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  166.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  167.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  168.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  169.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  170.000000,    1.000000,    0.000000,    0.000000,    0.920000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  171.000000,    1.000000,    0.000000,    0.000000,    1.840000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  172.000000,    1.000000,    0.000000,    0.000000,    2.760000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  173.000000,    1.000000,    0.000000,    0.000000,    3.680000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  174.000000,    0.000000,    0.000000,    0.000000,    3.680000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  175.000000,    0.000000,    1.000000,    0.000000,    2.593043,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  176.000000,    0.000000,    1.000000,    0.000000,    1.506087,    0.000000,    0.000000,    0.160924,    0.160924,    0.000000
  177.000000,    0.000000,    0.000000,    0.000000,    1.506087,    0.000000,    0.000000,    0.574381,    0.574381,    0.000000
  178.000000,    0.000000,    0.000000,    0.000000,    1.506087,    0.000000,    0.000000,    0.654797,    0.654797,    0.000000
  179.000000,    0.000000,    0.000000,    0.000000,    1.506087,    0.000000,    0.000000,    0.612962,    0.612962,    0.000000
  180.000000,    0.000000,    0.000000,    0.000000,    1.506087,    0.000000,    0.000000,    0.566520,    0.566520,    0.000000
  181.000000,    1.000000,    0.000000,    0.000000,    2.426087,    0.000000,    0.434600,    0.565400,    0.000000,    0.000000
  182.000000,    1.000000,    0.000000,    0.000000,    3.346087,    0.000000,    0.391806,    0.608194,    0.000000,    0.000000
  183.000000,    0.710775,    0.000000,    0.000000,    4.000000,    0.000000,    0.070446,    0.640329,    0.000000,    0.000000
  184.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.516353,    0.516353,    0.000000
  185.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.116064,    0.116064,    0.000000
  186.000000,    0.000000,    1.000000,    0.000000,    2.913043,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  187.000000,    0.000000,    1.000000,    0.000000,    1.826087,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  188.000000,    0.000000,    1.000000,    0.000000,    0.739130,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  189.000000,    0.000000,    0.680000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  190.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  191.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  192.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  193.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  194.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  195.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  196.000000,    1.000000,    0.000000,    0.000000,    0.920000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  197.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  198.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  199.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  200.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.158538,    0.158538,    0.000000
  201.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.577441,    0.577441,    0.000000
  202.000000,    1.000000,    0.000000,    0.000000,    1.840000,    0.000000,    0.324286,    0.675714,    0.000000,    0.000000
  203.000000,    0.000000,    0.000000,    0.000000,    1.840000,    0.000000,    0.000000,    0.633511,    0.633511,    0.000000
  204.000000,    0.347826,    0.000000,    0.000000,    2.160000,    0.000000,    0.000000,    0.587129,    0.239302,    0.000000
  205.000000,    1.000000,    0.000000,    0.000000,    3.080000,    0.000000,    0.412334,    0.587666,    0.000000,    0.000000
  206.000000,    1.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.369815,    0.630185,    0.000000,    0.000000
  207.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.663506,    0.663506,    0.000000
  208.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.536791,    0.536791,    0.000000
  209.000000,    0.000000,    0.000000,    0.000000,    4.000000,    0.000000,    0.000000,    0.125536,    0.125536,    0.000000
  210.000000,    0.000000,    1.000000,    0.000000,    2.913043,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  211.000000,    0.000000,    1.000000,    0.000000,    1.826087,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  212.000000,    0.000000,    0.680000,    0.000000,    1.086957,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  213.000000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  214.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  215.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  216.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  217.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  218.000000,    1.000000,    0.000000,    0.000000,    0.920000,    0.000000,    1.000000,    0.000000,    0.000000,    0.000000
  219.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  220.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  221.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  222.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  223.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
  224.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.161479,    0.161479,    0.000000
  225.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.579559,    0.579559,    0.000000
  226.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.664630,    0.664630,    0.000000
  227.000000,    0.000000,    0.000000,    0.000000,    0.920000,    0.000000,    0.000000,    0.623362,    0.623362,    0.000000
  228.000000,    1.000000,    0.000000,    0.000000,    1.840000,    0.000000,    0.422636,    0.577364,    0.000000,    0.000000
  229.000000,    1.000000,    0.000000,    0.000000,    2.760000,    0.000000,    0.423689,    0.576311,    0.000000,    0.000000
