parameter	renewable_signal(interval)	/
456	0.0587844	
457	0.0629991	
458	0.0543478	
459	0.0212955	
460	0.0166371	
461	0.0124224	
462	0.00887311	
463	0.00976043	
464	0.0119787	
465	0.011535	
466	0.015528	
467	0.0159716	
468	0.015528	
469	0.0166371	
470	0.0184117	
471	0.0197427	
472	0.0328305	
473	0.0738687	
474	0.179902	
475	0.120453	
476	0.108474	
477	0.0736469	
478	0.0492458	
479	0.0445874	
480	0.0339397	
481	0.0317214	
482	0.0308341	
483	0.038598	
484	0.0368234	
485	0.0397072	
486	0.0494676	
487	0.0550133	
488	0.060559	
489	0.0607808	
490	0.0865129	
491	0.0865129	
492	0.0933895	
493	0.095386	
494	0.079858	
495	0.0661047	
496	0.0510204	
497	0.0343833	
498	0.0290594	
499	0.034827	
500	0.0658829	
501	0.0745342	
502	0.0643301	
503	0.0649956	
504	0.0667702	
505	0.0456965	
506	0.0428128	
507	0.0199645	
508	0.0153061	
509	0.0161934	
510	0.019299	
511	0.0148625	
512	0.0235138	
513	0.0275067	
514	0.0217391	
515	0.0314996	
516	0.0337178	
517	0.0374889	
518	0.0299468	
519	0.0259539	
520	0.0188554	
521	0.0137533	
522	0.0126442	
523	0.0137533	
524	0.0148625	
525	0.0135315	
526	0.0139752	
527	0.021961	
528	0.02063	
529	0.0110914	
530	0.0166371	
531	0.0168589	
532	0.0150843	
533	0.0153061	
534	0.015528	
535	0.0204082	
536	0.0217391	
537	0.0215173	
538	0.0288376	
539	0.0359361	
540	0.0503549	
541	0.0510204	
542	0.0397072	
543	0.0230701	
544	0.0212955	
545	0.0248447	
546	0.0248447	
547	0.0244011	
548	0.0246229	
549	0.0403727	
550	0.0663265	
551	0.0949423	
552	0.124224	
553	0.141526	
554	0.125111	
555	0.145741	
556	0.129326	
557	0.104259	
558	0.0933895	
559	0.10071	
560	0.107365	
561	0.0958296	
562	0.101597	
563	0.122449	
564	0.143079	
565	0.191437	
566	0.232032	
567	0.294144	
568	0.274179	
569	0.179902	
570	0.0880657	
571	0.0905058	
572	0.0869565	
573	0.0807453	
574	0.0738687	
575	0.0714286	
576	0.0725377	
577	0.065661	
578	0.0778616	
579	0.0696539	
580	0.0687666	
581	0.0623336	
582	0.06189	
583	0.0629991	
584	0.059228	
585	0.047693	
586	0.0430346	
587	0.0468057	
588	0.0583407	
589	0.0716504	
590	0.0738687	
591	0.0918367	
592	0.0616681	
593	0.046362	
594	0.0552351	
595	0.054126	
596	0.034827	
597	0.0410382	
598	0.0565661	
599	0.0512422	
600	0.0454747	
601	0.0204082	
602	0.0346051	
603	0.0301686	
604	0.0277285	
605	0.0454747	
606	0.0570098	
607	0.049024	
608	0.0470275	
609	0.0479148	
610	0.0714286	
611	0.114907	
612	0.13354	
613	0.206522	
614	0.21362	
615	0.203416	
616	0.193434	
617	0.141526	
618	0.161713	
619	0.159716	
620	0.136646	
621	0.086291	
622	0.0789707	
623	0.0705413	
624	0.0834073	
625	0.0643301	
626	0.0539042	
627	0.0572316	
628	0.0401508	
629	0.0314996	
630	0.0303904	
631	0.0286158	
632	0.0244011	
633	0.0297249	
634	0.0437001	
635	0.0286158	
636	0.0224046	
637	0.0228483	
638	0.0175244	
639	0.0144188	
640	0.011535	
641	0.00998225	
642	0.0179681	
643	0.0241792	
644	0.00865129	
645	0.00465839	
646	0.00532387	
647	0.0184117	
648	0.0186335	
649	0.0268412	
650	0.032165	
651	0.0341615	
652	0.0470275	
653	0.0459184	
654	0.0492458	
655	0.0512422	
656	0.0443656	
657	0.0279503	
658	0.0239574	
659	0.0363798	
660	0.0485803	
661	0.0521295	
662	0.0401508	
663	0.0170807	
664	0.00643301	
665	0.00465839	
666	0.00621118	
667	0.0124224	
668	0.0190772	
669	0.0246229	
670	0.0275067	
671	0.0221828	
672	0.0210736	
673	0.00998225	
674	0.0144188	
675	0.0212955	
676	0.0215173	
677	0.0190772	
678	0.0177462	
679	0.0164153	
680	0.0181899	
681	0.0157498	
682	0.0124224	
683	0.0110914	
684	0.0133097	
685	0.02063	
686	0.0237356	
687	0.0133097	
688	0.00576752	
689	0.00576752	
690	0.011535	
691	0.0137533	
692	0.0119787	
693	0.0179681	
694	0.0175244	
695	0.0288376	
696	0.0272848	
697	0.0250665	
698	0.0492458	
699	0.0292813	
700	0.0190772	
701	0.0184117	
702	0.0210736	
703	0.0244011	
704	0.0268412	
705	0.0263975	
706	0.0224046	
707	0.0190772	
708	0.0368234	
709	0.054126	
710	0.0827418	
711	0.10071	
712	0.104925	
713	0.0958296	
714	0.14441	
715	0.241349	
716	0.289042	
717	0.310115	
718	0.395297	
719	0.406389	
720	0.421029	
721	0.327862	
722	0.29614	
723	0.249778	
724	0.200976	
725	0.167924	
726	0.167702	
727	0.216504	
728	0.230479	
729	0.239352	
730	0.202529	
731	0.189219	
732	0.204525	
733	0.294366	
734	0.350044	
735	0.246007	
736	0.155058	
737	0.113798	
738	0.0871783	
739	0.0263975	
740	0.02063	
741	0.0108696	
742	0.0166371	
743	0.0173026	
744	0.011535	
745	0.00465839	
746	0.00732032	
747	0.00598935	
748	0.00443656	
749	0.00488021	
750	0.00488021	
751	0.00621118	
752	0.0055457	
753	0.00687666	
754	0.011535	
755	0.0153061	
756	0.0164153	
757	0.0153061	
758	0.00976043	
759	0.011535	
760	0.00931677	
761	0.00576752	
762	0.00621118	
763	0.0146406	
764	0.0275067	
765	0.0372671	
766	0.0614463	
767	0.0978261	
768	0.0822981	
769	0.0496894	
770	0.0268412	
771	0.0212955	
772	0.0113132	
773	0.0175244	
774	0.0102041	
775	0.0130878	
776	0.0235138	
777	0.0137533	
778	0.0157498	
779	0.0095386	
780	0.0201863	
781	0.0235138	
782	0.0161934	
783	0.0277285	
784	0.059228	
785	0.079858	
786	0.0836291	
787	0.0942768	
788	0.123336	
789	0.112689	
790	0.14685	
791	0.171029	
792	0.163487	
793	0.147072	
794	0.154614	
795	0.187888	
796	0.143523	
797	0.0727595	
798	0.094055	
799	0.135093	
800	0.133319	
801	0.0814108	
802	0.112467	
803	0.110027	
804	0.103372	
805	0.0765306	
806	0.0621118	
807	0.0601154	
808	0.0818545	
809	0.147072	
810	0.187001	
811	0.148625	
812	0.134428	
813	0.143079	
814	0.133984	
815	0.163931	
816	0.147737	
817	0.12378	
818	0.142413	
819	0.130878	
820	0.103815	
821	0.0783052	
822	0.068323	
823	0.0607808	
824	0.0718722	
825	0.0570098	
826	0.0507986	
827	0.0587844	
828	0.0720941	
829	0.0818545	
830	0.0767524	
831	0.0929459	
832	0.129991	
833	0.137755	
834	0.117569	
835	0.106921	
836	0.11402	
837	0.104481	
838	0.0967169	
839	0.0971606	
840	0.0805235	
841	0.0907276	
842	0.0842946	
843	0.060559	
844	0.0547915	
845	0.033496	
846	0.0295031	
847	0.0239574	
848	0.0221828	
849	0.0237356	
850	0.0226264	
851	0.0288376	
852	0.0326087	
853	0.0390417	
854	0.0372671	
855	0.0361579	
856	0.0445874	
857	0.0343833	
858	0.0381544	
859	0.0567879	
860	0.0590062	
861	0.0563443	
862	0.0763088	
863	0.113354	
864	0.171473	
865	0.126664	
866	0.0499113	
867	0.0392635	
868	0.0275067	
869	0.0197427	
870	0.0456965	
871	0.074756	
872	0.132653	
873	0.16748	
874	0.176575	
875	0.20874	
876	0.327862	
877	0.366681	
878	0.340062	
879	0.352928	
880	0.389973	
881	0.357365	
882	0.284383	
883	0.284383	
884	0.269743	
885	0.287045	
886	0.307453	
887	0.342724	
888	0.326974	
889	0.316105	
890	0.255989	
891	0.194321	
892	0.168367	
893	0.154392	
894	0.129769	
895	0.094055	
896	0.0920586	
897	0.0885093	
898	0.094055	
899	0.131322	
900	0.187888	
901	0.229814	
902	0.234472	
903	0.185226	
904	0.176797	
905	0.19543	
906	0.239796	
907	0.218057	
908	0.212955	
909	0.204525	
910	0.208075	
911	0.185004	
912	0.19898	
913	0.147516	
914	0.119343	
915	0.0532387	
916	0.092724	
917	0.142192	
918	0.195209	
919	0.109583	
920	0.0796362	
921	0.16504	
922	0.170364	
923	0.238021	
924	0.264197	
925	0.201863	
926	0.162822	
927	0.19543	
928	0.207187	
929	0.256655	
930	0.259539	
931	0.301908	
932	0.3252	
933	0.306566	
934	0.307897	
935	0.270186	
936	0.264862	
937	0.29614	
938	0.323425	
939	0.393523	
940	0.425466	
941	0.421029	
942	0.333629	
943	0.304126	
944	0.302573	
945	0.29858	
946	0.269299	
947	0.252662	
948	0.308119	
949	0.453416	
950	0.574312	
951	0.586291	
952	0.636868	
953	0.685892	
954	0.690772	
955	0.701863	
956	0.663931	
957	0.728039	
958	0.718722	
959	0.596939	
960	0.505324	
961	0.558784	
962	0.583185	
963	0.569432	
964	0.525067	
965	0.51087	
966	0.445652	
967	0.300799	
968	0.164374	
969	0.108696	
970	0.0567879	
971	0.106699	
972	0.145519	
973	0.12134	
974	0.129769	
975	0.101154	
976	0.0785271	
977	0.0594499	
978	0.0468057	
979	0.0483585	
980	0.054126	
981	0.0583407	
982	0.0583407	
983	0.0512422	
984	0.0523514	
985	0.0439219	
986	0.0516859	
987	0.0647737	
988	0.0709849	
989	0.079858	
990	0.0993789	
991	0.111136	
992	0.108474	
993	0.092724	
994	0.100932	
995	0.121562	
996	0.134428	
997	0.163265	
998	0.196096	
999	0.186335	
1000	0.175022	
1001	0.151508	
1002	0.0978261	
1003	0.0900621	
1004	0.0822981	
1005	0.0829636	
1006	0.0909494	
1007	0.0805235	
1008	0.081189	
1009	0.0709849	
1010	0.0740905	
1011	0.0769743	
1012	0.0962733	
1013	0.094055	
1014	0.0885093	
1015	0.111801	
1016	0.116903	
1017	0.116903	
1018	0.140195	
1019	0.168146	
1020	0.182121	
1021	0.175244	
1022	0.147072	
1023	0.137533	
1024	0.117791	
1025	0.0871783	
1026	0.0641083	
1027	0.0614463	
1028	0.0534605	
1029	0.0472493	
1030	0.0496894	
1031	0.0452529	
1032	0.0494676	
1033	0.0472493	
1034	0.0561224	
1035	0.060559	
1036	0.0539042	
1037	0.054126	
1038	0.0474712	
1039	0.0445874	
1040	0.0408163	
1041	0.0390417	
1042	0.0468057	
1043	0.0536823	
1044	0.049024	
1045	0.0443656	
1046	0.0437001	
1047	0.0377107	
1048	0.0377107	
1049	0.0459184	
1050	0.0461402	
1051	0.0434783	
1052	0.0332742	
1053	0.0370453	
1054	0.0461402	
1055	0.0481366	
1056	0.0425909	
1057	0.0312777	
1058	0.0290594	
1059	0.0252884	
1060	0.025732	
1061	0.0244011	
1062	0.0279503	
1063	0.0297249	
1064	0.0317214	
1065	0.0306122	
1066	0.0295031	
1067	0.0266193	
1068	0.0268412	
1069	0.032165	
1070	0.0272848	
1071	0.0279503	
1072	0.0297249	
1073	0.0543478	
1074	0.125776	
1075	0.17724	
1076	0.200089	
1077	0.163931	
1078	0.14929	
1079	0.16016	
1080	0.187001	
1081	0.205634	
1082	0.298802	
1083	0.367125	
1084	0.292369	
1085	0.203194	
1086	0.163487	
1087	0.143523	
1088	0.168367	
1089	0.103594	
1090	0.0496894	
1091	0.0661047	
1092	0.0829636	
1093	0.0623336	
1094	0.0470275	
1095	0.0428128	
1096	0.0350488	
1097	0.032165	
1098	0.0323869	
1099	0.0470275	
1100	0.0663265	
1101	0.0390417	
1102	0.0308341	
1103	0.0268412	
1104	0.0261757	
1105	0.0306122	
1106	0.0301686	
1107	0.0410382	
1108	0.0707631	
1109	0.0978261	
1110	0.0989352	
1111	0.0796362	
1112	0.10071	
1113	0.141526	
1114	0.152839	
1115	0.21606	
1116	0.293478	
1117	0.378217	
1118	0.486912	
1119	0.507542	
1120	0.50244	
1121	0.437666	
1122	0.429015	
1123	0.458962	
1124	0.463398	
1125	0.499113	
1126	0.420142	
1127	0.362245	
1128	0.287267	
1129	0.279059	
1130	0.223824	
1131	0.181677	
1132	0.153061	
1133	0.143966	
1134	0.134871	
1135	0.149956	
1136	0.161047	
1137	0.146406	
1138	0.157498	
1139	0.164818	
1140	0.132431	
1141	0.106477	
1142	0.106034	
1143	0.123114	
1144	0.142413	
1145	0.152839	
1146	0.169255	
1147	0.166815	
1148	0.189219	
1149	0.20386	
1150	0.2063	
1151	0.188776	
1152	0.151508	
1153	0.120231	
1154	0.107808	
1155	0.112023	
1156	0.118012	
1157	0.105812	
1158	0.0922804	
1159	0.0780834	
1160	0.0523514	
1161	0.0310559	
1162	0.0215173	
1163	0.0108696	
1164	0.00443656	
1165	0.00643301	
1166	0.0102041	
1167	0.00443656	
1168	0.00133097	
1169	0.00133097	
1170	0.00133097	
1171	0.00177462	
1172	0.00266193	
1173	0.00732032	
1174	0.0286158	
1175	0.0499113	
1176	0.0423691	
1177	0.0550133	
1178	0.0916149	
1179	0.104259	
1180	0.0869565	
1181	0.0740905	
1182	0.0576752	
1183	0.0379326	
1184	0.0110914	
1185	0.00288376	
1186	0.00310559	
1187	0.00266193	
1188	0.00332742	
1189	0.00576752	
1190	0.0266193	
1191	0.0885093	
1192	0.209849	
1193	0.276398	
1194	0.363798	
1195	0.40661	
1196	0.424357	
1197	0.437001	
1198	0.294587	
1199	0.19055	
1200	0.203194	
1201	0.236025	
1202	0.225377	
1203	0.23669	
1204	0.299689	
1205	0.364463	
1206	0.390639	
1207	0.354925	
1208	0.280612	
1209	0.169698	
1210	0.113576	
1211	0.0729814	
1212	0.0789707	
1213	0.0725377	
1214	0.0627773	
1215	0.0496894	
1216	0.0789707	
1217	0.170807	
1218	0.232476	
1219	0.222937	
1220	0.3252	
1221	0.391083	
1222	0.44898	
1223	0.497338	
1224	0.52307	
1225	0.445652	
1226	0.436779	
1227	0.458962	
1228	0.47205	
1229	0.435004	
1230	0.38598	
1231	0.425688	
1232	0.347826	
1233	0.28638	
1234	0.225155	
1235	0.220053	
1236	0.347161	
1237	0.523736	
1238	0.606034	
1239	0.590284	
1240	0.666371	
1241	0.66504	
1242	0.602484	
1243	0.545918	
1244	0.50976	
1245	0.46961	
1246	0.486469	
1247	0.5	
1248	0.460515	
1249	0.35803	
1250	0.379104	
1251	0.34339	
1252	0.298802	
1253	0.279059	
1254	0.272183	
1255	0.267524	
1256	0.287045	
1257	0.304126	
1258	0.347382	
1259	0.383097	
1260	0.375333	
1261	0.379104	
1262	0.392857	
1263	0.388864	
1264	0.348492	
1265	0.33008	
1266	0.299468	
1267	0.301464	
1268	0.355368	
1269	0.32276	
1270	0.279281	
1271	0.274845	
1272	0.292591	
1273	0.267081	
1274	0.314774	
1275	0.316105	
1276	0.29858	
1277	0.291925	
1278	0.28882	
1279	0.286823	
1280	0.291038	
1281	0.266415	
1282	0.251996	
1283	0.259982	
1284	0.257098	
1285	0.248447	
1286	0.249113	
1287	0.265084	
1288	0.255768	
1289	0.228705	
1290	0.211846	
1291	0.209627	
1292	0.206078	
1293	0.203194	
1294	0.170364	
1295	0.155058	
1296	0.148403	
1297	0.196983	
1298	0.162156	
1299	0.159494	
1300	0.179902	
1301	0.230479	
1302	0.254658	
1303	0.317879	
1304	0.250444	
1305	0.208518	
1306	0.256433	
1307	0.295475	
1308	0.225377	
1309	0.196318	
1310	0.203416	
1311	0.24512	
1312	0.168589	
1313	0.199867	
1314	0.234028	
1315	0.247782	
1316	0.303017	
1317	0.219388	
1318	0.114463	
1319	0.106699	
1320	0.222715	
1321	0.215395	
1322	0.0867347	
1323	0.0911713	
1324	0.142635	
1325	0.256877	
1326	0.218944	
1327	0.187888	
1328	0.235803	
1329	0.235581	
1330	0.0818545	
1331	0.0181899	
1332	0.0150843	
1333	0.0292813	
1334	0.0512422	
1335	0.131322	
1336	0.241127	
1337	0.328083	
1338	0.371118	
1339	0.42236	
1340	0.520186	
1341	0.466504	
1342	0.418146	
1343	0.451642	
1344	0.379326	
1345	0.413265	
1346	0.435892	
1347	0.25976	
1348	0.203194	
1349	0.324312	
1350	0.473159	
1351	0.431455	
1352	0.397072	
1353	0.426353	
1354	0.396628	
1355	0.287267	
1356	0.176131	
1357	0.225155	
1358	0.379547	
1359	0.44299	
1360	0.457187	
1361	0.525732	
1362	0.56433	
1363	0.538376	
1364	0.545918	
1365	0.550577	
1366	0.506433	
1367	0.520852	
1368	0.535049	
1369	0.455856	
1370	0.443212	
1371	0.431455	
1372	0.483585	
1373	0.501331	
1374	0.474933	
1375	0.454747	
1376	0.450976	
1377	0.52307	
1378	0.634871	
1379	0.690772	
1380	0.704969	
1381	0.841171	
1382	0.882653	
1383	0.860248	
1384	0.803461	
1385	0.763753	
1386	0.741792	
1387	0.719831	
1388	0.6748	
1389	0.607143	
1390	0.561446	
1391	0.468279	
1392	0.471828	
1393	0.435892	
1394	0.438554	
1395	0.427906	
1396	0.359805	
1397	0.316992	
1398	0.328749	
1399	0.337178	
1400	0.346051	
1401	0.367791	
1402	0.299911	
1403	0.290151	
1404	0.293478	
1405	0.279503	
1406	0.319432	
1407	0.23425	
1408	0.190994	
1409	0.179902	
1410	0.13598	
1411	0.136424	
1412	0.120009	
1413	0.104481	
1414	0.0851819	
1415	0.0882875	
1416	0.0933895	
1417	0.0632209	
1418	0.0969388	
1419	0.135315	
1420	0.138642	
1421	0.161713	
1422	0.137533	
1423	0.136646	
1424	0.094055	
1425	0.0851819	
1426	0.109805	
1427	0.104703	
1428	0.086291	
1429	0.0501331	
1430	0.0459184	
1431	0.0561224	
1432	0.0882875	
1433	0.0629991	
1434	0.0235138	
1435	0.0481366	
1436	0.0563443	
1437	0.0794144	
1438	0.0931677	
1439	0.0820763	
1440	0.0703194	
1441	0.0754215	
1442	0.0763088	
1443	0.0869565	
1444	0.104259	
1445	0.0796362	
1446	0.0854037	
1447	0.116016	
1448	0.111358	
1449	0.140639	
1450	0.15528	
1451	0.182786	
1452	0.194321	
1453	0.200311	
1454	0.22205	
1455	0.202529	
1456	0.181012	
1457	0.161269	
1458	0.13598	
1459	0.134206	
1460	0.118012	
1461	0.0769743	
1462	0.0643301	
1463	0.0434783	
1464	0.0354925	
1465	0.0332742	
1466	0.0507986	
1467	0.0958296	
1468	0.0942768	
1469	0.0698758	
1470	0.0991571	
1471	0.0973824	
1472	0.145075	
1473	0.127551	
1474	0.144854	
1475	0.13465	
1476	0.129769	
1477	0.15661	
1478	0.26087	
1479	0.357365	
1480	0.388642	
1481	0.374889	
1482	0.397072	
1483	0.412378	
1484	0.383984	
1485	0.316327	
1486	0.196318	
1487	0.137311	
1488	0.095386	
1489	0.0532387	
1490	0.0323869	
1491	0.0328305	
1492	0.0397072	
1493	0.0392635	
1494	0.0352706	
1495	0.0328305	
1496	0.0286158	
1497	0.0339397	
1498	0.0700976	
1499	0.054126	
1500	0.0474712	
1501	0.0545697	
1502	0.0465839	
1503	0.0288376	
1504	0.021961	
1505	0.0102041	
1506	0.00687666	
1507	0.00598935	
1508	0.0130878	
1509	0.0184117	
1510	0.0263975	
1511	0.0328305	
1512	0.0246229	
1513	0.0139752	
1514	0.021961	
1515	0.0186335	
1516	0.0175244	
1517	0.0215173	
1518	0.0277285	
1519	0.0332742	
1520	0.0352706	
1521	0.0421473	
1522	0.0448092	
1523	0.049024	
1524	0.0516859	
1525	0.0547915	
1526	0.0565661	
1527	0.0621118	
1528	0.0468057	
1529	0.0421473	
1530	0.0235138	
1531	0.0181899	
1532	0.0268412	
1533	0.033496	
1534	0.0332742	
1535	0.0228483	
1536	0.0177462	
1537	0.00776398	
1538	0.0130878	
1539	0.0139752	
1540	0.0130878	
1541	0.0146406	
1542	0.0188554	
1543	0.0248447	
1544	0.0328305	
1545	0.0306122	
1546	0.0499113	
1547	0.0893966	
1548	0.140417	
1549	0.165705	
1550	0.138864	
1551	0.132653	
1552	0.103594	
1553	0.0898403	
1554	0.0594499	
1555	0.0410382	
1556	0.04126	
1557	0.0547915	
1558	0.0638864	
1559	0.060559	
1560	0.0807453	
1561	0.0727595	
1562	0.0488021	
1563	0.0343833	
