Interval,RT_CISC
146,62.20764
147,62.32975
148,62.09506
149,62.09506
150,63.97384
151,73.71915
152,73.48426
153,63.70051
154,62.32975
155,65.23308
156,63.70051
157,63.49949
158,64.82306
159,68.57309
160,2499.33978
161,2452.07915
162,102.94349
163,2415.92828
164,85.45322
165,89.56762
166,67.09332
167,65.44317
168,60.47258
169,63.89281
170,66.60147
171,65.59088
172,62.32975
173,59.51735
174,61.96276
175,64.72391
176,61.73847
177,55.79166
178,55.79166
179,52.31409
180,49.58867
181,50.61831
182,57.97095
183,62.09506
184,71.54722
185,63.15155
186,63.0517
187,63.89281
188,62.88192
189,63.70051
190,64.21512
191,63.89281
192,59.63881
193,61.91307
194,61.02246
195,61.25099
196,61.91307
197,59.58768
198,71.01618
199,80.12768
200,62.45702
201,57.32192
202,55.34125
203,54.81801
204,55.12569
205,53.29053
206,55.79166
207,56.59982
208,65.50443
209,67.99756
210,67.49396
211,68.27009
212,69.95939
213,67.70869
214,74.09538
215,68.92914
216,63.39935
217,62.37663
218,62.32975
219,62.2395
220,62.09506
221,62.09506
222,64.23279
223,64.56063
224,63.53113
225,60.74616
226,56.9359
227,51.61779
228,46.09693
229,44.07726
230,52.62083
231,54.77836
232,62.32975
233,67.63109
234,65.12431
235,67.00115
236,64.79757
237,68.06995
238,64.3132
239,63.89281
240,63.89281
241,86.9211
242,87.29317
243,76.30578
244,76.30578
245,72.06313
246,72.60991
247,71.89254
248,66.06457
249,61.91307
250,57.97095
251,59.75956
252,60.87487
253,61.91307
254,62.2395
255,70.33392
256,74.79618
257,70.4463
258,101.93848
259,2190.80014
260,73.78639
261,63.70051
262,70.63254
263,66.55011
264,62.30104
265,66.00889
266,67.50155
267,70.65855
268,71.35626
269,65.59974
270,67.93157
271,73.79501
272,63.70051
273,51.30189
274,53.24861
275,41.01311
276,28.85074
277,33.50013
278,36.60633
279,53.15939
280,62.2395
281,76.54233
282,2399.26277
283,3585.40365
284,86.44053
285,86.72225
286,82.38223
287,67.60987
288,62.75422
289,74.34011
290,75.98578
291,75.92887
292,74.52528
293,75.19233
294,84.19363
295,100.37573
296,89.4319
297,62.2395
298,55.39123
299,46.696
300,45.86079
301,39.41949
302,55.66681
303,61.35634
304,71.46401
305,74.80311
306,2255.99332
307,3359.92554
308,169.34247
309,85.20703
310,86.36342
311,73.7072
312,67.29363
313,63.00339
314,63.89281
315,62.57374
316,62.40577
317,62.09506
318,396.29757
319,2253.80977
320,63.78242
321,62.09408
322,60.48525
323,57.74241
324,53.52468
325,57.97095
326,61.25099
327,62.2395
328,69.93408
329,75.33807
330,2336.9562
331,3369.86187
332,91.90726
333,87.71562
334,211.16474
335,93.85905
336,67.52027
337,66.39577
338,66.3015
339,65.97754
340,63.53113
341,62.41715
342,65.59531
343,63.89281
344,62.10014
345,61.7935
346,52.46112
347,56.91027
348,54.04021
349,57.97095
350,63.70051
351,72.21912
352,96.48986
353,575.44789
354,80.76713
355,4110.28372
356,73.76583
357,83.10295
358,2639.10607
359,77.75551
360,66.76799
361,66.16133
362,63.89281
363,65.38277
364,65.13184
365,63.70051
366,72.89115
367,4063.89269
368,63.89281
369,63.53113
370,57.97095
371,48.88032
372,49.97711
373,61.91307
374,68.43371
375,81.9929
376,2415.83613
377,4067.64204
378,83.33458
379,99.24446
380,85.22757
381,2230.20206
382,2645.27664
383,2642.05625
384,65.43272
385,63.69335
386,65.37672
387,66.09302
388,65.54603
389,63.70051
390,2256.51702
391,84.92635
392,66.01717
393,61.37268
394,60.54281
395,55.79166
396,55.53413
397,55.79166
398,59.1393
399,61.87317
400,72.24735
401,2649.44071
402,88.08167
403,96.89435
404,90.73088
405,72.14296
406,86.94618
407,79.95416
408,64.52628
409,61.00424
410,64.69423
411,65.91588
412,65.22359
413,60.68131
414,63.89281
415,66.3725
416,65.89958
417,52.62083
418,53.80213
419,44.72917
420,31.97217
421,37.81575
422,54.81801
423,62.09506
424,76.78283
425,80.94882
426,84.92395
427,89.7373
428,82.88951
429,4189.80818
430,73.47243
431,74.63996
432,65.69157
433,68.48747
434,67.64192
435,67.64192
436,66.63938
437,65.61956
438,64.49405
439,67.80203
440,63.70051
441,44.14985
442,36.0812
443,28.33172
444,28.85074
445,28.72262
446,27.2127
447,36.37936
448,61.91307
449,68.7699
450,84.97001
451,4071.04041
452,4096.14005
453,4207.07472
454,87.39744
455,72.54559
456,67.74983
457,70.78817
458,68.59126
459,67.64431
460,68.91011
461,66.8603
462,94.18931
463,100.97195
464,68.85637
465,61.91307
466,55.79166
467,49.67793
468,46.32207
469,50.36235
470,51.30189
471,62.09506
472,73.07137
473,93.53436
474,395.73982
475,3691.1791
476,83.00099
477,83.85281
478,85.09513
479,74.11476
480,67.71708
481,67.75261
482,67.18452
483,67.51485
484,65.52796
485,64.71664
486,71.44546
487,4063.89269
488,70.20599
489,62.09506
490,55.79166
491,48.17082
492,41.649
493,41.2504
494,41.93247
495,54.08339
496,63.70051
497,71.9928
498,415.23856
499,91.39012
500,80.54567
501,75.09441
502,68.0482
503,73.3404
504,62.09506
505,65.05118
506,67.5547
507,67.42066
508,67.67305
509,67.15445
510,68.66799
511,72.80363
512,66.30612
513,62.32298
514,62.09506
515,55.79166
516,53.24861
517,55.07786
518,58.65197
519,63.70051
520,68.51214
521,77.5654
522,72.42732
523,77.22061
524,71.0306
525,69.19581
526,72.85818
527,67.64192
528,63.70051
529,63.70051
530,62.55622
531,63.70051
532,63.70051
533,63.53113
534,69.84486
535,87.29313
536,63.89281
537,61.96483
538,57.80364
539,49.58867
540,38.91597
541,39.67854
542,41.9335
543,60.60014
544,63.70051
545,68.54487
546,70.27482
547,74.70826
548,66.07552
549,67.41284
550,82.19902
551,92.08447
552,66.86611
553,67.36727
554,67.23344
555,63.89281
556,65.20896
557,63.72944
558,77.86827
559,87.51056
560,66.00484
561,55.98531
562,55.79166
563,50.36488
564,50.61831
565,38.82508
566,44.01937
567,54.08339
568,64.61209
569,2652.6417
570,2374.17137
571,115.33852
572,83.97263
573,88.42383
574,72.80439
575,77.87834
576,63.53113
577,65.77674
578,63.89281
579,67.42232
580,63.89281
581,63.70051
582,62.1802
583,66.16254
584,4163.89269
585,63.70051
586,62.2395
587,41.55896
588,27.64578
589,30.3962
590,48.33339
591,63.70051
592,68.71045
593,69.89639
594,77.35453
595,68.40616
596,4781.84449
597,2663.75034
598,80.75754
599,66.72852
600,59.43523
601,61.91307
602,63.70051
603,66.24847
604,64.74068
605,64.66633
606,66.30615
607,61.91307
608,57.6853
609,49.90004
610,39.87337
611,31.38478
612,32.61623
613,29.34101
614,33.36248
615,49.1274
616,61.91307
617,64.10035
618,71.29536
619,70.37065
620,67.3421
621,65.80946
622,70.31412
623,63.70051
624,61.91307
625,63.89281
626,63.89281
627,63.89281
628,63.89281
629,64.13852
630,70.20628
631,91.06072
632,73.12453
633,69.56559
634,63.89281
635,61.91307
636,52.27946
637,55.79166
638,56.91027
639,62.09506
640,82.40898
641,74.30421
642,2646.54076
643,2659.99378
644,91.45237
645,2690.99128
646,77.70885
647,91.01803
648,61.91307
649,66.65477
650,66.22479
651,67.49471
652,67.43843
653,67.36284
654,4063.89269
655,95.64711
656,70.21755
657,62.09506
658,57.02241
659,51.30189
660,45.12332
661,41.2588
662,57.82776
663,61.91307
664,71.71631
665,69.64855
666,73.32791
667,3361.23002
668,78.74954
669,67.2267
670,70.38064
671,66.62068
672,62.09506
673,65.9379
674,66.69811
675,66.87231
676,65.90443
677,65.72138
678,83.73738
679,83.83179
680,67.64192
681,63.89281
682,61.91307
683,52.89064
684,35.49011
685,34.68378
686,51.00026
687,57.80364
688,63.70051
689,75.81461
690,68.73001
691,83.7443
692,4745.38741
693,2698.76653
694,68.19305
695,72.59819
696,59.87799
697,63.44648
698,65.94118
699,63.70051
700,63.70051
701,63.70051
702,64.79869
703,70.28753
704,81.11826
705,70.79541
706,63.89861
707,61.49476
708,59.97995
709,60
710,57.35287
711,62.09506
712,66.63271
713,89.49423
714,87.30294
715,4798.30253
716,83.75083
717,4797.89895
718,2715.51127
719,87.2356
720,67.63759
721,68.96037
722,77.62238
723,70.39589
724,73.73225
725,69.2289
726,73.70833
727,85.21835
728,2451.28751
729,2394.63312
730,63.53113
731,61.91307
732,58.87784
733,57.97095
734,62.09506
735,62.81777
736,63.89281
737,86.17853
738,3352.02676
739,106.21177
740,4116.478
741,84.64155
742,67.70968
743,68.69228
744,67.86529
745,61.72912
746,65.06059
747,64.08036
748,61.55634
749,60.94988
750,56.92841
751,55.36362
752,55.9114
753,52.16291
754,27.84454
755,21.83693
756,16.73566
757,14.31883
758,18.20333
759,25.46547
760,55.9114
761,2502.38637
762,92.44034
763,97.8156
764,2650.70821
765,67.60103
766,76.88245
767,65.70735
768,61.43156
769,59.7108
770,64.79968
771,66.05954
772,65.75747
773,63.26165
774,61.61689
775,62.2706
776,55.9114
777,40.48088
778,31.67831
779,10.67722
780,1.62899
781,12.55355
782,18.39946
783,24.1069
784,46.97672
785,82.18678
786,2411.35077
787,89.13966
788,85.51059
789,81.96957
790,81.81274
791,72.93991
792,62.9076
793,65.63498
794,65.46743
795,65.46721
796,65.79183
797,65.75747
798,69.44802
799,4100.36955
800,78.54441
801,61.43156
802,53.811
803,38.46527
804,35.69932
805,35.92083
806,50.73951
807,58.07354
808,61.43156
809,71.08823
810,65.73686
811,3675.04832
812,85.13205
813,67.81281
814,71.41887
815,70.62065
816,62.30298
817,65.16628
818,61.61689
819,61.61689
820,61.43156
821,62.0661
822,65.2681
823,73.69512
824,59.88429
825,59.7108
826,52.81887
827,46.89735
828,37.74661
829,33.57144
830,47.89925
831,56.63594
832,66.43687
833,92.63089
834,79.22196
835,88.82209
836,73.76727
837,82.1749
838,77.58492
839,68.8191
840,64.03499
841,60.84309
842,61.43156
843,61.43156
844,61.43156
845,61.61689
846,64.42946
847,74.85213
848,61.27028
849,61.43156
850,52.81887
851,47.83105
852,42.50551
853,38.00517
854,40.47499
855,48.93644
856,61.43156
857,74.28222
858,67.6406
859,3567.41736
860,67.4154
861,80.29174
862,71.27875
863,67.15925
864,62.11812
865,61.61689
866,61.43156
867,60.02541
868,60.09664
869,61.43156
870,68.76759
871,78.95569
872,61.61689
873,63.22475
874,50.73951
875,44.17547
876,45.04319
877,36.48858
878,48.80956
879,53.811
880,67.51273
881,87.37145
882,67.73616
883,72.08146
884,67.43257
885,2145.59046
886,77.72684
887,74.60842
888,64.19155
889,66.66212
890,64.44615
891,65.46886
892,65.83125
893,63.49476
894,64.63515
895,71.29262
896,61.61689
897,62.84662
898,59.7108
899,40.21602
900,36.98557
901,36.82701
902,51.36366
903,59.7108
904,62.43297
905,68.74962
906,81.73825
907,78.35503
908,78.54203
909,96.94252
910,71.21411
911,77.31996
912,79.92524
913,73.37282
914,70.84169
915,71.19842
916,70.35203
917,70.44739
918,69.55297
919,86.32854
920,61.27028
921,41.95686
922,27.46291
923,11.12957
924,17.92512
925,12.0413
926,16.64817
927,18.115
928,28.98025
929,80.60726
930,82.82586
931,96.74612
932,4664.3104
933,74.56324
934,73.33134
935,67.27427
936,68.43509
937,76.73489
938,71.47882
939,71.58781
940,83.2231
941,67.96309
942,65.9876
943,67.26609
944,55.9114
945,32.52811
946,27.50881
947,24.47328
948,17.34145
949,5.28931
950,15.17147
951,23.83435
952,33.32238
953,67.7146
954,4061.61677
955,85.93305
956,87.04016
957,83.30812
958,82.57514
959,82.47668
960,65.902
961,72.33279
962,76.34557
963,68.15234
964,69.26985
965,66.4742
966,67.68253
967,77.67969
968,66.31791
969,58.70657
970,52.81887
971,49.50847
972,48.80956
973,48.80956
974,53.811
975,59.7108
976,62.78218
977,2400.92907
978,70.65444
979,85.82417
980,67.07933
981,67.42948
982,71.81199
983,71.68114
984,66.0742
985,67.28799
986,67.69555
987,69.37465
988,70.61636
989,65.75747
990,70.51532
991,97.65261
992,2398.1886
993,76.28744
994,57.32266
995,40.23212
996,37.95538
997,38.32323
998,37.31827
999,56.85046
1000,64.10905
1001,83.31138
1002,82.7724
1003,85.09097
1004,69.85222
1005,79.39793
1006,80.54579
1007,2399.19574
1008,71.69728
1009,65.42129
1010,63.09702
1011,61.96688
1012,65.01448
1013,66.01537
1014,80.29055
1015,4720.15256
1016,59.88429
1017,33.94619
1018,27.46291
1019,29.9486
1020,27.16216
1021,26.89996
1022,26.11883
1023,27.06917
1024,47.95062
1025,80.12212
1026,70.31501
1027,3624.16917
1028,92.91372
1029,69.23159
1030,2648.19986
1031,79.21376
1032,70.80502
1033,71.32841
1034,74.40487
1035,82.46855
1036,73.96578
1037,78.9688
1038,4102.09519
1039,95.18354
1040,59.7108
1041,52.16291
1042,48.57914
1043,34.91669
1044,32.37972
1045,38.86296
1046,54.88736
1047,65.23301
1048,68.21715
1049,80.19953
1050,70.55158
1051,2267.53709
1052,74.92309
1053,67.88107
1054,67.21714
1055,66.18677
1056,68.77064
1057,68.11987
1058,66.94829
1059,66.30433
1060,68.65667
1061,72.1662
1062,68.55266
1063,71.05204
1064,59.7108
1065,30.55126
1066,26.2065
1067,4.62194
1068,12.7838
1069,17.01366
1070,20.72621
1071,33.03269
1072,50.19718
1073,67.67465
1074,75.64786
1075,82.19953
1076,74.10526
1077,75.41218
1078,82.04379
1079,2409.79348
1080,84.7371
1081,70.57911
1082,67.62911
1083,65.75717
1084,66.90589
1085,68.59311
1086,69.9913
1087,68.84321
1088,46.07047
1089,44.98666
1090,37.69759
1091,31.54937
1092,33.34183
1093,30.24523
1094,28.16872
1095,36.57359
1096,45.40042
1097,70.91318
1098,71.01057
1099,71.2932
1100,71.39142
1101,70.4364
1102,71.45978
1103,68.1381
1104,69.43802
1105,70.73809
1106,67.89717
1107,66.10309
1108,69.77654
1109,70.66808
1110,74.23698
1111,76.10337
1112,59.88429
1113,40.5099
1114,38.47991
1115,32.7963
1116,37.31973
1117,37.22299
1118,38.27659
1119,39.2803
1120,45.04319
1121,71.80493
1122,71.8383
1123,67.72417
1124,70.7085
1125,72.55604
1126,71.16925
1127,68.18305
1128,68.00327
1129,65.07013
1130,64.21097
1131,64.97739
1132,73.49423
1133,81.19351
1134,2657.36389
1135,97.33042
1136,61.61689
1137,39.50391
1138,34.63218
1139,33.13927
1140,30.63618
1141,42.35195
1142,46.57227
1143,43.26434
1144,48.12855
1145,67.43801
1146,71.18612
1147,80.90543
1148,2405.90926
1149,83.97173
1150,82.83645
1151,77.93536
1152,71.40892
1153,79.09204
1154,68.57688
1155,67.44078
1156,63.01926
1157,63.86716
1158,62.72899
1159,392.51665
1160,53.49436
1161,26.2065
1162,13.83351
1163,12.35725
1164,8.96938
1165,14.54977
1166,19.93793
1167,31.76814
1168,53.811
1169,68.7395
1170,62.4407
1171,80.51972
1172,75.45148
1173,64.35852
1174,2644.33158
1175,2151.57823
1176,63.9117
1177,59.88429
1178,61.43156
1179,60.28622
1180,60.02541
1181,61.43156
1182,70.20977
1183,4075.16167
1184,57.89088
1185,54.92933
1186,52.02348
1187,32.48912
1188,31.58693
1189,31.04613
1190,33.12882
1191,33.05816
1192,58.00196
1193,64.65603
1194,63.41334
1195,2972.27518
1196,2734.21004
1197,2173.86512
1198,2645.40177
1199,71.27061
1200,65.74729
1201,61.55869
1202,62.96898
1203,61.43156
1204,61.43156
1205,62.71891
1206,409.57157
1207,6000
1208,63.41313
1209,59.7108
1210,59.7108
1211,51.35838
1212,47.83105
1213,39.56777
1214,54.56385
1215,58.85344
1216,62.69614
1217,86.34954
1218,81.3184
1219,4121.30671
1220,79.18556
1221,66.0457
1222,86.17043
1223,67.13969
1224,65.22802
1225,64.20136
1226,64.99973
1227,65.26683
1228,61.61689
1229,67.26412
1230,74.95875
1231,84.55501
1232,61.21702
1233,53.811
1234,59.7108
1235,61.43156
1236,48.80956
1237,45.04319
1238,44.85836
1239,48.33738
1240,61.43156
1241,67.26608
1242,2521.0662
1243,4780.69109
1244,95.3575
1245,104.22995
1246,74.22124
1247,75.37494
1248,82.05775
1249,69.58823
1250,67.73121
1251,69.37772
1252,66.32995
1253,66.46216
1254,70.96111
1255,67.45179
1256,48.57914
1257,37.81358
1258,38.08818
1259,32.75638
1260,27.84454
1261,32.10252
1262,34.58567
1263,53.98489
1264,66.06245
1265,74.93901
1266,70.43077
1267,92.31252
1268,81.40546
1269,65.71402
1270,65.89342
1271,64.20168
1272,64.04402
1273,64.6968
1274,66.19459
1275,65.8384
1276,65.33416
1277,64.75631
1278,65.42504
1279,64.39821
1280,53.811
1281,51.47653
1282,50.74183
1283,38.63975
1284,33.49958
1285,41.7705
1286,51.87783
1287,53.3769
1288,61.43156
1289,2404.05552
1290,4879.54991
1291,2699.39069
1292,2693.09245
1293,65.87162
1294,61.61689
1295,60.78833
1296,57.32266
1297,61.61689
1298,64.30532
1299,63.63979
1300,61.62403
1301,61.43156
1302,65.99491
1303,86.96979
1304,82.76529
1305,79.33516
1306,62.08914
1307,61.61689
1308,68.55861
1309,78.39799
1310,80.11043
1311,82.87433
1312,106.60113
1313,2644.24841
1314,78.51481
1315,3346.48402
1316,78.06859
1317,74.92648
1318,61.61689
1319,63.92661
1320,61.61689
1321,61.61689
1322,61.61689
1323,61.61689
1324,61.61689
1325,60.02541
1326,66.52879
1327,4061.43156
1328,65.92735
1329,63.184
1330,59.88429
1331,59.88429
1332,55.9114
1333,48.97888
1334,51.51529
1335,57.32266
1336,66.79653
1337,73.07625
1338,102.03466
1339,73.932
1340,69.11346
1341,80.31597
1342,68.9527
1343,64.33376
1344,61.1484
1345,61.43156
1346,60.02541
1347,59.7108
1348,61.43156
1349,60.75619
1350,65.75534
1351,73.83479
1352,61.43156
1353,51.35838
1354,34.97536
1355,29.23141
1356,32.95215
1357,30.05
1358,33.7161
1359,51.57173
1360,59.88429
1361,82.95496
1362,85.98091
1363,3340.15284
1364,3356.11664
1365,99.48239
1366,70.95819
1367,68.3563
1368,64.34482
1369,63.94869
1370,68.42896
1371,65.70709
1372,68.0208
1373,63.29791
1374,71.70992
1375,70.09741
1376,61.61689
1377,49.05861
1378,45.04319
1379,30.32643
1380,27.84454
1381,26.17147
1382,23.92236
1383,27.84454
1384,49.35612
1385,61.44261
1386,67.55522
1387,3367.29084
1388,115.26928
1389,62.75723
1390,60.72174
1391,62.16657
1392,61.4268
1393,64.29226
1394,64.675
1395,63.91792
1396,61.43156
1397,65.36728
1398,70.08454
1399,78.69462
1400,2125.22505
1401,61.43156
1402,59.88429
1403,61.43156
1404,59.88429
1405,58.66929
1406,58.91934
1407,59.7108
1408,63.81645
1409,67.69455
1410,85.47887
1411,81.19273
1412,2398.51779
1413,82.03709
1414,73.2249
1415,67.81806
1416,67.81484
1417,68.05756
1418,65.41738
1419,61.61689
1420,61.43156
1421,61.61689
1422,60.74447
1423,59.7108
1424,27.84454
1425,14.27642
1426,2.81589
1427,1.577
1428,1.63104
1429,0
1430,5.75616
1431,8.99457
1432,27.36018
1433,61.43156
1434,82.12298
1435,4200.40796
1436,78.96088
1437,73.77229
1438,70.76771
1439,67.59782
1440,67.76481
1441,64.98233
1442,65.1878
1443,83.14183
1444,70.26645
1445,64.56748
1446,64.04051
1447,65.13469
1448,61.66564
1449,58.86393
1450,58.96265
1451,57.75691
1452,32.98773
1453,47.01984
1454,57.71541
1455,64.57271
1456,64.55105
1457,65.3671
1458,73.73342
1459,67.63776
1460,63.51607
1461,64.63336
1462,61.0824
1463,59.78672
1464,54.43897
1465,58.96265
1466,58.86393
1467,58.96265
1468,58.96265
1469,58.65371
1470,60.56647
1471,60.2897
1472,60.38435
1473,58.86393
1474,58.96265
1475,58.65371
1476,60.18507
1477,60.56647
1478,60.38435
1479,60.38435
1480,65.48959
1481,78.87791
1482,63.11948
1483,64.23445
1484,62.55335
1485,63.05419
1486,67.03232
1487,63.5667
1488,58.86393
1489,58.86393
1490,60.56647
1491,58.96265
1492,58.86393
1493,58.75507
1494,61.61752
1495,62.97437
1496,60.38435
1497,58.86393
1498,56.30863
1499,55.36956
1500,50.48596
1501,50.1017
1502,48.61107
1503,52.86029
1504,58.65371
1505,64.86324
1506,64.20618
1507,3340.0728
1508,64.63837
1509,67.6251
1510,70.91871
1511,66.43718
1512,60.18507
1513,60.73537
1514,62.00827
1515,60.56647
1516,60.56647
1517,61.99326
1518,68.03634
1519,71.66596
1520,60.38435
1521,35.87025
1522,28.46802
1523,24.68654
1524,18.9159
1525,27.64578
1526,30.75207
1527,47.93069
1528,58.86393
1529,66.86972
1530,80.46838
1531,94.25135
1532,80.0785
1533,66.18504
1534,83.21075
1535,69.19317
1536,62.99439
1537,60.91659
1538,65.77667
1539,64.31479
1540,64.32272
1541,62.29557
1542,74.90886
1543,4064.11716
1544,60.56647
1545,51.21944
1546,52.86029
1547,42.08235
1548,36.31774
1549,30.40069
1550,41.3756
1551,47.4267
1552,60.73061
1553,81.13643
1554,2396.12878
1555,4122.25056
1556,2633.31735
1557,70.4123
1558,2637.35936
1559,66.68743
1560,60.56647
1561,62.92717
1562,66.96717
1563,73.38325
1564,67.51314
1565,70.2785
1566,78.76093
1567,86.83496
1568,68.87293
1569,60.18507
1570,56.30863
1571,60.56647
1572,58.86393
1573,58.86393
1574,58.96265
1575,63.75196
1576,63.43128
1577,81.05123
1578,4164.63336
1579,2723.5802
1580,4060.56635
1581,100.59017
1582,4742.40201
1583,70.99307
1584,66.75183
1585,66.54569
1586,63.73812
1587,64.67941
1588,64.35803
1589,63.16554
1590,62.39307
1591,63.73839
1592,44.28036
1593,25.7421
1594,2.91528
1595,3.69302
1596,3.02808
1597,3.94671
1598,13.55499
1599,24.7853
1600,36.54206
1601,65.60287
1602,4032.66141
1603,92.33382
1604,4061.91115
1605,65.15739
1606,66.59933
1607,65.4921
1608,62.04282
1609,62.89117
1610,63.5384
1611,64.47163
1612,66.29896
1613,66.10123
1614,63.57619
1615,60.56647
1616,48.61107
1617,31.42058
1618,29.84017
1619,25.7421
1620,17.24391
1621,16.82117
1622,26.27172
1623,30.22389
1624,47.01984
1625,67.14495
1626,64.15767
1627,106.89039
1628,70.42285
1629,69.26872
1630,64.63336
1631,60.56647
1632,57.88118
1633,63.30698
1634,63.07372
1635,62.75125
1636,60.56647
1637,60.38435
1638,63.97767
1639,67.11992
1640,88.14877
1641,64.38326
1642,61.77496
1643,70.76621
1644,60.56647
1645,58.86393
1646,59.80023
1647,64.63336
1648,73.30962
1649,2142.10855
1650,64.65925
1651,90.91534
1652,93.35032
1653,102.1326
1654,92.08075
1655,71.4746
1656,62.96409
1657,61.6805
1658,62.5377
1659,60.56647
1660,60.56647
1661,60.47584
1662,66.43931
1663,68.84287
1664,67.19267
1665,58.96265
1666,46.53939
1667,26.89818
1668,21.57823
1669,25.96809
1670,45.33123
1671,47.75495
1672,58.96265
1673,67.69901
1674,72.62104
1675,3352.77611
1676,3591.94302
1677,2480.93429
1678,2157.89474
1679,71.29391
1680,60.37316
1681,58.86393
1682,59.78538
1683,60.56907
1684,60.38435
1685,57.68521
1686,64.09861
1687,71.41506
1688,51.54608
1689,28.17752
1690,21.84206
1691,17.34145
1692,16.89858
1693,9.41184
1694,24.12981
1695,25.95359
1696,34.19675
1697,65.10638
1698,61.28415
1699,78.2627
1700,78.25959
1701,62.06461
1702,74.0329
1703,70.1143
1704,60.56647
1705,58.65371
1706,58.97796
1707,60.38435
1708,58.96265
1709,58.86393
1710,64.49258
1711,81.32983
1712,60.05756
1713,54.20907
1714,53.16182
1715,47.71724
1716,49.96581
1717,53.95371
1718,54.24462
1719,60.38435
1720,64.92052
1721,2404.65589
1722,64.02766
1723,67.05586
1724,69.93333
1725,65.1715
1726,84.70679
1727,72.06781
1728,74.84913
1729,64.7382
1730,65.16195
1731,64.61667
1732,65.36271
1733,65.39346
1734,2261.60092
1735,85.49361
1736,58.86393
1737,53.95371
1738,54.53744
1739,47.88585
1740,52.434
1741,51.22135
1742,55.17676
1743,60.56647
1744,60.56647
1745,66.07381
1746,66.01735
1747,65.72803
1748,64.4134
1749,65.36375
1750,74.12164
1751,66.50425
1752,71.48157
1753,63.90735
1754,63.0714
1755,62.1328
1756,63.25809
1757,64.7705
1758,69.4644
1759,73.55793
1760,63.25526
1761,58.96265
1762,58.65371
1763,56.30863
1764,52.86029
1765,50.48596
1766,51.99766
1767,56.30863
1768,67.43806
1769,65.88858
1770,77.62728
1771,78.71541
1772,70.37715
1773,81.13477
1774,89.73505
1775,73.95438
1776,68.69658
1777,64.07557
1778,62.96683
1779,63.6482
1780,63.51273
1781,63.1072
1782,60.56647
1783,60.56647
1784,52.86029
1785,38.78125
1786,29.77958
1787,24.87164
1788,23.74424
1789,27.87149
1790,50.48596
1791,47.3675
1792,58.65371
1793,60.56647
1794,62.23438
1795,66.12885
1796,60.23018
1797,66.38667
1798,68.15172
1799,66.31637
1800,67.08461
1801,60.56647
1802,60.38435
1803,60.38435
1804,59.56616
1805,64.62301
1806,65.56114
1807,71.64186
1808,58.65371
1809,49.38333
1810,47.3675
1811,26.21534
1812,32.08362
1813,38.36987
1814,37.94983
1815,50.63029
1816,58.86393
1817,65.42293
1818,76.31994
1819,63.67867
1820,66.2906
1821,69.7807
1822,4770.58103
1823,64.11704
1824,66.70127
1825,60.56647
1826,58.98897
1827,59.22188
1828,58.96265
1829,60.38435
1830,64.05457
1831,4060.38435
1832,60.38435
1833,50.87722
1834,51.22905
1835,39.20602
1836,37.1711
1837,34.46522
1838,47.01984
1839,50.22411
1840,60.38435
1841,67.32754
1842,65.97559
1843,61.80942
1844,75.14591
1845,77.32443
1846,67.54826
1847,69.15298
1848,68.27972
1849,64.95628
1850,62.91538
1851,60.38435
1852,58.86393
1853,56.67856
1854,66.69916
1855,64.60547
1856,63.97946
1857,35.61345
1858,30.45649
1859,24.58334
1860,19.28495
1861,21.51077
