Interval,RT_CISD
455,68.22205
456,64.71175
457,66.00444
458,64.92078
459,64.58244
460,64.92078
461,65.48852
462,95.21779
463,102.05852
464,68.48
465,60.61744
466,55.68505
467,50.14805
468,43.95229
469,46.52063
470,47.67997
471,57.41763
472,66.56814
473,85.64003
474,1065.09628
475,4307.98076
476,121.82465
477,87.21387
478,80.59988
479,71.66445
480,64.6354
481,64.43116
482,64.24525
483,64.50973
484,64.92078
485,64.88969
486,84.52375
487,4782.70603
488,72.91559
489,64.30188
490,59.13606
491,47.19401
492,41.9064
493,41.33649
494,41.89777
495,54.42928
496,62.53996
497,71.32362
498,1084.55236
499,96.24371
500,82.34538
501,74.87246
502,66.00444
503,68.29963
504,60.07027
505,62.44961
506,63.71411
507,63.61618
508,64.24582
509,64.31973
510,67.02594
511,71.92311
512,65.10599
513,60.91815
514,60.23166
515,53.39214
516,51.53364
517,50.75634
518,53.78322
519,58.28217
520,65.21117
521,72.66558
522,72.62205
523,79.46236
524,71.84355
525,70.36309
526,69.39193
527,64.91278
528,61.44064
529,61.40697
530,60.57066
531,61.45205
532,62.20517
533,64.05957
534,71.06151
535,89.88661
536,65.31412
537,62.4
538,58.32207
539,50.5979
540,38.90113
541,39.63309
542,41.32081
543,55.00283
544,57.56808
545,65.74991
546,70.81628
547,76.12981
548,68.18715
549,68.51039
550,76.39905
551,82.76697
552,64.32405
553,64.68991
554,64.4589
555,62.36402
556,63.5866
557,64.92078
558,80.51753
559,90.27923
560,66.64291
561,57.10741
562,56.43763
563,51.78485
564,47.89969
565,38.48588
566,43.94955
567,51.3545
568,61.43961
569,1956.15051
570,2375.28524
571,115.56708
572,84.17788
573,87.09805
574,68.6496
575,71.42726
576,60.55456
577,62.30312
578,60.92628
579,63.50586
580,61.02098
581,61.64019
582,62.15113
583,66.00444
584,4218.16478
585,63.12094
586,60.40805
587,41.3258
588,28.81204
589,31.1379
590,45.23063
591,60.20698
592,64.16981
593,66.00444
594,72.02012
595,68.47111
596,4064.9209
597,1967.15154
598,73.06428
599,62.59499
600,57.07041
601,58.77019
602,60.07659
603,61.93322
604,60.09178
605,59.35887
606,59.68049
607,56.13993
608,56.11994
609,46.21541
610,38.67394
611,32.0607
612,31.80772
613,27.64669
614,31.35543
615,42.98778
616,53.87824
617,60.36829
618,71.4164
619,70.32158
620,67.17316
621,64.92078
622,65.85096
623,60.18055
624,58.92603
625,60.41451
626,60.36015
627,60.53626
628,60.92625
629,62.30744
630,71.70365
631,92.59581
632,68.82465
633,64.88912
634,60.35077
635,58.42708
636,51.08732
637,53.42195
638,54.30374
639,58.22942
640,73.10287
641,67.50236
642,1951.00785
643,1961.99315
644,82.29401
645,1984.41838
646,70.42536
647,79.46236
648,58.21059
649,61.58652
650,61.28341
651,62.25721
652,62.42718
653,63.07576
654,4066.00432
655,87.72364
656,66.17985
657,59.14614
658,54.78242
659,47.83747
660,41.99386
661,39.30286
662,51.40178
663,54.97381
664,64.80137
665,64.92078
666,72.41215
667,3308.17142
668,77.13087
669,66.04466
670,65.87163
671,62.69221
672,59.24503
673,62.07179
674,62.72544
675,62.85273
676,62.6002
677,64.55026
678,85.31258
679,83.89041
680,64.35123
681,59.30335
682,57.59911
683,48.10198
684,35.33897
685,34.35059
686,49.69722
687,54.7237
688,59.40643
689,68.59551
690,64.92078
691,76.12981
692,4056.83742
693,1992.05591
694,63.01854
695,63.27463
696,54.21154
697,58.80131
698,61.37973
699,59.10621
700,59.63308
701,59.22193
702,64.69803
703,71.76375
704,74.06288
705,65.69634
706,60.25276
707,58.2493
708,56.90562
709,56.77507
710,55.00706
711,58.4697
712,62.04258
713,78.8179
714,79.03037
715,4064.9209
716,76.69545
717,4064.9209
718,2000.59409
719,73.68049
720,62.08886
721,63.34148
722,69.1789
723,64.92078
724,66.00444
725,64.92078
726,72.72827
727,84.28081
728,1808.30738
729,1760.91984
730,56.14405
731,54.87003
732,56.12326
733,55.39012
734,58.25511
735,59.02121
736,60.26454
737,77.23439
738,3298.20118
739,104.15947
740,4064.9209
741,83.27116
742,64.92078
743,65.40115
744,63.79881
745,58.96956
746,61.22686
747,60.50881
748,58.77301
749,58.77301
750,56.57647
751,55.35243
752,55.63993
753,52.03553
754,30.02812
755,25.19005
756,21.03322
757,17.08936
758,20.57614
759,27.40966
760,53.70712
761,1843.62857
762,83.02164
763,97.76831
764,1955.19434
765,63.63639
766,69.82739
767,61.63204
768,58.08618
769,56.96898
770,60.68737
771,61.60796
772,61.44047
773,59.8059
774,58.63233
775,58.94674
776,53.12076
777,39.52337
778,32.88121
779,17.25181
780,10.38401
781,17.97251
782,22.22522
783,26.66387
784,43.45456
785,73.09039
786,1780.05149
787,88.03598
788,85.57659
789,77.08472
790,73.98294
791,66.9923
792,59.6468
793,61.48588
794,61.36345
795,61.36329
796,61.6835
797,62.60439
798,68.17746
799,4062.60451
800,72.54798
801,58.89118
802,53.14033
803,37.8616
804,35.51554
805,35.79822
806,47.7828
807,55.64025
808,58.21324
809,65.82677
810,68.26531
811,4292.06929
812,150.90574
813,67.637
814,63.84941
815,62.85531
816,59.39691
817,61.24939
818,57.29607
819,57.07385
820,56.28039
821,58.56524
822,64.3529
823,72.82627
824,58.40629
825,57.76656
826,50.27221
827,46.77253
828,36.85863
829,33.6898
830,47.93631
831,54.41956
832,62.13799
833,81.91384
834,81.02412
835,88.02689
836,73.75581
837,75.41355
838,70.95733
839,63.64873
840,60.10154
841,57.60605
842,56.89672
843,56.7854
844,58.27086
845,57.58182
846,63.64873
847,73.90812
848,59.4589
849,57.70782
850,48.52412
851,48.07459
852,42.58391
853,37.0105
854,40.36853
855,49.10951
856,58.93866
857,68.51007
858,67.40431
859,3526.58035
860,67.41812
861,73.30663
862,66.37619
863,62.60439
864,58.77301
865,56.43935
866,55.85763
867,53.32017
868,56.05008
869,56.61113
870,62.60439
871,68.40399
872,55.88032
873,60.83935
874,47.47228
875,42.15832
876,42.71706
877,36.36875
878,48.91166
879,52.78629
880,62.84353
881,77.87526
882,65.34857
883,70.15362
884,65.17474
885,1584.16452
886,70.82512
887,67.17565
888,60.53833
889,61.94811
890,60.50881
891,61.25841
892,60.39169
893,61.13514
894,63.80753
895,69.11274
896,56.87757
897,57.95973
898,55.21539
899,39.09963
900,36.51541
901,36.28421
902,50.50757
903,56.2649
904,58.77301
905,63.64873
906,76.64999
907,76.89887
908,78.53307
909,89.17987
910,67.24832
911,69.95123
912,71.85483
913,66.65621
914,63.64873
915,63.64873
916,62.60439
917,62.60439
918,64.67682
919,72.41391
920,54.25126
921,40.32912
922,28.32518
923,16.13131
924,18.4883
925,11.63177
926,14.99845
927,17.31832
928,29.865
929,71.8528
930,75.98342
931,96.53445
932,4062.60451
933,69.64655
934,67.27277
935,62.60439
936,63.19089
937,68.51889
938,64.61243
939,64.58907
940,73.27383
941,62.19771
942,61.60931
943,62.60439
944,49.60287
945,31.97722
946,28.50056
947,26.06319
948,20.6714
949,11.79148
950,18.30573
951,25.41104
952,33.19651
953,63.40013
954,4113.59767
955,84.50528
956,85.65882
957,76.33479
958,74.60325
959,73.90812
960,61.68078
961,65.35135
962,68.31412
963,62.60439
964,63.33784
965,62.60439
966,66.93303
967,77.90763
968,62.92404
969,56.64339
970,48.57005
971,49.29557
972,48.36981
973,48.30627
974,52.13321
975,56.48387
976,58.77301
977,1769.48865
978,69.38895
979,85.68906
980,67.09748
981,64.71558
982,63.64873
983,62.60439
984,60.89797
985,62.09139
986,62.22209
987,62.60439
988,63.64873
989,61.98456
990,69.79807
991,96.95432
992,1767.0791
993,66.55661
994,52.40032
995,39.37511
996,37.41463
997,37.56978
998,36.79556
999,52.81413
1000,60.30826
1001,74.58952
1002,74.63193
1003,80.53292
1004,66.48768
1005,72.26027
1006,72.45906
1007,1767.2339
1008,65.15951
1009,60.58941
1010,58.44514
1011,56.61113
1012,59.47896
1013,60.19472
1014,74.12675
1015,4062.60451
1016,57.7643
1017,34.34678
1018,29.2561
1019,30.99972
1020,28.91955
1021,28.53229
1022,28.07535
1023,28.83494
1024,48.07804
1025,72.06236
1026,72.86111
1027,3582.14621
1028,94.58887
1029,68.43856
1030,1953.06483
1031,70.97701
1032,64.61915
1033,64.94229
1034,66.31556
1035,72.21323
1036,66.29028
1037,70.43662
1038,4062.60451
1039,94.94406
1040,57.80941
1041,51.76465
1042,48.87607
1043,34.9156
1044,32.76837
1045,37.59495
1046,52.79427
1047,58.96701
1048,62.60439
1049,72.28232
1050,69.67615
1051,2297.21041
1052,75.23586
1053,67.27487
1054,63.31582
1055,61.83509
1056,63.08113
1057,62.60439
1058,60.50881
1059,61.06917
1060,62.21331
1061,65.12472
1062,63.47965
1063,65.73888
1064,57.65878
1065,32.5776
1066,28.8716
1067,13.10363
1068,18.97639
1069,21.92047
1070,24.34483
1071,33.67803
1072,50.05837
1073,63.64873
1074,76.26725
1075,81.89828
1076,73.8909
1077,70.31938
1078,73.99357
1079,1776.57658
1080,70.52874
1081,63.64873
1082,59.14196
1083,56.77818
1084,57.83604
1085,59.62912
1086,62.60439
1087,62.29621
1088,43.98787
1089,43.18029
1090,36.94966
1091,32.49591
1092,33.43065
1093,30.97114
1094,28.16263
1095,35.57798
1096,42.31596
1097,64.63124
1098,66.03949
1099,66.91082
1100,66.86351
1101,65.80251
1102,65.6974
1103,62.88524
1104,63.67211
1105,63.69394
1106,60.76875
1107,61.18476
1108,62.34469
1109,62.60439
1110,66.81423
1111,68.81998
1112,53.1961
1113,38.21008
1114,37.3342
1115,32.92995
1116,35.99808
1117,35.91522
1118,36.65909
1119,37.34924
1120,42.78555
1121,65.41969
1122,66.86248
1123,64.19046
1124,65.93858
1125,67.04824
1126,65.54924
1127,62.80744
1128,62.60439
1129,60.48229
1130,59.85432
1131,60.50881
1132,65.9752
1133,72.28548
1134,1962.38108
1135,90.97292
1136,55.56727
1137,38.97399
1138,34.9269
1139,33.45236
1140,31.31936
1141,39.74624
1142,42.63879
1143,40.23856
1144,44.20203
1145,62.37492
1146,66.95868
1147,80.94817
1148,2405.87799
1149,76.82173
1150,71.54933
1151,70.59086
1152,65.25836
1153,70.87675
1154,63.0643
1155,62.60439
1156,59.73481
1157,61.63085
1158,65.09073
1159,1062.00614
1160,53.50401
1161,32.10987
1162,19.51042
1163,18.33769
1164,15.27
1165,17.26594
1166,22.58483
1167,31.87331
1168,52.08688
1169,63.67507
1170,62.60439
1171,80.6532
1172,76.43898
1173,64.3307
1174,1950.29116
1175,1586.71998
1176,60.53412
1177,57.39857
1178,58.52935
1179,57.70314
1180,57.15612
1181,60.08836
1182,109.44364
1183,4063.64861
1184,57.67537
1185,54.10119
1186,51.39678
1187,32.76266
1188,31.84805
1189,31.31431
1190,32.85478
1191,32.9827
1192,54.38195
1193,60.68499
1194,61.77683
1195,2253.78867
1196,2018.83492
1197,1607.53718
1198,1951.25985
1199,63.64873
1200,61.48293
1201,58.48904
1202,59.99729
1203,58.62095
1204,59.02134
1205,61.26722
1206,1078.3425
1207,6000
1208,62.60439
1209,59.00826
1210,57.77252
1211,51.33868
1212,47.19232
1213,38.72555
1214,53.19701
1215,56.38762
1216,59.66865
1217,77.08472
1218,81.06054
1219,4063.64861
1220,78.73789
1221,63.64873
1222,77.16834
1223,62.60439
1224,61.11944
1225,60.25519
1226,60.83917
1227,61.05468
1228,58.62523
1229,62.60439
1230,74.18242
1231,83.7533
1232,59.41702
1233,53.3048
1234,53.3041
1235,54.24914
1236,45.14817
1237,42.23349
1238,42.15832
1239,44.70165
1240,58.09985
1241,62.60439
1242,1863.62256
1243,4063.64861
1244,85.10192
1245,91.05977
1246,68.24948
1247,68.7937
1248,72.82147
1249,63.64873
1250,62.60439
1251,63.64873
1252,62.48561
1253,62.60439
1254,65.41446
1255,62.85012
1256,45.11928
1257,37.90005
1258,37.70617
1259,33.13433
1260,29.30582
1261,32.30221
1262,34.31414
1263,48.48531
1264,61.24677
1265,68.17028
1266,66.12469
1267,82.86534
1268,72.23221
1269,62.24202
1270,61.84343
1271,60.52023
1272,60.13386
1273,60.57934
1274,61.53786
1275,61.33484
1276,61.068
1277,60.7595
1278,61.17847
1279,60.50881
1280,49.45914
1281,47.23888
1282,46.63142
1283,37.4567
1284,33.53446
1285,39.46496
1286,46.66937
1287,47.95701
1288,54.0624
1289,1772.37689
1290,4162.60451
1291,1992.3657
1292,1984.81587
1293,61.75992
1294,57.51833
1295,57.2398
1296,52.7153
1297,56.86155
1298,58.9037
1299,56.61113
1300,54.68697
1301,54.93744
1302,59.80027
1303,75.80679
1304,67.43223
1305,71.11624
1306,58.26494
1307,57.90016
1308,62.97303
1309,70.16222
1310,71.42487
1311,73.66958
1312,91.05977
1313,1950.17848
1314,78.08207
1315,3297.3663
1316,77.23155
1317,68.9945
1318,58.74472
1319,59.8067
1320,58.19645
1321,57.31736
1322,55.94786
1323,56.34031
1324,56.36016
1325,56.97293
1326,59.03511
1327,3452.1131
1328,58.54102
1329,56.14931
1330,53.54292
1331,53.49238
1332,50.455
1333,45.17301
1334,47.01614
1335,51.31209
1336,59.8919
1337,66.71875
1338,103.01977
1339,77.23155
1340,70.06243
1341,73.90812
1342,64.25918
1343,59.96302
1344,57.52199
1345,56.60197
1346,53.67999
1347,51.51412
1348,51.67827
1349,52.7153
1350,57.88877
1351,62.54611
1352,56.38347
1353,48.79669
1354,35.90507
1355,31.23662
1356,33.92833
1357,31.71094
1358,34.08538
1359,50.58763
1360,58.62675
1361,74.70953
1362,83.35514
1363,3286.96579
1364,3302.32128
1365,94.51108
1366,66.2828
1367,63.44285
1368,60.32981
1369,59.93538
1370,62.60439
1371,61.6445
1372,62.60439
1373,60.50881
1374,70.7034
1375,70.77924
1376,60.3896
1377,47.93169
1378,46.12234
1379,31.40615
1380,30.23046
1381,28.96622
1382,27.36114
1383,31.08555
1384,50.21571
1385,60.18447
1386,69.06611
1387,3369.50791
1388,116.21638
1389,62.60439
1390,59.95099
1391,59.89976
1392,58.80868
1393,60.50881
1394,60.78866
1395,56.90342
1396,55.13827
1397,58.58543
1398,64.58196
1399,76.51251
1400,1564.83868
1401,56.61113
1402,57.88018
1403,58.63299
1404,57.44619
1405,56.61113
1406,56.61113
1407,57.15704
1408,60.09204
1409,63.0601
1410,77.61614
1411,82.09148
1412,2377.09918
1413,75.90214
1414,67.58495
1415,62.83059
1416,62.69165
1417,62.86878
1418,60.50881
1419,56.38933
1420,56.37925
1421,57.59897
1422,56.61113
1423,56.19585
1424,28.2502
1425,16.32097
1426,10.44537
1427,9.69772
1428,9.56835
1429,7.86424
1430,9.58701
1431,11.8898
1432,29.36681
1433,57.48751
1434,75.2747
1435,4163.64861
1436,78.49384
1437,72.97057
1438,66.72623
1439,63.64873
1440,63.17646
1441,61.00375
1442,61.06163
1443,73.80315
1444,63.90849
1445,60.81861
1446,60.53138
1447,61.16224
1448,55.63771
1449,53.05339
1450,55.90491
1451,55.15546
1452,33.11745
1453,45.11141
1454,54.79045
1455,59.86967
1456,60.01307
1457,60.96069
1458,67.89939
1459,63.75301
1460,60.43111
1461,60.94697
1462,57.99595
1463,56.80129
1464,52.79666
1465,56.03292
1466,55.99479
1467,56.09527
1468,56.08676
1469,56.2493
1470,60.44724
1471,60.23759
1472,56.41798
1473,52.8499
1474,54.99967
1475,54.33561
1476,57.01424
1477,57.2937
1478,57.19453
1479,57.23798
1480,61.11294
1481,71.25561
1482,62.62384
1483,65.4354
1484,62.56148
1485,61.27653
1486,62.56148
1487,59.69473
1488,56.22303
1489,56.23081
1490,57.37614
1491,55.61447
1492,55.32154
1493,56.27666
1494,58.26652
1495,61.49511
1496,56.55403
1497,55.22241
1498,52.06978
1499,50.37788
1500,46.5503
1501,46.08139
1502,46.02081
1503,51.46282
1504,56.3044
1505,61.20125
1506,63.86181
1507,3286.11142
1508,64.46919
1509,63.75378
1510,62.32757
1511,61.53529
1512,56.79722
1513,57.17388
1514,57.59704
1515,55.14472
1516,55.14666
1517,58.27147
1518,56.56009
1519,59.53907
1520,54.23519
1521,36.04071
1522,30.27845
1523,27.68791
1524,23.34635
1525,29.64976
1526,31.76834
1527,44.75116
1528,56.64905
1529,62.71647
1530,80.49968
1531,93.20943
1532,78.26203
1533,63.00879
1534,74.67466
1535,64.23981
1536,59.58002
1537,58.00768
1538,61.53529
1539,60.62346
1540,60.65487
1541,59.55913
1542,73.48793
1543,4063.1496
1544,57.45803
1545,47.92793
1546,49.27497
1547,40.7516
1548,35.94166
1549,31.49469
1550,39.78943
1551,44.15853
1552,57.85486
1553,72.83181
1554,2395.6345
1555,4061.53541
1556,2399.72029
1557,65.89031
1558,1942.37316
1559,62.56148
1560,57.93617
1561,59.54532
1562,61.53529
1563,62.56148
1564,58.44398
1565,61.53529
1566,77.35963
1567,77.01451
1568,60.63221
1569,53.74553
1570,52.1781
1571,56.49583
1572,55.83409
1573,55.80304
1574,55.90567
1575,59.50219
1576,59.48473
1577,72.5262
1578,3556.47478
1579,2006.91633
1580,3388.48968
1581,87.84322
1582,4027.34144
1583,65.14157
1584,61.89886
1585,61.53529
1586,59.44322
1587,60.21428
1588,60.03296
1589,59.30025
1590,58.93353
1591,60.1847
1592,42.40955
1593,26.97583
1594,11.47717
1595,12.00956
1596,11.26963
1597,11.68789
1598,16.69564
1599,26.98437
1600,35.66475
1601,60.96069
1602,4032.29326
1603,91.95796
1604,4061.53541
1605,61.80594
1606,62.51196
1607,61.53529
1608,58.83069
1609,59.41918
1610,59.61294
1611,60.43741
1612,61.53529
1613,61.53529
1614,60.7382
1615,58.59083
1616,45.83319
1617,31.38134
1618,30.00784
1619,27.21529
1620,20.7165
1621,20.15225
1622,26.97906
1623,30.09127
1624,43.91287
1625,62.91193
1626,61.53529
1627,106.13349
1628,67.82811
1629,64.8728
1630,61.21552
1631,57.78212
1632,55.63771
1633,59.35436
1634,59.16877
1635,58.98452
1636,57.50872
1637,58.18423
1638,63.94958
1639,67.16298
1640,79.92139
1641,61.52777
1642,59.16927
1643,65.70345
1644,58.06355
1645,56.21176
1646,56.79363
1647,60.50569
1648,67.18569
1649,1580.23168
1650,62.68782
1651,83.25588
1652,82.91354
1653,89.11536
1654,78.18785
1655,62.56148
1656,58.92508
1657,58.00167
1658,58.63157
1659,57.19288
1660,57.1929
1661,57.63635
1662,62.81797
1663,64.78914
1664,59.46707
1665,55.48825
1666,46.99514
1667,29.20998
1668,25.25272
1669,28.44056
1670,46.3789
1671,48.19522
1672,56.50377
1673,63.30335
1674,72.72844
1675,3303.73176
1676,3548.03739
1677,1833.62741
1678,1589.24424
1679,63.5427
1680,57.3674
1681,56.50795
1682,56.85302
1683,57.63636
1684,57.45199
1685,55.07755
1686,60.43228
1687,66.29682
1688,47.40686
1689,29.8986
1690,25.36422
1691,21.72989
1692,21.26472
1693,15.76842
1694,26.66477
1695,27.97786
1696,34.4197
1697,61.16738
1698,61.0949
1699,79.41364
1700,79.41052
1701,61.85755
1702,64.89503
1703,61.53529
1704,57.75481
1705,56.62844
1706,56.05837
1707,58.10324
1708,57.12262
1709,58.48701
1710,65.1193
1711,82.48076
1712,60.71537
1713,54.02794
1714,52.98287
1715,48.26225
1716,46.18498
1717,49.36811
1718,52.93924
1719,55.60829
1720,60.9114
1721,1773.14979
1722,64.06799
1723,67.0656
1724,69.93992
1725,62.32479
1726,72.70635
1727,66.19172
1728,68.1413
1729,60.75154
1730,60.29974
1731,60.42661
1732,60.25752
1733,61.53529
1734,2290.00232
1735,78.84209
1736,55.08306
1737,53.34514
1738,53.58807
1739,48.5057
1740,48.10275
1741,47.08278
1742,53.63265
1743,57.73888
1744,57.84396
1745,61.93892
1746,62.6685
1747,66.20081
1748,63.89423
1749,62.24888
1750,65.73004
1751,62.56148
1752,64.86998
1753,59.83143
1754,59.19625
1755,58.496
1756,59.38127
1757,59.55871
1758,63.03878
1759,66.30517
1760,55.63771
1761,54.07636
1762,56.53151
1763,53.50132
1764,52.35494
1765,50.59174
1766,51.81017
1767,54.94352
1768,63.26149
1769,62.56148
1770,78.76116
1771,82.15448
1772,72.62661
1773,81.04307
1774,80.50306
1775,68.30635
1776,63.34522
1777,60.5993
1778,59.65146
1779,59.83106
1780,59.58166
1781,59.55976
1782,56.14785
1783,54.95828
1784,48.71525
1785,38.18317
1786,31.20209
1787,27.12238
1788,23.6606
1789,24.45243
1790,40.65848
1791,40.70008
1792,50.25667
1793,57.2732
1794,59.0129
1795,63.23231
1796,60.23909
1797,63.827
1798,64.06799
1799,62.1911
1800,62.35297
1801,57.3876
1802,57.29617
1803,57.48898
1804,57.36043
1805,61.53529
1806,65.83204
1807,72.61068
1808,57.00754
1809,49.53856
1810,44.97356
1811,28.42532
1812,32.7958
1813,36.99856
1814,36.55787
1815,45.82005
1816,52.02962
1817,60.94065
1818,71.2212
1819,66.07037
1820,68.08038
1821,68.67747
1822,4053.78146
1823,61.11668
1824,62.62761
1825,57.89687
1826,56.86127
1827,57.10881
1828,57.00751
1829,58.81951
1830,63.28535
1831,4111.77987
1832,57.17809
1833,47.75696
1834,47.36069
1835,38.04951
1836,36.32357
1837,34.14614
1838,43.45479
1839,45.95147
1840,55.85691
1841,62.56148
1842,62.64704
1843,61.53529
1844,72.15657
1845,70.73576
1846,63.19399
1847,63.75521
1848,62.88217
1849,60.5884
1850,58.96339
1851,57.09592
1852,56.04743
1853,54.9737
1854,62.60431
1855,61.3815
1856,56.4589
1857,35.56098
1858,31.52101
