Run on a MSNT machine on 06/30/18 22:14:42.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),       200.00
Renewable Penetration for Input (%),         0.00
hydrogen use,         1.00

actual operating profit, 453503213.14
total electricity input (MWh),    788406.31
total electricity output (MWh),         0.00
output to input ratio,         0.00
input capacity factor,         0.90
output capacity factor,         0.00
average regup (MW),         0.00
average regdn (MW),         0.00
average spinres (MW),         0.00
average nonspinres (MW),         0.00
number of input power system starts,      8760.00
number of output power system starts,      8760.00
arbitrage revenue ($),-72252870.04
regup revenue ($),         0.00
regdn revenue ($),         0.00
spinres revenue ($),         0.00
nonspinres revenue ($),         0.00
hydrogen revenue ($),  87116718.96
REC revenue ($), 511753360.10
LCFS revenue ($),  13099733.35
startup costs ($),         0.00

Interval, In Pwr (MW), Out Pwr (MW), Storage Lvl (MW-h), In Reg Up (MW), Out Reg Up (MW), In Reg Dn (MW), Out Reg Dn (MW), In Spin (MW), Out Spin (MW), In Nonspin (MW), Out Nonspin (MW), H2 Out (kg), Non-Ren In (MW), Ren In (MW), Ren Sold (MW), Curt (MW)
     1853.00,       91.75,        0.00,      469.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1854.00,       91.75,        0.00,      470.97,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1855.00,       91.75,        0.00,      472.04,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        2.40,        2.40,        0.00
     1856.00,       91.75,        0.00,      473.12,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       31.18,       31.18,        0.00
     1857.00,       91.75,        0.00,      474.19,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      106.57,      106.57,        0.00
     1858.00,       91.75,        0.00,      475.27,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      151.26,      151.26,        0.00
     1859.00,       91.75,        0.00,      476.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      179.16,      179.16,        0.00
     1860.00,       91.75,        0.00,      477.42,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      195.46,      195.46,        0.00
     1861.00,       91.75,        0.00,      478.49,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      198.88,      198.88,        0.00
     1862.00,       91.75,        0.00,      479.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      132.14,      132.14,        0.00
     1863.00,       91.75,        0.00,      480.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      167.18,      167.18,        0.00
     1864.00,       91.75,        0.00,      481.72,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       96.50,       96.50,        0.00
     1865.00,       91.75,        0.00,      482.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       60.43,       60.43,        0.00
     1866.00,       91.75,        0.00,      483.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       23.95,       23.95,        0.00
     1867.00,       91.75,        0.00,      484.95,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1868.00,       91.75,        0.00,      486.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1869.00,       91.75,        0.00,      487.10,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1870.00,       91.75,        0.00,      488.17,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1871.00,       91.75,        0.00,      489.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1872.00,       91.75,        0.00,      490.32,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1873.00,       91.75,        0.00,      491.40,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1874.00,       91.75,        0.00,      492.47,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1875.00,       91.75,        0.00,      493.55,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1876.00,       91.75,        0.00,      494.62,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1877.00,       91.75,        0.00,      495.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1878.00,       91.75,        0.00,      496.77,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1879.00,       91.75,        0.00,      497.85,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        2.86,        2.86,        0.00
     1880.00,       91.75,        0.00,      498.92,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       31.07,       31.07,        0.00
     1881.00,       91.75,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       89.01,       89.01,        0.00
     1882.00,       91.75,        0.00,      501.08,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       91.33,       91.33,        0.00
     1883.00,       91.75,        0.00,      502.15,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       42.53,       42.53,        0.00
     1884.00,       91.75,        0.00,      503.23,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       55.87,       55.87,        0.00
     1885.00,       91.75,        0.00,      504.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       85.31,       85.31,        0.00
     1886.00,       91.75,        0.00,      505.38,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       89.39,       89.39,        0.00
     1887.00,       91.75,        0.00,      506.45,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       73.39,       73.39,        0.00
     1888.00,       91.75,        0.00,      507.53,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       56.57,       56.57,        0.00
     1889.00,       91.75,        0.00,      508.60,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        1.28,        1.28,        0.00
     1890.00,       91.75,        0.00,      509.68,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1891.00,       91.75,        0.00,      510.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1892.00,       91.75,        0.00,      511.83,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1893.00,       91.75,        0.00,      512.90,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1894.00,       91.75,        0.00,      513.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1895.00,       91.75,        0.00,      515.05,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1896.00,       91.75,        0.00,      516.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1897.00,       91.75,        0.00,      517.20,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1898.00,       91.75,        0.00,      518.28,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1899.00,       91.75,        0.00,      519.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1900.00,       91.75,        0.00,      520.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1901.00,       91.75,        0.00,      521.51,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1902.00,       91.75,        0.00,      522.58,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1903.00,       91.75,        0.00,      523.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        4.32,        4.32,        0.00
     1904.00,       91.75,        0.00,      524.73,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       44.34,       44.34,        0.00
     1905.00,       91.75,        0.00,      525.81,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       99.48,       99.48,        0.00
     1906.00,       91.75,        0.00,      526.88,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      117.65,      117.65,        0.00
     1907.00,       91.75,        0.00,      527.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      141.53,      141.53,        0.00
     1908.00,       91.75,        0.00,      529.03,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       92.06,       92.06,        0.00
     1909.00,       91.75,        0.00,      530.11,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      121.63,      121.63,        0.00
     1910.00,       91.75,        0.00,      531.18,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      164.38,      164.38,        0.00
     1911.00,       91.75,        0.00,      532.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       61.72,       61.72,        0.00
     1912.00,       91.75,        0.00,      533.33,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       48.44,       48.44,        0.00
     1913.00,       91.75,        0.00,      534.41,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       51.47,       51.47,        0.00
     1914.00,       91.75,        0.00,      535.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       16.43,       16.43,        0.00
     1915.00,       91.75,        0.00,      536.56,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1916.00,       91.75,        0.00,      537.63,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1917.00,       91.75,        0.00,      538.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1918.00,       91.75,        0.00,      539.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1919.00,       91.75,        0.00,      540.86,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1920.00,       91.75,        0.00,      541.94,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1921.00,       91.75,        0.00,      543.01,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1922.00,       91.75,        0.00,      544.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1923.00,       91.75,        0.00,      545.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1924.00,       91.75,        0.00,      546.24,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1925.00,       91.75,        0.00,      547.31,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1926.00,       91.75,        0.00,      548.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1927.00,       91.75,        0.00,      549.46,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        5.95,        5.95,        0.00
     1928.00,       91.75,        0.00,      550.54,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       56.21,       56.21,        0.00
     1929.00,       91.75,        0.00,      551.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      117.50,      117.50,        0.00
     1930.00,       91.75,        0.00,      552.69,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      166.95,      166.95,        0.00
     1931.00,       91.75,        0.00,      553.76,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      200.00,      200.00,        0.00
     1932.00,       91.75,        0.00,      554.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      200.00,      200.00,        0.00
     1933.00,       91.75,        0.00,      555.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      200.00,      200.00,        0.00
     1934.00,       91.75,        0.00,      556.99,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      200.00,      200.00,        0.00
     1935.00,       91.75,        0.00,      558.06,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      183.10,      183.10,        0.00
     1936.00,       91.75,        0.00,      559.14,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      122.58,      122.58,        0.00
     1937.00,       91.75,        0.00,      560.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       73.59,       73.59,        0.00
     1938.00,       91.75,        0.00,      561.29,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       22.48,       22.48,        0.00
     1939.00,       91.75,        0.00,      562.37,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1940.00,       91.75,        0.00,      563.44,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1941.00,       91.75,        0.00,      564.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1942.00,       91.75,        0.00,      565.59,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1943.00,       91.75,        0.00,      566.67,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1944.00,       91.75,        0.00,      567.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1945.00,       91.75,        0.00,      568.82,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1946.00,       91.75,        0.00,      569.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1947.00,       91.75,        0.00,      570.97,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1948.00,       91.75,        0.00,      572.04,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1949.00,       91.75,        0.00,      573.12,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1950.00,       91.75,        0.00,      574.19,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1951.00,       91.75,        0.00,      575.27,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        5.69,        5.69,        0.00
     1952.00,       91.75,        0.00,      576.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       49.70,       49.70,        0.00
     1953.00,       91.75,        0.00,      577.42,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      104.65,      104.65,        0.00
     1954.00,       91.75,        0.00,      578.49,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      165.26,      165.26,        0.00
     1955.00,       91.75,        0.00,      579.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      196.44,      196.44,        0.00
     1956.00,       91.75,        0.00,      580.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      200.00,      200.00,        0.00
     1957.00,       91.75,        0.00,      581.72,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      179.45,      179.45,        0.00
     1958.00,       91.75,        0.00,      582.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      200.00,      200.00,        0.00
     1959.00,       91.75,        0.00,      583.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      174.32,      174.32,        0.00
     1960.00,       91.75,        0.00,      584.95,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      133.35,      133.35,        0.00
     1961.00,       91.75,        0.00,      586.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       79.55,       79.55,        0.00
     1962.00,       91.75,        0.00,      587.10,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       24.10,       24.10,        0.00
     1963.00,       91.75,        0.00,      588.17,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1964.00,       91.75,        0.00,      589.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1965.00,       91.75,        0.00,      590.32,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1966.00,       91.75,        0.00,      591.40,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1967.00,       91.75,        0.00,      592.47,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1968.00,       91.75,        0.00,      593.55,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1969.00,       91.75,        0.00,      594.62,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1970.00,       91.75,        0.00,      595.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1971.00,       91.75,        0.00,      596.77,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1972.00,       91.75,        0.00,      597.85,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1973.00,       91.75,        0.00,      598.92,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1974.00,       91.75,        0.00,      600.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1975.00,       91.75,        0.00,      601.08,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        6.38,        6.38,        0.00
     1976.00,       91.75,        0.00,      602.15,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       52.70,       52.70,        0.00
     1977.00,       91.75,        0.00,      603.23,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      106.67,      106.67,        0.00
     1978.00,       91.75,        0.00,      604.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      151.30,      151.30,        0.00
     1979.00,       91.75,        0.00,      605.38,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      168.60,      168.60,        0.00
     1980.00,       91.75,        0.00,      606.45,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      169.76,      169.76,        0.00
     1981.00,       91.75,        0.00,      607.53,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      171.61,      171.61,        0.00
     1982.00,       91.75,        0.00,      608.60,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      196.83,      196.83,        0.00
     1983.00,       91.75,        0.00,      609.68,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      170.27,      170.27,        0.00
     1984.00,       91.75,        0.00,      610.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      130.52,      130.52,        0.00
     1985.00,       91.75,        0.00,      611.83,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       77.62,       77.62,        0.00
     1986.00,       91.75,        0.00,      612.90,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       24.19,       24.19,        0.00
     1987.00,       91.75,        0.00,      613.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1988.00,       91.75,        0.00,      615.05,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1989.00,       91.75,        0.00,      616.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1990.00,       91.75,        0.00,      617.20,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1991.00,       91.75,        0.00,      618.28,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1992.00,       91.75,        0.00,      619.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1993.00,       91.75,        0.00,      620.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1994.00,       91.75,        0.00,      621.51,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1995.00,       91.75,        0.00,      622.58,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1996.00,       91.75,        0.00,      623.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1997.00,       91.75,        0.00,      624.73,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1998.00,       91.75,        0.00,      625.81,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     1999.00,       91.75,        0.00,      626.88,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        7.21,        7.21,        0.00
     2000.00,       91.75,        0.00,      627.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       55.35,       55.35,        0.00
     2001.00,       91.75,        0.00,      629.03,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      113.08,      113.08,        0.00
     2002.00,       91.75,        0.00,      630.11,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      160.06,      160.06,        0.00
     2003.00,       91.75,        0.00,      631.18,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      189.42,      189.42,        0.00
     2004.00,       91.75,        0.00,      632.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      200.00,      200.00,        0.00
     2005.00,       91.75,        0.00,      633.33,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      200.00,      200.00,        0.00
     2006.00,       91.75,        0.00,      634.41,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      199.85,      199.85,        0.00
